,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
380,4,2:26.0,,R. Lopez makes free throw 1 of 2,87,103
381,4,2:26.0,,R. Lopez misses free throw 2 of 2,87,103
382,4,2:25.0,Defensive rebound by E. İlyasova,,87,103
383,4,2:06.0,E. İlyasova misses 3-pt jump shot from 24 ft,,87,103
384,4,2:05.0,,Defensive rebound by D. Williams,87,103
385,4,1:42.0,,D. Williams makes 2-pt jump shot from 20 ft (assist by R. Lopez),87,105
386,4,1:28.0,D. Hilliard makes 2-pt jump shot from 18 ft,,89,105
387,4,1:07.0,,C. Anthony misses 3-pt jump shot from 24 ft,89,105
388,4,1:06.0,Defensive rebound by E. İlyasova,,89,105
389,4,0:59.0,B. Jennings makes 3-pt jump shot from 22 ft,,92,105
390,4,0:36.0,,D. Williams makes 3-pt jump shot from 22 ft (assist by C. Anthony),92,108
391,4,0:29.0,Shooting foul by R. Lopez (drawn by B. Jennings),,92,108
392,4,0:29.0,B. Jennings makes free throw 1 of 2,,93,108
393,4,0:29.0,,L. Galloway enters the game for C. Anthony,93,108
394,4,0:29.0,,C. Early enters the game for R. Lopez,93,108
395,4,0:29.0,,J. Grant enters the game for J. Calderón,93,108
396,4,0:29.0,,K. O'Quinn enters the game for L. Thomas,93,108
397,4,0:29.0,B. Jennings makes free throw 2 of 2,,94,108
398,4,0:04.0,,K. O'Quinn misses 2-pt jump shot from 11 ft,94,108
399,4,0:04.0,Defensive rebound by S. Johnson,,94,108
400,4,0:00.0,B. Jennings makes 2-pt layup from 1 ft (assist by S. Johnson),,96,108
