,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
378,4,5:23.0,,A. Nicholson misses 2-pt hook shot from 4 ft,81,102
379,4,5:22.0,Defensive rebound by J. Parker,,81,102
380,4,5:14.0,Turnover by J. O'Bryant (lost ball; steal by A. Gordon),,81,102
381,4,5:10.0,,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),81,104
382,4,4:55.0,Turnover by O. Mayo (bad pass),,81,104
383,4,4:55.0,Official timeout,,81,104
384,4,4:55.0,,M. Hezonja enters the game for V. Oladipo,81,104
385,4,4:44.0,,Personal foul by J. Parker (drawn by A. Nicholson),81,104
386,4,4:30.0,,A. Nicholson misses 2-pt layup from 3 ft,81,104
387,4,4:30.0,Defensive rebound by Team,,81,104
388,4,4:22.0,Turnover by J. Bayless (traveling),,81,104
389,4,4:05.0,,E. Payton makes 2-pt jump shot from 3 ft,81,106
390,4,3:47.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by K. Middleton),,84,106
391,4,3:25.0,,E. Payton makes 2-pt jump shot from 20 ft,84,108
392,4,3:09.0,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),,86,108
393,4,2:58.0,,Personal foul by O. Mayo (drawn by M. Hezonja),86,108
394,4,2:58.0,,Orlando full timeout,86,108
395,4,2:58.0,,S. Napier enters the game for E. Payton,86,108
396,4,2:58.0,,D. Marble enters the game for J. Smith,86,108
397,4,2:58.0,C. Copeland enters the game for J. Parker,,86,108
398,4,2:58.0,M. Plumlee enters the game for K. Middleton,,86,108
399,4,2:58.0,R. Vaughn enters the game for O. Mayo,,86,108
400,4,2:58.0,,M. Hezonja makes free throw 1 of 2,86,109
401,4,2:58.0,,M. Hezonja makes free throw 2 of 2,86,110
402,4,2:35.0,M. Plumlee makes 2-pt layup from 2 ft (assist by J. O'Bryant),,88,110
403,4,2:21.0,,D. Marble makes 2-pt layup at rim (assist by S. Napier),88,112
404,4,2:21.0,,Shooting foul by R. Vaughn (drawn by D. Marble),88,112
405,4,2:21.0,,D. Marble misses free throw 1 of 1,88,112
406,4,2:19.0,Defensive rebound by J. Bayless,,88,112
407,4,2:04.0,C. Copeland misses 3-pt jump shot from 23 ft,,88,112
408,4,2:03.0,,Defensive rebound by A. Gordon,88,112
409,4,1:56.0,,A. Nicholson misses 2-pt layup from 1 ft,88,112
410,4,1:55.0,Defensive rebound by C. Copeland,,88,112
411,4,1:45.0,J. Bayless misses 3-pt jump shot from 25 ft,,88,112
412,4,1:44.0,,Defensive rebound by A. Gordon,88,112
413,4,1:35.0,,A. Gordon makes 2-pt layup at rim (assist by S. Napier),88,114
414,4,1:15.0,R. Vaughn misses 3-pt jump shot from 25 ft,,88,114
415,4,1:14.0,,Defensive rebound by A. Gordon,88,114
416,4,1:06.0,,S. Napier misses 3-pt jump shot from 23 ft,88,114
417,4,1:05.0,Defensive rebound by R. Vaughn,,88,114
418,4,0:58.0,R. Vaughn makes 2-pt layup from 1 ft,,90,114
419,4,0:40.0,,Turnover by D. Marble (lost ball; steal by J. Bayless),90,114
420,4,0:37.0,Personal take foul by A. Nicholson (drawn by R. Vaughn),,90,114
421,4,0:27.0,R. Vaughn misses 2-pt jump shot from 15 ft,,90,114
422,4,0:26.0,,Defensive rebound by A. Nicholson,90,114
423,4,0:03.0,,A. Gordon misses 3-pt jump shot from 29 ft,90,114
424,4,0:03.0,,Offensive rebound by Team,90,114
425,4,0:03.0,,Turnover by Team (shot clock),90,114
