,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MINNESOTA_ACTION,NEW ORLEANS_SCORE,MINNESOTA_SCORE
384,4,7:29.0,,S. Muhammad makes 2-pt dunk at rim (assist by T. Jones),106,82
385,4,7:19.0,J. Holiday misses 2-pt jump shot from 7 ft (block by Z. LaVine),,106,82
386,4,7:17.0,Offensive rebound by J. Holiday,,106,82
387,4,7:16.0,J. Holiday misses 2-pt layup from 1 ft,,106,82
388,4,7:15.0,,Defensive rebound by A. Payne,106,82
389,4,7:04.0,,A. Payne makes 2-pt jump shot from 15 ft,106,84
390,4,6:51.0,Personal foul by A. Payne (drawn by A. Ajinça),,106,84
391,4,6:51.0,N. Cole enters the game for J. Holiday,,106,84
392,4,6:39.0,R. Anderson makes 2-pt jump shot from 17 ft,,108,84
393,4,6:30.0,,T. Jones misses 2-pt layup at rim,108,84
394,4,6:28.0,Defensive rebound by A. Ajinça,,108,84
395,4,6:19.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Douglas),,111,84
396,4,6:19.0,,Minnesota full timeout,111,84
397,4,6:08.0,,N. Bjelica makes 2-pt layup at rim (assist by T. Jones),111,86
398,4,5:52.0,A. Ajinça misses 2-pt hook shot from 5 ft,,111,86
399,4,5:50.0,,Defensive rebound by N. Bjelica,111,86
400,4,5:46.0,,S. Muhammad misses 2-pt layup at rim,111,86
401,4,5:45.0,Defensive rebound by A. Ajinça,,111,86
402,4,5:33.0,R. Anderson misses 2-pt jump shot from 20 ft,,111,86
403,4,5:31.0,,Defensive rebound by A. Payne,111,86
404,4,5:19.0,,S. Muhammad makes 2-pt layup at rim (assist by N. Bjelica),111,88
405,4,5:00.0,T. Douglas misses 3-pt jump shot from 24 ft,,111,88
406,4,4:58.0,,Defensive rebound by S. Muhammad,111,88
407,4,4:46.0,,T. Jones misses 3-pt jump shot from 24 ft,111,88
408,4,4:45.0,Defensive rebound by A. Ajinça,,111,88
409,4,4:39.0,A. Gee makes 2-pt dunk at rim (assist by T. Douglas),,113,88
410,4,4:26.0,,N. Bjelica misses 2-pt jump shot from 18 ft,113,88
411,4,4:25.0,,Offensive rebound by Team,113,88
412,4,4:25.0,Loose ball foul by A. Gee (drawn by S. Muhammad),,113,88
413,4,4:17.0,,Z. LaVine makes 2-pt dunk at rim (assist by T. Jones),113,90
414,4,3:57.0,R. Anderson misses 2-pt jump shot from 19 ft,,113,90
415,4,3:56.0,,Defensive rebound by T. Jones,113,90
416,4,3:51.0,,Z. LaVine makes 2-pt layup at rim (assist by T. Jones),113,92
417,4,3:43.0,New Orleans full timeout,,113,92
418,4,3:43.0,Ö. Aşık enters the game for A. Ajinça,,113,92
419,4,3:35.0,Shooting foul by S. Muhammad (drawn by Ö. Aşık),,113,92
420,4,3:35.0,New Orleans full timeout,,113,92
421,4,3:35.0,B. Dejean-Jones enters the game for N. Cole,,113,92
422,4,3:35.0,Ö. Aşık misses free throw 1 of 2,,113,92
423,4,3:35.0,Offensive rebound by Team,,113,92
424,4,3:35.0,Ö. Aşık misses free throw 2 of 2,,113,92
425,4,3:35.0,,Defensive rebound by N. Bjelica,113,92
426,4,3:25.0,,Personal foul by A. Gee (drawn by Z. LaVine),113,92
427,4,3:25.0,A. Ajinça enters the game for Ö. Aşık,,113,92
428,4,3:25.0,L. Babbitt enters the game for A. Gee,,113,92
429,4,3:25.0,,Z. LaVine makes free throw 1 of 2,113,93
430,4,3:25.0,,Z. LaVine misses free throw 2 of 2,113,93
431,4,3:24.0,Defensive rebound by R. Anderson,,113,93
432,4,3:02.0,R. Anderson misses 2-pt jump shot from 20 ft,,113,93
433,4,3:01.0,,Defensive rebound by T. Jones,113,93
434,4,2:56.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by T. Jones),113,95
435,4,2:37.0,Personal foul by A. Payne (drawn by A. Ajinça),,113,95
436,4,2:37.0,,Personal foul by A. Ajinça,113,95
437,4,2:30.0,T. Douglas misses 3-pt jump shot from 26 ft,,113,95
438,4,2:28.0,Offensive rebound by A. Ajinça,,113,95
439,4,2:25.0,A. Ajinça misses 2-pt jump shot from 3 ft (block by Z. LaVine),,113,95
440,4,2:24.0,,Defensive rebound by S. Muhammad,113,95
441,4,2:13.0,,N. Bjelica makes 2-pt layup at rim (assist by A. Payne),113,97
442,4,1:52.0,L. Babbitt misses 2-pt jump shot from 15 ft,,113,97
443,4,1:51.0,,Defensive rebound by T. Jones,113,97
444,4,1:46.0,,T. Jones makes 2-pt layup from 1 ft (assist by S. Muhammad),113,99
445,4,1:29.0,R. Anderson makes 2-pt layup from 1 ft (assist by B. Dejean-Jones),,115,99
446,4,1:11.0,,T. Jones misses 2-pt layup at rim,115,99
447,4,1:10.0,Defensive rebound by T. Douglas,,115,99
448,4,0:55.0,T. Douglas misses 2-pt jump shot from 20 ft,,115,99
449,4,0:53.0,Offensive rebound by B. Dejean-Jones,,115,99
450,4,0:53.0,B. Dejean-Jones misses 2-pt layup at rim,,115,99
451,4,0:51.0,,Defensive rebound by Z. LaVine,115,99
452,4,0:49.0,,Shooting foul by R. Anderson (drawn by Z. LaVine),115,99
453,4,0:49.0,Technical foul by R. Anderson,,115,99
454,4,0:49.0,,T. Jones makes technical free throw,115,100
455,4,0:49.0,,Z. LaVine makes free throw 1 of 2,115,101
456,4,0:49.0,,Z. LaVine makes free throw 2 of 2,115,102
457,4,0:36.0,Personal foul by A. Payne (drawn by T. Douglas),,115,102
458,4,0:36.0,T. Douglas makes free throw 1 of 2,,116,102
459,4,0:36.0,T. Douglas misses free throw 2 of 2,,116,102
460,4,0:36.0,,Defensive rebound by N. Bjelica,116,102
461,4,0:26.0,Violation by A. Ajinça (kicked ball),,116,102
462,4,0:19.0,,S. Muhammad misses 3-pt jump shot from 24 ft,116,102
463,4,0:17.0,Defensive rebound by T. Douglas,,116,102
