,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
381,4,4:59.0,,C. Anthony misses 2-pt layup from 1 ft,86,73
382,4,4:58.0,Defensive rebound by A. Stoudemire,,86,73
383,4,4:49.0,D. Wade misses 2-pt jump shot from 5 ft,,86,73
384,4,4:47.0,Official timeout,,86,73
385,4,4:47.0,Offensive rebound by Team,,86,73
386,4,4:25.0,A. Stoudemire misses 2-pt jump shot from 7 ft,,86,73
387,4,4:24.0,Offensive rebound by A. Stoudemire,,86,73
388,4,4:23.0,A. Stoudemire makes 2-pt layup from 1 ft,,88,73
389,4,3:58.0,,L. Galloway makes 3-pt jump shot from 25 ft,88,76
390,4,3:30.0,D. Wade misses 2-pt jump shot from 7 ft,,88,76
391,4,3:30.0,,Defensive rebound by L. Galloway,88,76
392,4,3:23.0,,L. Galloway misses 3-pt jump shot from 25 ft,88,76
393,4,3:22.0,Defensive rebound by A. Stoudemire,,88,76
394,4,3:01.0,Turnover by J. Johnson (lost ball; steal by J. Calderón),,88,76
395,4,3:00.0,,New York full timeout,88,76
396,4,3:00.0,G. Dragić enters the game for J. Richardson,,88,76
397,4,2:37.0,,L. Thomas misses 2-pt layup from 1 ft,88,76
398,4,2:37.0,Defensive rebound by J. Winslow,,88,76
399,4,2:27.0,Personal foul by L. Thomas (drawn by A. Stoudemire),,88,76
400,4,2:27.0,Miami full timeout,,88,76
401,4,2:22.0,D. Wade makes 2-pt layup at rim,,90,76
402,4,2:22.0,Shooting foul by C. Anthony (drawn by D. Wade),,90,76
403,4,2:22.0,D. Wade misses free throw 1 of 1,,90,76
404,4,2:20.0,,Defensive rebound by Team,90,76
405,4,2:08.0,,L. Galloway misses 2-pt jump shot from 18 ft,90,76
406,4,2:08.0,,Offensive rebound by C. Anthony,90,76
407,4,2:03.0,,C. Anthony makes 2-pt layup from 2 ft,90,78
408,4,2:03.0,,Shooting foul by D. Wade (drawn by C. Anthony),90,78
409,4,2:03.0,,C. Anthony makes free throw 1 of 1,90,79
410,4,1:45.0,J. Johnson makes 2-pt layup from 2 ft,,92,79
411,4,1:32.0,,R. Lopez misses 2-pt layup from 2 ft,92,79
412,4,1:30.0,Defensive rebound by J. Winslow,,92,79
413,4,1:19.0,Personal foul by L. Galloway (drawn by D. Wade),,92,79
414,4,1:19.0,D. Wade makes free throw 1 of 2,,93,79
415,4,1:19.0,,J. Grant enters the game for J. Calderón,93,79
416,4,1:19.0,D. Wade makes free throw 2 of 2,,94,79
417,4,1:08.0,,J. Grant misses 2-pt jump shot from 18 ft (block by G. Dragić),94,79
418,4,1:08.0,Defensive rebound by D. Wade,,94,79
419,4,0:52.0,D. Wade makes 2-pt jump shot from 6 ft,,96,79
420,4,0:52.0,Shooting foul by R. Lopez (drawn by D. Wade),,96,79
421,4,0:52.0,,D. Williams enters the game for C. Anthony,96,79
422,4,0:52.0,,K. Porziņģis enters the game for R. Lopez,96,79
423,4,0:52.0,D. Wade makes free throw 1 of 1,,97,79
424,4,0:52.0,,Technical foul by R. Lopez,97,79
425,4,0:52.0,J. Johnson makes technical free throw,,98,79
426,4,0:35.0,,J. Grant misses 3-pt jump shot from 25 ft,98,79
427,4,0:34.0,Defensive rebound by J. Johnson,,98,79
428,4,0:13.0,G. Dragić misses 3-pt jump shot from 25 ft,,98,79
429,4,0:13.0,,Defensive rebound by L. Galloway,98,79
430,4,0:08.0,,K. Porziņģis makes 2-pt dunk at rim (assist by L. Galloway),98,81
