,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
392,4,8:49.0,,Offensive rebound by A. Len,91,90
393,4,8:36.0,,A. Len makes 2-pt hook shot from 4 ft (assist by S. Weems),91,92
394,4,8:18.0,Personal foul by A. Len (drawn by D. Howard),,91,92
395,4,8:18.0,P. Beverley enters the game for T. Lawson,,91,92
396,4,8:18.0,J. Harden enters the game for C. Brewer,,91,92
397,4,8:08.0,Shooting foul by M. Teletović (drawn by T. Ariza),,91,92
398,4,8:08.0,T. Ariza misses free throw 1 of 2,,91,92
399,4,8:08.0,Offensive rebound by Team,,91,92
400,4,8:08.0,T. Ariza misses free throw 2 of 2,,91,92
401,4,8:07.0,,Defensive rebound by M. Teletović,91,92
402,4,7:49.0,,J. McRae misses 3-pt jump shot from 25 ft,91,92
403,4,7:47.0,,Offensive rebound by M. Teletović,91,92
404,4,7:46.0,,M. Teletović misses 2-pt jump shot from 8 ft,91,92
405,4,7:44.0,,Offensive rebound by A. Len,91,92
406,4,7:29.0,,D. Booker misses 2-pt jump shot from 19 ft,91,92
407,4,7:26.0,Defensive rebound by J. Harden,,91,92
408,4,7:21.0,J. Terry misses 3-pt jump shot from 24 ft,,91,92
409,4,7:18.0,,Defensive rebound by D. Booker,91,92
410,4,6:58.0,,J. McRae misses 2-pt jump shot from 21 ft,91,92
411,4,6:56.0,,Offensive rebound by A. Len,91,92
412,4,6:51.0,,Turnover by A. Len (bad pass; steal by J. Harden),91,92
413,4,6:48.0,Turnover by J. Harden (lost ball; steal by J. McRae),,91,92
414,4,6:47.0,,J. McRae makes 2-pt layup from 1 ft,91,94
415,4,6:47.0,,Shooting foul by J. Terry (drawn by J. McRae),91,94
416,4,6:47.0,,J. McRae makes free throw 1 of 1,91,95
417,4,6:30.0,T. Ariza misses 3-pt jump shot from 25 ft,,91,95
418,4,6:28.0,Offensive rebound by J. Terry,,91,95
419,4,6:25.0,J. Harden misses 3-pt jump shot from 24 ft,,91,95
420,4,6:23.0,,Defensive rebound by A. Len,91,95
421,4,6:00.0,,S. Weems misses 2-pt jump shot from 21 ft,91,95
422,4,5:58.0,Defensive rebound by D. Howard,,91,95
423,4,5:51.0,Shooting foul by J. McRae (drawn by J. Harden),,91,95
424,4,5:51.0,Official timeout,,91,95
425,4,5:51.0,J. Harden makes free throw 1 of 2,,92,95
426,4,5:51.0,J. Harden makes free throw 2 of 2,,93,95
427,4,5:29.0,,Turnover by S. Weems (bad pass; steal by D. Howard),93,95
428,4,5:25.0,J. Harden misses 2-pt jump shot from 5 ft,,93,95
429,4,5:24.0,Offensive rebound by D. Howard,,93,95
430,4,5:16.0,J. Terry makes 2-pt jump shot from 11 ft,,95,95
431,4,4:48.0,,D. Booker misses 3-pt jump shot from 24 ft,95,95
432,4,4:46.0,Defensive rebound by J. Terry,,95,95
433,4,4:38.0,J. Harden misses 2-pt jump shot from 11 ft,,95,95
434,4,4:36.0,Offensive rebound by J. Harden,,95,95
435,4,4:32.0,J. Harden misses 2-pt layup from 2 ft,,95,95
436,4,4:31.0,Offensive rebound by D. Howard,,95,95
437,4,4:26.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by P. Beverley),,98,95
438,4,4:15.0,,Phoenix full timeout,98,95
439,4,4:15.0,,P. Tucker enters the game for S. Weems,98,95
440,4,4:15.0,,M. Morris enters the game for M. Teletović,98,95
441,4,4:15.0,,A. Goodwin enters the game for J. McRae,98,95
442,4,4:08.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by A. Goodwin),98,97
443,4,3:49.0,D. Howard misses 2-pt layup from 2 ft,,98,97
444,4,3:49.0,Offensive rebound by D. Howard,,98,97
445,4,3:49.0,J. Terry misses 3-pt jump shot from 25 ft,,98,97
446,4,3:47.0,,Defensive rebound by P. Tucker,98,97
447,4,3:34.0,,Offensive foul by A. Len (drawn by J. Harden),98,97
448,4,3:34.0,,Turnover by A. Len (offensive foul),98,97
449,4,3:17.0,J. Harden makes 3-pt jump shot from 24 ft (assist by J. Terry),,101,97
450,4,2:52.0,,A. Goodwin misses 3-pt jump shot from 25 ft,101,97
451,4,2:50.0,Defensive rebound by D. Howard,,101,97
452,4,2:37.0,J. Harden misses 2-pt jump shot from 6 ft,,101,97
453,4,2:37.0,Offensive rebound by D. Howard,,101,97
454,4,2:37.0,Shooting foul by A. Len (drawn by D. Howard),,101,97
455,4,2:37.0,D. Howard makes free throw 1 of 2,,102,97
456,4,2:37.0,,T. Chandler enters the game for A. Len,102,97
457,4,2:37.0,C. Brewer enters the game for J. Terry,,102,97
458,4,2:37.0,D. Howard misses free throw 2 of 2,,102,97
459,4,2:35.0,,Defensive rebound by P. Tucker,102,97
460,4,2:14.0,,P. Tucker makes 2-pt jump shot from 20 ft (assist by M. Morris),102,99
461,4,1:59.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by T. Ariza),,105,99
462,4,1:46.0,,Shooting foul by D. Howard (drawn by A. Goodwin),105,99
463,4,1:46.0,,A. Goodwin makes free throw 1 of 2,105,100
464,4,1:46.0,,A. Goodwin makes free throw 2 of 2,105,101
465,4,1:27.0,J. Harden misses 3-pt jump shot from 24 ft,,105,101
466,4,1:25.0,Offensive rebound by P. Beverley,,105,101
467,4,1:15.0,P. Beverley misses 2-pt layup from 2 ft,,105,101
468,4,1:13.0,Offensive rebound by P. Beverley,,105,101
469,4,1:10.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by P. Beverley),,108,101
470,4,1:10.0,,Phoenix full timeout,108,101
471,4,0:53.0,,Personal block foul by P. Beverley (drawn by A. Goodwin),108,101
472,4,0:53.0,,A. Goodwin makes free throw 1 of 2,108,102
473,4,0:53.0,,A. Goodwin makes free throw 2 of 2,108,103
474,4,0:29.0,C. Brewer misses 3-pt jump shot from 23 ft,,108,103
475,4,0:27.0,,Defensive rebound by T. Chandler,108,103
476,4,0:23.0,,A. Goodwin makes 2-pt layup from 2 ft,108,105
477,4,0:18.0,Personal take foul by T. Chandler (drawn by P. Beverley),,108,105
478,4,0:18.0,P. Beverley misses free throw 1 of 2,,108,105
479,4,0:18.0,Offensive rebound by Team,,108,105
480,4,0:18.0,P. Beverley makes free throw 2 of 2,,109,105
481,4,0:18.0,,Phoenix full timeout,109,105
482,4,0:16.0,,Turnover by A. Goodwin (bad pass; steal by T. Ariza),109,105
483,4,0:13.0,T. Ariza makes 2-pt dunk at rim,,111,105
484,4,0:08.0,,Turnover by A. Goodwin (lost ball; steal by D. Howard),111,105
