,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
390,4,4:32.0,,T. Lawson makes 2-pt layup from 2 ft (assist by J. Harden),95,110
391,4,4:21.0,D. Williams misses 2-pt jump shot from 10 ft,,95,110
392,4,4:19.0,,Defensive rebound by P. Beverley,95,110
393,4,4:16.0,,T. Ariza makes 2-pt dunk at rim (assist by P. Beverley),95,112
394,4,4:16.0,Dallas full timeout,,95,112
395,4,4:03.0,D. Williams misses 3-pt jump shot from 24 ft,,95,112
396,4,4:03.0,,Defensive rebound by Team,95,112
397,4,4:03.0,Loose ball foul by C. Parsons (drawn by T. Ariza),,95,112
398,4,3:48.0,,P. Beverley misses 3-pt jump shot from 24 ft,95,112
399,4,3:47.0,Defensive rebound by S. Mejri,,95,112
400,4,3:41.0,C. Parsons makes 3-pt jump shot from 24 ft,,98,112
401,4,3:11.0,,Shooting foul by D. Williams (drawn by T. Ariza),98,112
402,4,3:11.0,,T. Ariza misses free throw 1 of 2,98,112
403,4,3:11.0,,Offensive rebound by Team,98,112
404,4,3:11.0,C. Villanueva enters the game for C. Parsons,,98,112
405,4,3:11.0,J. Barea enters the game for D. Williams,,98,112
406,4,3:11.0,J. Anderson enters the game for W. Matthews,,98,112
407,4,3:11.0,D. Powell enters the game for S. Mejri,,98,112
408,4,3:11.0,,T. Ariza makes free throw 2 of 2,98,113
409,4,2:51.0,R. Felton makes 2-pt jump shot from 20 ft,,100,113
410,4,2:34.0,,P. Beverley misses 3-pt jump shot from 24 ft,100,113
411,4,2:34.0,Defensive rebound by C. Villanueva,,100,113
412,4,2:23.0,Personal foul by T. Ariza (drawn by R. Felton),,100,113
413,4,2:23.0,R. Felton makes free throw 1 of 2,,101,113
414,4,2:23.0,R. Felton makes free throw 2 of 2,,102,113
415,4,2:15.0,,T. Ariza misses 3-pt jump shot from 24 ft,102,113
416,4,2:10.0,Defensive rebound by R. Felton,,102,113
417,4,1:52.0,J. Barea misses 2-pt jump shot from 19 ft,,102,113
418,4,1:52.0,,Defensive rebound by J. Harden,102,113
419,4,1:46.0,,J. Smith misses 2-pt jump shot from 3 ft,102,113
420,4,1:46.0,,Offensive rebound by Team,102,113
421,4,1:46.0,,Shooting foul by C. Villanueva (drawn by T. Ariza),102,113
422,4,1:46.0,,T. Ariza misses free throw 1 of 2,102,113
423,4,1:46.0,,Offensive rebound by Team,102,113
424,4,1:46.0,J. Jenkins enters the game for R. Felton,,102,113
425,4,1:46.0,,C. Capela enters the game for J. Smith,102,113
426,4,1:46.0,,T. Ariza misses free throw 2 of 2,102,113
427,4,1:46.0,Defensive rebound by J. Anderson,,102,113
428,4,1:34.0,J. Anderson misses 3-pt jump shot from 24 ft,,102,113
429,4,1:33.0,,Defensive rebound by P. Beverley,102,113
430,4,1:26.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),102,115
431,4,1:10.0,Turnover by C. Villanueva (bad pass),,102,115
432,4,1:10.0,,C. Brewer enters the game for J. Harden,102,115
433,4,1:10.0,,M. Thornton enters the game for T. Ariza,102,115
434,4,0:50.0,,M. Thornton misses 3-pt jump shot from 24 ft,102,115
435,4,0:49.0,Defensive rebound by Team,,102,115
436,4,0:49.0,,Loose ball foul by C. Capela (drawn by D. Powell),102,115
437,4,0:49.0,D. Powell makes free throw 1 of 2,,103,115
438,4,0:49.0,,Violation by P. Beverley (lane),103,115
439,4,0:49.0,D. Powell makes free throw 2 of 2,,104,115
440,4,0:37.0,,Turnover by T. Lawson (bad pass; steal by C. Villanueva),104,115
441,4,0:28.0,C. Villanueva misses 2-pt jump shot from 17 ft,,104,115
442,4,0:27.0,,Defensive rebound by P. Beverley,104,115
443,4,0:03.0,,Turnover by Team (shot clock),104,115
444,4,0:00.0,J. Anderson misses 3-pt jump shot from 25 ft,,104,115
445,4,0:00.0,Offensive rebound by Team,,104,115
