,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MIAMI_ACTION,CLEVELAND_SCORE,MIAMI_SCORE
389,4,6:29.0,R. Jefferson makes 2-pt jump shot from 21 ft,,72,93
390,4,6:08.0,,Turnover by G. Dragić (traveling),72,93
391,4,6:08.0,Cleveland full timeout,,72,93
392,4,6:08.0,,G. Green enters the game for J. Winslow,72,93
393,4,5:58.0,Shooting foul by G. Green (drawn by R. Jefferson),,72,93
394,4,5:58.0,R. Jefferson makes free throw 1 of 2,,73,93
395,4,5:58.0,R. Jefferson misses free throw 2 of 2,,73,93
396,4,5:57.0,Offensive rebound by S. Kaun,,73,93
397,4,5:56.0,S. Kaun misses 2-pt layup from 2 ft (block by G. Green),,73,93
398,4,5:55.0,,Offensive rebound by Team,73,93
399,4,5:34.0,,G. Green misses 2-pt jump shot from 3 ft,73,93
400,4,5:33.0,Defensive rebound by A. Varejão,,73,93
401,4,5:24.0,R. Jefferson misses 3-pt jump shot from 23 ft,,73,93
402,4,5:23.0,,Defensive rebound by U. Haslem,73,93
403,4,5:15.0,,Turnover by G. Dragić (bad pass; steal by R. Jefferson),73,93
404,4,5:14.0,Personal foul by G. Green (drawn by R. Jefferson),,73,93
405,4,5:14.0,,T. Johnson enters the game for G. Green,73,93
406,4,5:14.0,R. Jefferson misses free throw 1 of 2,,73,93
407,4,5:14.0,Offensive rebound by Team,,73,93
408,4,5:14.0,R. Jefferson misses free throw 2 of 2,,73,93
409,4,5:13.0,,Defensive rebound by J. Richardson,73,93
410,4,4:54.0,,Turnover by C. Bosh (lost ball),73,93
411,4,4:45.0,,Offensive charge foul by J. Cunningham (drawn by J. Richardson),73,93
412,4,4:45.0,Turnover by J. Cunningham (offensive foul),,73,93
413,4,4:25.0,,Turnover by J. Richardson (bad pass; steal by J. Jones),73,93
414,4,4:21.0,Shooting foul by J. Richardson (drawn by R. Jefferson),,73,93
415,4,4:21.0,R. Jefferson misses free throw 1 of 2,,73,93
416,4,4:21.0,Offensive rebound by Team,,73,93
417,4,4:21.0,R. Jefferson makes free throw 2 of 2,,74,93
418,4,4:01.0,,G. Dragić misses 3-pt jump shot from 24 ft,74,93
419,4,4:00.0,Defensive rebound by A. Varejão,,74,93
420,4,3:43.0,Personal foul by C. Bosh (drawn by S. Kaun),,74,93
421,4,3:43.0,S. Kaun makes free throw 1 of 2,,75,93
422,4,3:43.0,,B. Udrih enters the game for G. Dragić,75,93
423,4,3:43.0,S. Kaun makes free throw 2 of 2,,76,93
424,4,3:21.0,,T. Johnson misses 3-pt jump shot from 24 ft,76,93
425,4,3:20.0,Defensive rebound by A. Varejão,,76,93
426,4,3:13.0,J. Cunningham misses 2-pt layup from 3 ft,,76,93
427,4,3:12.0,Offensive rebound by J. Jones,,76,93
428,4,3:07.0,J. Jones makes 3-pt jump shot from 24 ft,,79,93
429,4,3:07.0,,Miami full timeout,79,93
430,4,2:48.0,,C. Bosh misses 2-pt jump shot from 20 ft,79,93
431,4,2:47.0,Defensive rebound by S. Kaun,,79,93
432,4,2:36.0,J. Cunningham misses 2-pt layup from 1 ft (block by C. Bosh),,79,93
433,4,2:35.0,Offensive rebound by Team,,79,93
434,4,2:28.0,J. Cunningham misses 2-pt jump shot from 21 ft,,79,93
435,4,2:27.0,,Defensive rebound by T. Johnson,79,93
436,4,2:15.0,,T. Johnson makes 2-pt jump shot from 11 ft,79,95
437,4,1:57.0,R. Jefferson misses 2-pt layup from 2 ft (block by C. Bosh),,79,95
438,4,1:56.0,,Defensive rebound by T. Johnson,79,95
439,4,1:50.0,,Turnover by T. Johnson (bad pass; steal by J. Cunningham),79,95
440,4,1:47.0,S. Kaun makes 2-pt layup from 1 ft (assist by J. Cunningham),,81,95
441,4,1:24.0,,B. Udrih makes 2-pt layup from 2 ft,81,97
442,4,1:12.0,R. Jefferson misses 3-pt jump shot from 25 ft,,81,97
443,4,1:11.0,Offensive rebound by S. Kaun,,81,97
444,4,1:01.0,J. Jones makes 3-pt jump shot from 24 ft (assist by R. Jefferson),,84,97
445,4,0:40.0,,U. Haslem misses 2-pt jump shot from 16 ft,84,97
446,4,0:39.0,Defensive rebound by A. Varejão,,84,97
447,4,0:30.0,R. Jefferson misses 3-pt jump shot from 23 ft,,84,97
448,4,0:29.0,,Defensive rebound by C. Bosh,84,97
449,4,0:11.0,,T. Johnson makes 2-pt jump shot from 19 ft,84,99
450,4,0:02.0,J. Jones misses 3-pt jump shot from 25 ft,,84,99
451,4,0:01.0,,Defensive rebound by U. Haslem,84,99
