,QUARTER,TIME_REMAINING,BOSTON_ACTION,SACRAMENTO_ACTION,BOSTON_SCORE,SACRAMENTO_SCORE
379,4,8:46.0,A. Bradley misses 3-pt jump shot from 25 ft,,95,76
380,4,8:45.0,Offensive rebound by J. Jerebko,,95,76
381,4,8:44.0,J. Jerebko misses 2-pt jump shot from 9 ft (block by W. Cauley-Stein),,95,76
382,4,8:36.0,,Defensive rebound by W. Cauley-Stein,95,76
383,4,8:27.0,,Personal foul by R. Hunter (drawn by S. Curry),95,76
384,4,8:27.0,J. Crowder enters the game for R. Hunter,,95,76
385,4,8:27.0,,S. Curry misses free throw 1 of 2,95,76
386,4,8:27.0,,Offensive rebound by Team,95,76
387,4,8:27.0,,S. Curry makes free throw 2 of 2,95,77
388,4,8:07.0,E. Turner misses 2-pt jump shot from 18 ft,,95,77
389,4,8:06.0,,Defensive rebound by S. Curry,95,77
390,4,7:58.0,,R. Gay misses 2-pt jump shot from 6 ft,95,77
391,4,7:57.0,,Offensive rebound by W. Cauley-Stein,95,77
392,4,7:57.0,,W. Cauley-Stein makes 2-pt layup from 3 ft,95,79
393,4,7:34.0,A. Bradley misses 2-pt jump shot from 17 ft,,95,79
394,4,7:33.0,,Defensive rebound by R. Gay,95,79
395,4,7:27.0,,M. Belinelli misses 3-pt jump shot from 26 ft,95,79
396,4,7:26.0,Defensive rebound by A. Bradley,,95,79
397,4,7:11.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by J. Crowder),,98,79
398,4,6:43.0,,R. Gay makes 2-pt layup from 2 ft (assist by D. Collison),98,81
399,4,6:27.0,K. Olynyk makes 2-pt dunk at rim (assist by E. Turner),,100,81
400,4,6:12.0,,Personal foul by J. Jerebko (drawn by D. Collison),100,81
401,4,6:12.0,,D. Collison makes free throw 1 of 2,100,82
402,4,6:12.0,,C. Butler enters the game for R. Gay,100,82
403,4,6:12.0,,K. Koufos enters the game for W. Cauley-Stein,100,82
404,4,6:12.0,J. Sullinger enters the game for J. Jerebko,,100,82
405,4,6:12.0,A. Johnson enters the game for K. Olynyk,,100,82
406,4,6:12.0,,D. Collison makes free throw 2 of 2,100,83
407,4,5:55.0,Turnover by A. Bradley (bad pass; steal by C. Butler),,100,83
408,4,5:35.0,,M. Belinelli misses 3-pt jump shot from 25 ft,100,83
409,4,5:35.0,Defensive rebound by J. Sullinger,,100,83
410,4,5:18.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by A. Johnson),,103,83
411,4,5:06.0,,Shooting foul by A. Bradley (drawn by S. Curry),103,83
412,4,5:06.0,,Sacramento full timeout,103,83
413,4,5:06.0,I. Thomas enters the game for A. Bradley,,103,83
414,4,5:06.0,,B. McLemore enters the game for D. Collison,103,83
415,4,5:06.0,,S. Curry makes free throw 1 of 2,103,84
416,4,5:06.0,,S. Curry misses free throw 2 of 2,103,84
417,4,5:05.0,Defensive rebound by A. Johnson,,103,84
418,4,4:49.0,E. Turner misses 2-pt hook shot from 9 ft,,103,84
419,4,4:48.0,,Defensive rebound by K. Koufos,103,84
420,4,4:32.0,,M. Belinelli misses 3-pt jump shot from 26 ft,103,84
421,4,4:32.0,Defensive rebound by J. Sullinger,,103,84
422,4,4:18.0,Shooting foul by C. Butler (drawn by J. Sullinger),,103,84
423,4,4:18.0,J. Sullinger makes free throw 1 of 2,,104,84
424,4,4:18.0,,J. Anderson enters the game for M. Belinelli,104,84
425,4,4:18.0,,E. Moreland enters the game for K. Koufos,104,84
426,4,4:18.0,R. Hunter enters the game for E. Turner,,104,84
427,4,4:18.0,J. Sullinger makes free throw 2 of 2,,105,84
428,4,4:07.0,,Personal foul by R. Hunter (drawn by B. McLemore),105,84
429,4,4:07.0,,B. McLemore makes free throw 1 of 2,105,85
430,4,4:07.0,T. Zeller enters the game for J. Sullinger,,105,85
431,4,4:07.0,,W. Cauley-Stein enters the game for C. Butler,105,85
432,4,4:07.0,,B. McLemore makes free throw 2 of 2,105,86
433,4,3:56.0,J. Crowder misses 3-pt jump shot from 25 ft,,105,86
434,4,3:55.0,,Defensive rebound by J. Anderson,105,86
435,4,3:46.0,,Personal foul by R. Hunter (drawn by B. McLemore),105,86
436,4,3:46.0,,B. McLemore makes free throw 1 of 2,105,87
437,4,3:46.0,K. Olynyk enters the game for A. Johnson,,105,87
438,4,3:46.0,,B. McLemore misses free throw 2 of 2,105,87
439,4,3:44.0,,Offensive rebound by Team,105,87
440,4,3:43.0,,Personal foul by K. Olynyk (drawn by W. Cauley-Stein),105,87
441,4,3:43.0,,W. Cauley-Stein misses free throw 1 of 2,105,87
442,4,3:43.0,,Offensive rebound by Team,105,87
443,4,3:43.0,,W. Cauley-Stein makes free throw 2 of 2,105,88
444,4,3:32.0,Personal foul by S. Curry (drawn by I. Thomas),,105,88
445,4,3:22.0,J. Crowder misses 3-pt jump shot from 24 ft,,105,88
446,4,3:22.0,,Defensive rebound by W. Cauley-Stein,105,88
447,4,3:22.0,,Personal foul by T. Zeller (drawn by W. Cauley-Stein),105,88
448,4,3:22.0,,W. Cauley-Stein makes free throw 1 of 2,105,89
449,4,3:22.0,,W. Cauley-Stein makes free throw 2 of 2,105,90
450,4,3:01.0,K. Olynyk makes 2-pt jump shot from 7 ft (assist by J. Crowder),,107,90
451,4,2:58.0,,Personal foul by T. Zeller (drawn by S. Curry),107,90
452,4,2:58.0,Boston full timeout,,107,90
453,4,2:58.0,J. Young enters the game for I. Thomas,,107,90
454,4,2:58.0,T. Rozier enters the game for J. Crowder,,107,90
455,4,2:58.0,,S. Curry makes free throw 1 of 2,107,91
456,4,2:58.0,,S. Curry makes free throw 2 of 2,107,92
457,4,2:48.0,T. Zeller makes 2-pt layup from 2 ft (assist by K. Olynyk),,109,92
458,4,2:33.0,,J. Anderson makes 3-pt jump shot from 24 ft (assist by B. McLemore),109,95
459,4,2:17.0,T. Rozier misses 2-pt jump shot from 13 ft,,109,95
460,4,2:16.0,,Defensive rebound by E. Moreland,109,95
461,4,2:07.0,,S. Curry misses 2-pt jump shot from 18 ft,109,95
462,4,2:05.0,Defensive rebound by Team,,109,95
463,4,2:05.0,,Loose ball foul by E. Moreland (drawn by T. Zeller),109,95
464,4,2:05.0,T. Zeller makes free throw 1 of 2,,110,95
465,4,2:05.0,T. Zeller makes free throw 2 of 2,,111,95
466,4,1:55.0,,Personal foul by J. Young (drawn by J. Anderson),111,95
467,4,1:55.0,,J. Anderson makes free throw 1 of 2,111,96
468,4,1:55.0,,J. Anderson makes free throw 2 of 2,111,97
469,4,1:44.0,R. Hunter misses 3-pt jump shot from 25 ft,,111,97
470,4,1:44.0,Offensive rebound by Team,,111,97
471,4,1:41.0,Turnover by T. Rozier (lost ball),,111,97
472,4,1:27.0,,B. McLemore misses 2-pt jump shot from 7 ft,111,97
473,4,1:26.0,Defensive rebound by R. Hunter,,111,97
474,4,1:11.0,R. Hunter misses 3-pt jump shot from 26 ft,,111,97
475,4,1:10.0,Offensive rebound by Team,,111,97
476,4,1:09.0,,Loose ball foul by E. Moreland (drawn by T. Zeller),111,97
477,4,1:09.0,T. Zeller makes free throw 1 of 2,,112,97
478,4,1:09.0,T. Zeller misses free throw 2 of 2,,112,97
479,4,1:07.0,,Defensive rebound by Team,112,97
480,4,0:55.0,,J. Anderson misses 2-pt jump shot from 21 ft,112,97
481,4,0:54.0,Defensive rebound by T. Zeller,,112,97
482,4,0:48.0,,Q. Acy enters the game for W. Cauley-Stein,112,97
483,4,0:34.0,T. Zeller misses 2-pt hook shot from 7 ft,,112,97
484,4,0:33.0,,Defensive rebound by E. Moreland,112,97
485,4,0:27.0,,Turnover by J. Anderson (bad pass),112,97
486,4,0:04.0,T. Rozier makes 2-pt jump shot from 18 ft,,114,97
487,4,0:01.0,,J. Anderson misses 3-pt jump shot from 28 ft,114,97
488,4,0:00.0,,Offensive rebound by Team,114,97
