,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
392,4,9:02.0,R. Price enters the game for A. Len,,66,101
393,4,9:02.0,J. Leuer enters the game for P. Pressey,,66,101
394,4,8:49.0,Shooting foul by P. Prigioni (drawn by A. Goodwin),,66,101
395,4,8:49.0,A. Goodwin makes free throw 1 of 2,,67,101
396,4,8:49.0,A. Goodwin makes free throw 2 of 2,,68,101
397,4,8:28.0,,J. Green makes 3-pt jump shot from 27 ft (assist by W. Johnson),68,104
398,4,8:08.0,R. Price makes 2-pt jump shot from 10 ft,,70,104
399,4,7:45.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Green),70,107
400,4,7:30.0,R. Price misses 2-pt jump shot from 16 ft,,70,107
401,4,7:27.0,,Defensive rebound by C. Aldrich,70,107
402,4,7:12.0,,Turnover by P. Prigioni (lost ball; steal by R. Price),70,107
403,4,7:09.0,R. Price makes 2-pt layup from 1 ft,,72,107
404,4,6:55.0,,W. Johnson misses 3-pt jump shot from 26 ft,72,107
405,4,6:54.0,Defensive rebound by M. Teletović,,72,107
406,4,6:43.0,A. Goodwin misses 3-pt jump shot from 26 ft,,72,107
407,4,6:42.0,,Defensive rebound by J. Green,72,107
408,4,6:28.0,,C. Wilcox makes 3-pt jump shot from 25 ft (assist by J. Green),72,110
409,4,6:16.0,J. Leuer misses 2-pt jump shot from 17 ft,,72,110
410,4,6:15.0,,Defensive rebound by C. Aldrich,72,110
411,4,6:07.0,,Shooting foul by J. Leuer (drawn by J. Green),72,110
412,4,6:07.0,,J. Green makes free throw 1 of 2,72,111
413,4,6:07.0,D. Booker enters the game for S. Weems,,72,111
414,4,6:07.0,A. Len enters the game for M. Teletović,,72,111
415,4,6:07.0,,A. Stepheson enters the game for C. Aldrich,72,111
416,4,6:07.0,,J. Green makes free throw 2 of 2,72,112
417,4,5:54.0,A. Goodwin misses 2-pt jump shot from 4 ft (block by J. Green),,72,112
418,4,5:52.0,Offensive rebound by J. Leuer,,72,112
419,4,5:51.0,J. Leuer makes 2-pt layup from 1 ft,,74,112
420,4,5:49.0,,Personal foul by D. Booker,74,112
421,4,5:49.0,Official timeout,,74,112
422,4,5:49.0,P. Pressey enters the game for D. Booker,,74,112
423,4,5:49.0,,LA Clippers full timeout,74,112
424,4,5:38.0,,C. Wilcox misses 3-pt jump shot from 25 ft,74,112
425,4,5:37.0,Defensive rebound by J. Leuer,,74,112
426,4,5:14.0,A. Len misses 2-pt hook shot from 7 ft,,74,112
427,4,5:12.0,,Defensive rebound by P. Prigioni,74,112
428,4,5:02.0,,J. Green makes 2-pt jump shot from 3 ft (assist by P. Prigioni),74,114
429,4,4:39.0,A. Goodwin makes 2-pt jump shot from 17 ft,,76,114
430,4,4:24.0,,C. Wilcox misses 2-pt jump shot from 20 ft,76,114
431,4,4:23.0,Defensive rebound by A. Len,,76,114
432,4,4:11.0,Personal foul by P. Prigioni,,76,114
433,4,4:01.0,A. Len misses 2-pt jump shot from 17 ft,,76,114
434,4,4:00.0,,Defensive rebound by W. Johnson,76,114
435,4,3:53.0,,C. Wilcox misses 2-pt jump shot from 10 ft,76,114
436,4,3:51.0,,Offensive rebound by A. Stepheson,76,114
437,4,3:51.0,,A. Stepheson makes 2-pt layup at rim,76,116
438,4,3:40.0,Turnover by P. Pressey (bad pass; steal by C. Wilcox),,76,116
439,4,3:30.0,,Personal foul by A. Len,76,116
440,4,3:30.0,S. Weems enters the game for A. Len,,76,116
441,4,3:15.0,,Turnover by Team (shot clock),76,116
442,4,3:06.0,J. Leuer misses 2-pt jump shot from 15 ft,,76,116
443,4,3:04.0,,Defensive rebound by P. Prigioni,76,116
444,4,2:56.0,,J. Green makes 3-pt jump shot from 25 ft (assist by P. Prigioni),76,119
445,4,2:34.0,J. Leuer misses 2-pt jump shot from 4 ft (block by A. Stepheson),,76,119
446,4,2:32.0,Offensive rebound by R. Price,,76,119
447,4,2:28.0,A. Goodwin misses 3-pt jump shot from 25 ft,,76,119
448,4,2:28.0,Offensive rebound by R. Price,,76,119
449,4,2:28.0,Turnover by Team (shot clock),,76,119
450,4,2:19.0,,Turnover by C. Wilcox (bad pass; steal by J. Leuer),76,119
451,4,2:15.0,Shooting foul by A. Stepheson (drawn by J. Leuer),,76,119
452,4,2:15.0,J. Leuer makes free throw 1 of 2,,77,119
453,4,2:15.0,J. Leuer makes free throw 2 of 2,,78,119
454,4,2:03.0,,C. Wilcox misses 2-pt layup from 2 ft,78,119
455,4,2:01.0,Defensive rebound by R. Price,,78,119
456,4,1:53.0,S. Weems makes 2-pt jump shot from 13 ft (assist by P. Pressey),,80,119
457,4,1:33.0,,P. Prigioni makes 3-pt jump shot from 24 ft (assist by C. Wilcox),80,122
458,4,1:23.0,J. Leuer makes 2-pt jump shot from 18 ft (assist by R. Price),,82,122
459,4,1:12.0,,J. Green makes 2-pt layup from 4 ft (assist by P. Prigioni),82,124
460,4,0:56.0,R. Price makes 2-pt jump shot from 11 ft,,84,124
461,4,0:41.0,,C. Wilcox misses 3-pt jump shot from 25 ft,84,124
462,4,0:39.0,Defensive rebound by J. Leuer,,84,124
463,4,0:31.0,A. Goodwin misses 3-pt jump shot from 23 ft,,84,124
464,4,0:29.0,,Defensive rebound by P. Prigioni,84,124
465,4,0:06.0,,Turnover by Team (shot clock),84,124
466,4,0:00.0,P. Pressey misses 3-pt jump shot from 27 ft,,84,124
467,4,0:00.0,Offensive rebound by Team,,84,124
