,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
397,4,5:35.0,,E. Freedom misses 2-pt layup from 1 ft (block by S. Mejri),73,78
398,4,5:33.0,Defensive rebound by D. Harris,,73,78
399,4,5:24.0,S. Mejri makes 2-pt dunk at rim (assist by D. Nowitzki),,75,78
400,4,5:24.0,,Oklahoma City full timeout,75,78
401,4,5:24.0,,S. Adams enters the game for E. Freedom,75,78
402,4,5:08.0,,K. Durant misses 3-pt jump shot from 24 ft,75,78
403,4,5:07.0,Defensive rebound by D. Harris,,75,78
404,4,4:52.0,R. Felton makes 2-pt jump shot from 24 ft,,77,78
405,4,4:37.0,,K. Durant misses 2-pt jump shot from 15 ft,77,78
406,4,4:37.0,Defensive rebound by D. Harris,,77,78
407,4,4:18.0,R. Felton makes 2-pt jump shot from 21 ft,,79,78
408,4,4:01.0,,R. Westbrook misses 3-pt jump shot from 24 ft,79,78
409,4,4:00.0,,Offensive rebound by S. Adams,79,78
410,4,3:47.0,,D. Waiters misses 3-pt jump shot from 23 ft,79,78
411,4,3:46.0,Defensive rebound by R. Felton,,79,78
412,4,3:33.0,Turnover by R. Felton (bad pass; steal by S. Ibaka),,79,78
413,4,3:33.0,,Personal foul by R. Felton,79,78
414,4,3:21.0,,Def 3 sec tech foul by S. Mejri,79,78
415,4,3:21.0,,K. Durant makes technical free throw,79,79
416,4,3:14.0,,R. Westbrook misses 2-pt layup from 1 ft,79,79
417,4,3:13.0,,Offensive rebound by S. Adams,79,79
418,4,3:12.0,,S. Adams makes 2-pt layup from 1 ft,79,81
419,4,2:56.0,R. Felton misses 2-pt jump shot from 6 ft (block by S. Adams),,79,81
420,4,2:56.0,Offensive rebound by Team,,79,81
421,4,2:47.0,S. Mejri misses 2-pt dunk at rim (block by S. Ibaka),,79,81
422,4,2:45.0,Offensive rebound by D. Nowitzki,,79,81
423,4,2:43.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,79,81
424,4,2:42.0,,Defensive rebound by S. Ibaka,79,81
425,4,2:20.0,,Turnover by K. Durant (lost ball; steal by W. Matthews),79,81
426,4,2:14.0,D. Harris makes 2-pt layup from 2 ft (assist by W. Matthews),,81,81
427,4,1:59.0,,Personal foul by W. Matthews,81,81
428,4,1:50.0,,Turnover by R. Westbrook (lost ball),81,81
429,4,1:32.0,W. Matthews misses 3-pt jump shot from 24 ft,,81,81
430,4,1:32.0,,Defensive rebound by R. Westbrook,81,81
431,4,1:16.0,,K. Durant misses 2-pt jump shot from 15 ft,81,81
432,4,1:15.0,Defensive rebound by R. Felton,,81,81
433,4,1:00.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,81,81
434,4,1:00.0,,Defensive rebound by S. Ibaka,81,81
435,4,0:57.0,,Oklahoma City full timeout,81,81
436,4,0:41.0,,R. Westbrook misses 3-pt jump shot from 25 ft,81,81
437,4,0:40.0,Defensive rebound by R. Felton,,81,81
438,4,0:29.0,R. Felton makes 2-pt layup from 1 ft,,83,81
439,4,0:29.0,,Oklahoma City full timeout,83,81
440,4,0:25.0,,K. Durant misses 2-pt jump shot from 16 ft,83,81
441,4,0:24.0,,Offensive rebound by S. Adams,83,81
442,4,0:20.0,,K. Durant misses 3-pt jump shot from 23 ft,83,81
443,4,0:18.0,Defensive rebound by W. Matthews,,83,81
444,4,0:14.0,W. Matthews makes 2-pt layup from 1 ft,,85,81
445,4,0:14.0,,Oklahoma City full timeout,85,81
446,4,0:14.0,J. Anderson enters the game for D. Harris,,85,81
447,4,0:10.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),85,84
448,4,0:10.0,Dallas full timeout,,85,84
449,4,0:10.0,D. Harris enters the game for S. Mejri,,85,84
450,4,0:10.0,,A. Roberson enters the game for S. Ibaka,85,84
451,4,0:08.0,Personal take foul by S. Adams,,85,84
452,4,0:07.0,Personal foul by R. Westbrook,,85,84
453,4,0:07.0,R. Felton misses free throw 1 of 2,,85,84
454,4,0:07.0,Offensive rebound by Team,,85,84
455,4,0:07.0,,A. Morrow enters the game for A. Roberson,85,84
456,4,0:07.0,R. Felton misses free throw 2 of 2,,85,84
457,4,0:06.0,,Defensive rebound by K. Durant,85,84
458,4,0:03.0,,K. Durant misses 2-pt layup from 3 ft (block by J. Anderson),85,84
459,4,0:02.0,,Offensive rebound by R. Westbrook,85,84
460,4,0:01.0,,R. Westbrook misses 2-pt layup from 4 ft,85,84
461,4,0:01.0,,Offensive rebound by S. Adams,85,84
