,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CLEVELAND_ACTION,GOLDEN STATE_SCORE,CLEVELAND_SCORE
390,4,4:50.0,L. Barbosa makes 2-pt jump shot from 15 ft (assist by J. Thompson),,123,88
391,4,4:37.0,,J. Cunningham misses 2-pt jump shot from 5 ft,123,88
392,4,4:35.0,Defensive rebound by I. Clark,,123,88
393,4,4:29.0,B. Rush makes 3-pt jump shot from 24 ft (assist by I. Clark),,126,88
394,4,4:16.0,,J. Jones makes 2-pt jump shot from 16 ft (assist by M. Dellavedova),126,90
395,4,3:54.0,B. Rush misses 2-pt layup from 2 ft (block by R. Jefferson),,126,90
396,4,3:54.0,Offensive rebound by Team,,126,90
397,4,3:51.0,M. Speights misses 2-pt jump shot from 17 ft,,126,90
398,4,3:51.0,,Defensive rebound by J. Cunningham,126,90
399,4,3:39.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,126,90
400,4,3:39.0,Defensive rebound by B. Rush,,126,90
401,4,3:32.0,B. Rush misses 3-pt jump shot from 26 ft,,126,90
402,4,3:31.0,,Defensive rebound by A. Varejão,126,90
403,4,3:22.0,,J. Jones misses 3-pt jump shot from 24 ft,126,90
404,4,3:20.0,Defensive rebound by J. Thompson,,126,90
405,4,3:10.0,I. Clark misses 2-pt jump shot from 20 ft,,126,90
406,4,3:10.0,,Defensive rebound by J. Cunningham,126,90
407,4,3:04.0,,Personal foul by L. Barbosa (drawn by J. Cunningham),126,90
408,4,3:04.0,Golden State full timeout,,126,90
409,4,3:04.0,,J. Cunningham makes free throw 1 of 2,126,91
410,4,3:04.0,,J. Cunningham makes free throw 2 of 2,126,92
411,4,2:49.0,Shooting foul by J. Jones (drawn by J. Thompson),,126,92
412,4,2:49.0,J. Thompson makes free throw 1 of 2,,127,92
413,4,2:49.0,J. Thompson misses free throw 2 of 2,,127,92
414,4,2:49.0,,Defensive rebound by M. Dellavedova,127,92
415,4,2:40.0,,Turnover by M. Dellavedova (bad pass; steal by L. Barbosa),127,92
416,4,2:34.0,L. Barbosa makes 2-pt layup from 1 ft (assist by B. Rush),,129,92
417,4,2:18.0,,J. Jones makes 3-pt jump shot from 24 ft (assist by A. Varejão),129,95
418,4,2:04.0,I. Clark makes 3-pt jump shot from 26 ft (assist by L. Barbosa),,132,95
419,4,1:40.0,,J. Jones misses 3-pt jump shot from 26 ft,132,95
420,4,1:39.0,Defensive rebound by B. Rush,,132,95
421,4,1:28.0,I. Clark misses 3-pt jump shot from 26 ft,,132,95
422,4,1:28.0,,Defensive rebound by A. Varejão,132,95
423,4,1:17.0,,J. Cunningham makes 2-pt layup from 1 ft (assist by J. Jones),132,97
424,4,1:00.0,J. Thompson misses 2-pt jump shot from 10 ft,,132,97
425,4,0:58.0,,Defensive rebound by A. Varejão,132,97
426,4,0:42.0,,Shooting foul by J. Thompson (drawn by J. Cunningham),132,97
427,4,0:42.0,,J. Cunningham misses free throw 1 of 2,132,97
428,4,0:42.0,,Offensive rebound by Team,132,97
429,4,0:42.0,,J. Cunningham makes free throw 2 of 2,132,98
430,4,0:22.0,I. Clark misses 3-pt jump shot from 26 ft,,132,98
431,4,0:21.0,,Defensive rebound by Team,132,98
432,4,0:07.0,,J. Cunningham misses 3-pt jump shot from 24 ft,132,98
433,4,0:07.0,Defensive rebound by J. Thompson,,132,98
