,QUARTER,TIME_REMAINING,TORONTO_ACTION,PORTLAND_ACTION,TORONTO_SCORE,PORTLAND_SCORE
380,4,3:58.0,,Personal foul by P. Patterson (drawn by A. Aminu),101,87
381,4,3:58.0,,M. Leonard enters the game for M. Plumlee,101,87
382,4,3:47.0,,M. Leonard misses 3-pt jump shot from 24 ft,101,87
383,4,3:46.0,,Offensive rebound by D. Lillard,101,87
384,4,3:37.0,,C. McCollum makes 3-pt jump shot from 22 ft (assist by D. Lillard),101,90
385,4,3:21.0,D. DeRozan misses 2-pt layup from 1 ft,,101,90
386,4,3:21.0,,Defensive rebound by A. Aminu,101,90
387,4,3:12.0,,D. Lillard makes 3-pt jump shot from 23 ft (assist by A. Crabbe),101,93
388,4,3:12.0,Toronto full timeout,,101,93
389,4,2:50.0,D. DeRozan makes 2-pt jump shot from 12 ft,,103,93
390,4,2:37.0,,D. Lillard makes 2-pt jump shot from 19 ft,103,95
391,4,2:13.0,Shooting foul by M. Leonard (drawn by C. Joseph),,103,95
392,4,2:13.0,C. Joseph makes free throw 1 of 2,,104,95
393,4,2:13.0,B. Biyombo enters the game for J. Valančiūnas,,104,95
394,4,2:13.0,C. Joseph makes free throw 2 of 2,,105,95
395,4,2:06.0,,D. Lillard makes 2-pt dunk at rim,105,97
396,4,1:49.0,C. Joseph misses 2-pt jump shot from 4 ft,,105,97
397,4,1:48.0,Offensive rebound by B. Biyombo,,105,97
398,4,1:48.0,Flagrant foul type 1 by M. Leonard (drawn by B. Biyombo),,105,97
399,4,1:48.0,B. Biyombo misses flagrant free throw 1 of 2,,105,97
400,4,1:48.0,Offensive rebound by Team,,105,97
401,4,1:48.0,B. Biyombo makes flagrant free throw 2 of 2,,106,97
402,4,1:48.0,J. Valančiūnas enters the game for B. Biyombo,,106,97
403,4,1:29.0,Turnover by C. Joseph (bad pass),,106,97
404,4,1:29.0,B. Biyombo enters the game for J. Valančiūnas,,106,97
405,4,1:23.0,,D. Lillard makes 2-pt jump shot from 19 ft,106,99
406,4,1:04.0,Turnover by D. DeRozan (lost ball; steal by A. Crabbe),,106,99
407,4,0:55.0,,M. Leonard misses 2-pt layup at rim,106,99
408,4,0:55.0,,Offensive rebound by A. Crabbe,106,99
409,4,0:55.0,,Shooting foul by B. Biyombo (drawn by A. Crabbe),106,99
410,4,0:55.0,,A. Crabbe makes free throw 1 of 2,106,100
411,4,0:55.0,,A. Crabbe makes free throw 2 of 2,106,101
412,4,0:55.0,Toronto full timeout,,106,101
413,4,0:55.0,J. Valančiūnas enters the game for B. Biyombo,,106,101
414,4,0:55.0,,M. Harkless enters the game for M. Leonard,106,101
415,4,0:42.0,Toronto full timeout,,106,101
416,4,0:42.0,,M. Leonard enters the game for M. Harkless,106,101
417,4,0:41.0,Turnover by C. Joseph (bad pass; steal by D. Lillard),,106,101
418,4,0:36.0,,C. McCollum misses 2-pt jump shot from 11 ft,106,101
419,4,0:35.0,Defensive rebound by J. Valančiūnas,,106,101
420,4,0:34.0,Personal take foul by C. McCollum (drawn by J. Valančiūnas),,106,101
421,4,0:34.0,J. Valančiūnas makes free throw 1 of 2,,107,101
422,4,0:34.0,,E. Davis enters the game for M. Leonard,107,101
423,4,0:34.0,J. Valančiūnas makes free throw 2 of 2,,108,101
424,4,0:34.0,,Portland full timeout,108,101
425,4,0:34.0,B. Biyombo enters the game for J. Valančiūnas,,108,101
426,4,0:34.0,,M. Leonard enters the game for E. Davis,108,101
427,4,0:34.0,,Portland full timeout,108,101
428,4,0:30.0,,D. Lillard misses 2-pt layup from 2 ft,108,101
429,4,0:29.0,Defensive rebound by K. Lowry,,108,101
430,4,0:28.0,Personal take foul by C. McCollum (drawn by K. Lowry),,108,101
431,4,0:28.0,K. Lowry misses free throw 1 of 2,,108,101
432,4,0:28.0,Offensive rebound by Team,,108,101
433,4,0:28.0,K. Lowry misses free throw 2 of 2,,108,101
434,4,0:27.0,,Defensive rebound by M. Leonard,108,101
435,4,0:20.0,,Shooting foul by B. Biyombo (drawn by D. Lillard),108,101
436,4,0:20.0,,D. Lillard makes free throw 1 of 2,108,102
437,4,0:20.0,,M. Harkless enters the game for M. Leonard,108,102
438,4,0:20.0,J. Valančiūnas enters the game for B. Biyombo,,108,102
439,4,0:20.0,,D. Lillard makes free throw 2 of 2,108,103
440,4,0:17.0,Personal take foul by M. Harkless (drawn by D. DeRozan),,108,103
441,4,0:17.0,D. DeRozan makes free throw 1 of 2,,109,103
442,4,0:17.0,,M. Leonard enters the game for M. Harkless,109,103
443,4,0:17.0,B. Biyombo enters the game for J. Valančiūnas,,109,103
444,4,0:17.0,D. DeRozan misses free throw 2 of 2,,109,103
445,4,0:16.0,Offensive rebound by P. Patterson,,109,103
446,4,0:12.0,Personal take foul by D. Lillard (drawn by D. DeRozan),,109,103
447,4,0:12.0,D. DeRozan misses free throw 1 of 2,,109,103
448,4,0:12.0,Offensive rebound by Team,,109,103
449,4,0:12.0,D. DeRozan makes free throw 2 of 2,,110,103
450,4,0:05.0,,Turnover by C. McCollum (bad pass; steal by C. Joseph),110,103
