,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
395,4,6:52.0,Defensive rebound by C. Paul,,83,93
396,4,6:40.0,C. Paul misses 2-pt jump shot from 17 ft,,83,93
397,4,6:39.0,,Defensive rebound by S. Curry,83,93
398,4,6:34.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),83,95
399,4,6:34.0,LA Clippers full timeout,,83,95
400,4,6:19.0,Personal foul by S. Curry,,83,95
401,4,6:09.0,J. Crawford makes 2-pt jump shot from 7 ft,,85,95
402,4,5:49.0,,K. Thompson makes 2-pt layup from 1 ft,85,97
403,4,5:32.0,J. Redick makes 2-pt layup at rim,,87,97
404,4,5:22.0,,D. Green makes 2-pt layup at rim (assist by S. Curry),87,99
405,4,5:22.0,,Shooting foul by C. Paul (drawn by D. Green),87,99
406,4,5:22.0,LA Clippers full timeout,,87,99
407,4,5:22.0,,D. Green makes free throw 1 of 1,87,100
408,4,5:13.0,Turnover by J. Crawford (bad pass; steal by D. Green),,87,100
409,4,4:54.0,,B. Rush misses 3-pt jump shot from 23 ft,87,100
410,4,4:54.0,Defensive rebound by A. Rivers,,87,100
411,4,4:44.0,J. Crawford misses 2-pt jump shot from 17 ft,,87,100
412,4,4:43.0,,Defensive rebound by D. Green,87,100
413,4,4:29.0,,Offensive foul by D. Green (drawn by J. Crawford),87,100
414,4,4:29.0,,Turnover by D. Green (offensive foul),87,100
415,4,4:29.0,,S. Livingston enters the game for B. Rush,87,100
416,4,4:10.0,C. Paul misses 3-pt jump shot from 26 ft,,87,100
417,4,4:09.0,,Defensive rebound by H. Barnes,87,100
418,4,4:00.0,,Personal foul by D. Jordan,87,100
419,4,4:00.0,,S. Curry makes free throw 1 of 2,87,101
420,4,4:00.0,,S. Curry makes free throw 2 of 2,87,102
421,4,3:42.0,A. Rivers makes 2-pt jump shot from 11 ft (assist by C. Paul),,89,102
422,4,3:27.0,,S. Curry makes 3-pt jump shot from 27 ft,89,105
423,4,3:16.0,Personal foul by S. Curry,,89,105
424,4,3:16.0,,Technical foul by S. Curry,89,105
425,4,3:16.0,C. Paul makes technical free throw,,90,105
426,4,3:16.0,C. Paul misses free throw 1 of 2,,90,105
427,4,3:16.0,Offensive rebound by Team,,90,105
428,4,3:16.0,C. Paul makes free throw 2 of 2,,91,105
429,4,2:56.0,,S. Curry misses 3-pt jump shot from 23 ft,91,105
430,4,2:54.0,,Offensive rebound by S. Livingston,91,105
431,4,2:53.0,,Personal foul by J. Redick,91,105
432,4,2:53.0,,S. Livingston makes free throw 1 of 2,91,106
433,4,2:53.0,P. Prigioni enters the game for C. Paul,,91,106
434,4,2:53.0,W. Johnson enters the game for D. Jordan,,91,106
435,4,2:53.0,,S. Livingston misses free throw 2 of 2,91,106
436,4,2:52.0,Defensive rebound by J. Crawford,,91,106
437,4,2:30.0,J. Crawford misses 2-pt jump shot from 10 ft,,91,106
438,4,2:29.0,,Defensive rebound by D. Green,91,106
439,4,2:29.0,Technical foul by J. Crawford,,91,106
440,4,2:29.0,,S. Curry makes technical free throw,91,107
441,4,2:29.0,J. Green enters the game for J. Crawford,,91,107
442,4,2:29.0,J. Ayres enters the game for J. Redick,,91,107
443,4,2:08.0,,H. Barnes misses 3-pt jump shot from 25 ft,91,107
444,4,2:06.0,Defensive rebound by A. Rivers,,91,107
445,4,2:00.0,P. Prigioni makes 3-pt jump shot from 24 ft (assist by A. Rivers),,94,107
446,4,1:40.0,,K. Thompson misses 2-pt jump shot from 15 ft,94,107
447,4,1:40.0,Defensive rebound by J. Green,,94,107
448,4,1:24.0,J. Green misses 2-pt jump shot from 12 ft,,94,107
449,4,1:23.0,,Defensive rebound by K. Thompson,94,107
450,4,1:08.0,,S. Curry makes 2-pt layup at rim,94,109
451,4,0:58.0,P. Prigioni misses 2-pt jump shot from 10 ft,,94,109
452,4,0:58.0,Offensive rebound by J. Ayres,,94,109
453,4,0:57.0,J. Ayres makes 2-pt layup from 2 ft,,96,109
454,4,0:41.0,,S. Curry makes 2-pt layup from 1 ft,96,111
455,4,0:33.0,A. Rivers makes 2-pt jump shot from 17 ft,,98,111
456,4,0:19.0,,K. Thompson makes 3-pt jump shot from 26 ft,98,114
