,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
392,4,2:19.0,J. Holiday enters the game for D. McDermott,,89,95
393,4,2:19.0,J. Butler makes free throw 2 of 2,,90,95
394,4,2:05.0,,D. Wade misses 2-pt layup from 1 ft,90,95
395,4,2:04.0,,Offensive rebound by H. Whiteside,90,95
396,4,2:03.0,,Shooting foul by N. Mirotić (drawn by H. Whiteside),90,95
397,4,2:03.0,D. McDermott enters the game for N. Mirotić,,90,95
398,4,2:03.0,,H. Whiteside misses free throw 1 of 2,90,95
399,4,2:03.0,,Offensive rebound by Team,90,95
400,4,2:03.0,,H. Whiteside makes free throw 2 of 2,90,96
401,4,1:51.0,J. Butler misses 3-pt jump shot from 24 ft,,90,96
402,4,1:50.0,,Defensive rebound by H. Whiteside,90,96
403,4,1:32.0,,D. Wade misses 2-pt layup from 1 ft,90,96
404,4,1:31.0,,Offensive rebound by H. Whiteside,90,96
405,4,1:30.0,,H. Whiteside misses 2-pt layup from 1 ft,90,96
406,4,1:29.0,,Offensive rebound by H. Whiteside,90,96
407,4,1:28.0,,H. Whiteside makes 2-pt hook shot from 3 ft,90,98
408,4,1:17.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Rose),,92,98
409,4,0:59.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by L. Deng),92,101
410,4,0:45.0,Personal foul by J. Richardson,,92,101
411,4,0:45.0,P. Gasol makes free throw 1 of 2,,93,101
412,4,0:45.0,B. Portis enters the game for D. McDermott,,93,101
413,4,0:45.0,P. Gasol makes free throw 2 of 2,,94,101
414,4,0:28.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by D. Wade),94,104
415,4,0:28.0,Chicago full timeout,,94,104
416,4,0:28.0,D. McDermott enters the game for B. Portis,,94,104
417,4,0:25.0,Shooting block foul by H. Whiteside (drawn by J. Butler),,94,104
418,4,0:25.0,,J. Winslow enters the game for H. Whiteside,94,104
419,4,0:25.0,B. Portis enters the game for P. Gasol,,94,104
420,4,0:25.0,J. Butler makes free throw 1 of 2,,95,104
421,4,0:25.0,J. Butler makes free throw 2 of 2,,96,104
422,4,0:24.0,,Personal foul by B. Portis,96,104
423,4,0:24.0,,D. Wade makes free throw 1 of 2,96,105
424,4,0:24.0,,D. Wade makes free throw 2 of 2,96,106
425,4,0:12.0,B. Portis makes 2-pt dunk at rim (assist by D. Rose),,98,106
