,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
386,4,2:09.0,Z. LaVine misses free throw 1 of 2,,100,93
387,4,2:09.0,Offensive rebound by Team,,100,93
388,4,2:09.0,Z. LaVine makes free throw 2 of 2,,101,93
389,4,1:54.0,,M. Plumlee makes 2-pt hook shot from 8 ft (assist by C. McCollum),101,95
390,4,1:38.0,Turnover by T. Prince (lost ball; steal by M. Plumlee),,101,95
391,4,1:29.0,,Personal foul by Z. LaVine,101,95
392,4,1:29.0,,C. McCollum makes free throw 1 of 2,101,96
393,4,1:29.0,,C. McCollum makes free throw 2 of 2,101,97
394,4,1:13.0,Z. LaVine misses 2-pt jump shot from 19 ft,,101,97
395,4,1:11.0,,Defensive rebound by M. Plumlee,101,97
396,4,1:01.0,,D. Lillard makes 2-pt jump shot from 5 ft,101,99
397,4,1:01.0,Minnesota full timeout,,101,99
398,4,0:42.0,Shooting foul by A. Crabbe (drawn by A. Wiggins),,101,99
399,4,0:42.0,A. Wiggins misses free throw 1 of 2,,101,99
400,4,0:42.0,Offensive rebound by Team,,101,99
401,4,0:42.0,G. Dieng enters the game for K. Towns,,101,99
402,4,0:42.0,,E. Davis enters the game for A. Crabbe,101,99
403,4,0:42.0,A. Wiggins makes free throw 2 of 2,,102,99
404,4,0:42.0,,Portland full timeout,102,99
405,4,0:42.0,,A. Crabbe enters the game for E. Davis,102,99
406,4,0:42.0,,Turnover by Team (5 sec inbounds),102,99
407,4,0:42.0,K. Towns enters the game for G. Dieng,,102,99
408,4,0:23.0,,Offensive charge foul by A. Wiggins (drawn by D. Lillard),102,99
409,4,0:23.0,Turnover by A. Wiggins (offensive foul),,102,99
410,4,0:23.0,,Portland full timeout,102,99
411,4,0:23.0,,M. Harkless enters the game for M. Plumlee,102,99
412,4,0:23.0,G. Dieng enters the game for K. Towns,,102,99
413,4,0:13.0,,D. Lillard makes 2-pt layup from 1 ft,102,101
414,4,0:13.0,Minnesota full timeout,,102,101
415,4,0:13.0,K. Towns enters the game for G. Dieng,,102,101
416,4,0:08.0,Personal take foul by D. Lillard,,102,101
417,4,0:08.0,Z. LaVine makes free throw 1 of 2,,103,101
418,4,0:08.0,,E. Davis enters the game for A. Crabbe,103,101
419,4,0:08.0,Z. LaVine makes free throw 2 of 2,,104,101
420,4,0:08.0,,Portland full timeout,104,101
421,4,0:08.0,,A. Crabbe enters the game for M. Harkless,104,101
422,4,0:08.0,,M. Plumlee enters the game for E. Davis,104,101
423,4,0:08.0,N. Bjelica enters the game for K. Towns,,104,101
424,4,0:04.0,,D. Lillard makes 3-pt jump shot from 27 ft,104,104
425,4,0:04.0,,Shooting foul by R. Rubio (drawn by D. Lillard),104,104
426,4,0:04.0,G. Dieng enters the game for N. Bjelica,,104,104
427,4,0:04.0,K. Towns enters the game for T. Prince,,104,104
428,4,0:04.0,,D. Lillard makes free throw 1 of 1,104,105
429,4,0:04.0,Minnesota full timeout,,104,105
430,4,0:04.0,,G. Henderson enters the game for M. Plumlee,104,105
431,4,0:04.0,,M. Harkless enters the game for C. McCollum,104,105
432,4,0:04.0,T. Prince enters the game for G. Dieng,,104,105
433,4,0:02.0,K. Towns makes 2-pt hook shot from 6 ft (assist by R. Rubio),,106,105
434,4,0:00.0,,D. Lillard misses 3-pt jump shot from 55 ft,106,105
435,4,0:00.0,,Offensive rebound by Team,106,105
