,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
386,4,3:43.0,,P. Connaughton enters the game for E. Davis,93,114
387,4,3:43.0,,N. Vonleh enters the game for M. Leonard,93,114
388,4,3:43.0,M. Huertas makes free throw 2 of 2,,94,114
389,4,3:19.0,,C. Kaman makes 2-pt jump shot from 17 ft (assist by P. Connaughton),94,116
390,4,3:01.0,N. Young misses 3-pt jump shot from 24 ft,,94,116
391,4,3:00.0,,Defensive rebound by N. Vonleh,94,116
392,4,2:44.0,,N. Vonleh makes 2-pt jump shot from 14 ft (assist by T. Frazier),94,118
393,4,2:29.0,M. Huertas makes 2-pt layup from 1 ft (assist by R. Kelly),,96,118
394,4,2:15.0,,A. Crabbe misses 2-pt jump shot from 19 ft,96,118
395,4,2:15.0,Defensive rebound by R. Sacre,,96,118
396,4,1:56.0,Shooting foul by P. Connaughton (drawn by R. Kelly),,96,118
397,4,1:56.0,Official timeout,,96,118
398,4,1:56.0,,M. Harkless enters the game for A. Crabbe,96,118
399,4,1:56.0,R. Kelly misses free throw 1 of 2,,96,118
400,4,1:56.0,Offensive rebound by Team,,96,118
401,4,1:56.0,R. Kelly makes free throw 2 of 2,,97,118
402,4,1:44.0,,P. Connaughton makes 2-pt jump shot from 22 ft (assist by C. Kaman),97,120
403,4,1:34.0,M. Huertas misses 2-pt jump shot from 13 ft,,97,120
404,4,1:33.0,,Defensive rebound by M. Harkless,97,120
405,4,1:28.0,,Turnover by M. Harkless (bad pass; steal by M. Huertas),97,120
406,4,1:24.0,R. Kelly makes 2-pt dunk at rim (assist by M. Huertas),,99,120
407,4,1:08.0,,C. Kaman misses 2-pt jump shot from 16 ft,99,120
408,4,1:08.0,Defensive rebound by Team,,99,120
409,4,0:58.0,R. Sacre makes 2-pt jump shot from 12 ft,,101,120
410,4,0:51.0,,Personal foul by M. Huertas (drawn by T. Frazier),101,120
411,4,0:46.0,,T. Frazier misses 2-pt jump shot from 18 ft,101,120
412,4,0:46.0,,Offensive rebound by N. Vonleh,101,120
413,4,0:34.0,,N. Vonleh misses 3-pt jump shot from 24 ft,101,120
414,4,0:33.0,,Offensive rebound by T. Frazier,101,120
415,4,0:32.0,,Personal foul by A. Brown (drawn by T. Frazier),101,120
416,4,0:32.0,,T. Frazier misses free throw 1 of 2,101,120
417,4,0:32.0,,Offensive rebound by Team,101,120
418,4,0:32.0,,T. Frazier makes free throw 2 of 2,101,121
419,4,0:20.0,Shooting foul by N. Vonleh (drawn by A. Brown),,101,121
420,4,0:20.0,A. Brown makes free throw 1 of 2,,102,121
421,4,0:20.0,A. Brown makes free throw 2 of 2,,103,121
