,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,SAN ANTONIO_ACTION,PHILADELPHIA_SCORE,SAN ANTONIO_SCORE
392,4,4:43.0,,P. Mills enters the game for T. Parker,79,85
393,4,4:27.0,N. Noel misses 2-pt jump shot from 4 ft,,79,85
394,4,4:26.0,,Defensive rebound by L. Aldridge,79,85
395,4,4:17.0,,Personal foul by I. Canaan (drawn by D. Green),79,85
396,4,4:07.0,,K. Anderson misses 2-pt jump shot from 10 ft,79,85
397,4,4:06.0,,Offensive rebound by L. Aldridge,79,85
398,4,4:06.0,,Shooting foul by J. Grant (drawn by L. Aldridge),79,85
399,4,4:06.0,,L. Aldridge makes free throw 1 of 2,79,86
400,4,4:06.0,J. Okafor enters the game for J. Grant,,79,86
401,4,4:06.0,,L. Aldridge makes free throw 2 of 2,79,87
402,4,3:45.0,J. Okafor makes 2-pt layup from 1 ft (assist by N. Noel),,81,87
403,4,3:20.0,,Turnover by Team (shot clock),81,87
404,4,3:07.0,T. McConnell makes 2-pt jump shot from 18 ft,,83,87
405,4,2:45.0,,K. Anderson misses 2-pt jump shot from 15 ft,83,87
406,4,2:44.0,Defensive rebound by T. McConnell,,83,87
407,4,2:35.0,I. Canaan misses 3-pt jump shot from 25 ft,,83,87
408,4,2:34.0,,Defensive rebound by L. Aldridge,83,87
409,4,2:28.0,,P. Mills misses 2-pt jump shot from 20 ft,83,87
410,4,2:26.0,Defensive rebound by T. McConnell,,83,87
411,4,2:14.0,Turnover by T. McConnell (bad pass; steal by P. Mills),,83,87
412,4,2:09.0,,P. Mills makes 2-pt layup from 1 ft (assist by K. Anderson),83,89
413,4,2:09.0,Philadelphia full timeout,,83,89
414,4,2:09.0,,R. Butler enters the game for D. Green,83,89
415,4,2:01.0,Turnover by I. Canaan (bad pass; steal by K. Anderson),,83,89
416,4,1:56.0,,Turnover by K. Anderson (bad pass; steal by T. McConnell),83,89
417,4,1:42.0,J. Okafor misses 2-pt jump shot from 10 ft,,83,89
418,4,1:41.0,,Defensive rebound by L. Aldridge,83,89
419,4,1:25.0,,L. Aldridge misses 2-pt jump shot from 8 ft,83,89
420,4,1:24.0,Defensive rebound by Team,,83,89
421,4,1:12.0,Turnover by T. McConnell (bad pass; steal by P. Mills),,83,89
422,4,0:57.0,,Turnover by L. Aldridge (lost ball; steal by N. Noel),83,89
423,4,0:44.0,I. Canaan misses 2-pt jump shot from 22 ft,,83,89
424,4,0:43.0,,Defensive rebound by L. Aldridge,83,89
425,4,0:22.0,,T. Duncan makes 2-pt jump shot from 4 ft (assist by P. Mills),83,91
426,4,0:22.0,Philadelphia full timeout,,83,91
427,4,0:21.0,Turnover by N. Noel (bad pass),,83,91
428,4,0:20.0,J. Sampson enters the game for J. Okafor,,83,91
429,4,0:20.0,C. Wood enters the game for H. Thompson,,83,91
430,4,0:20.0,J. Grant enters the game for I. Canaan,,83,91
431,4,0:20.0,,R. McCallum enters the game for L. Aldridge,83,91
432,4,0:20.0,,M. Bonner enters the game for T. Duncan,83,91
433,4,0:20.0,,B. Marjanović enters the game for P. Mills,83,91
434,4,0:19.0,,Personal take foul by C. Wood (drawn by R. Butler),83,91
435,4,0:18.0,,Personal take foul by C. Wood (drawn by R. Butler),83,91
436,4,0:18.0,,M. Bonner makes free throw 1 of 2,83,92
437,4,0:18.0,I. Canaan enters the game for J. Grant,,83,92
438,4,0:18.0,H. Thompson enters the game for J. Sampson,,83,92
439,4,0:18.0,,M. Bonner misses free throw 2 of 2,83,92
440,4,0:18.0,Defensive rebound by C. Wood,,83,92
441,4,0:11.0,H. Thompson misses 3-pt jump shot from 24 ft,,83,92
442,4,0:09.0,,Defensive rebound by B. Marjanović,83,92
