,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
377,4,7:53.0,,Defensive rebound by M. Carter-Williams,77,87
378,4,7:39.0,,M. Carter-Williams misses 2-pt jump shot from 6 ft,77,87
379,4,7:39.0,,Offensive rebound by Team,77,87
380,4,7:39.0,Loose ball foul by A. Afflalo (drawn by J. O'Bryant),,77,87
381,4,7:25.0,,O. Mayo makes 2-pt jump shot from 17 ft,77,89
382,4,7:02.0,C. Anthony misses 2-pt jump shot from 9 ft,,77,89
383,4,7:01.0,,Defensive rebound by O. Mayo,77,89
384,4,6:45.0,,J. Parker misses 2-pt jump shot from 10 ft,77,89
385,4,6:44.0,,Offensive rebound by J. Henson,77,89
386,4,6:44.0,,J. Henson misses 2-pt layup at rim,77,89
387,4,6:43.0,Defensive rebound by C. Anthony,,77,89
388,4,6:34.0,Turnover by C. Anthony (bad pass; steal by J. Parker),,77,89
389,4,6:31.0,,Turnover by J. O'Bryant (bad pass; steal by L. Galloway),77,89
390,4,6:30.0,Shooting foul by J. O'Bryant (drawn by C. Anthony),,77,89
391,4,6:30.0,C. Anthony makes free throw 1 of 2,,78,89
392,4,6:30.0,,G. Monroe enters the game for J. Henson,78,89
393,4,6:30.0,,G. Antetokounmpo enters the game for J. O'Bryant,78,89
394,4,6:30.0,R. Lopez enters the game for K. Porziņģis,,78,89
395,4,6:30.0,C. Anthony makes free throw 2 of 2,,79,89
396,4,6:13.0,,G. Antetokounmpo makes 2-pt hook shot from 4 ft (assist by J. Parker),79,91
397,4,5:58.0,Personal foul by O. Mayo (drawn by R. Lopez),,79,91
398,4,5:58.0,,Milwaukee full timeout,79,91
399,4,5:58.0,J. Grant enters the game for L. Galloway,,79,91
400,4,5:51.0,A. Afflalo misses 3-pt jump shot from 25 ft,,79,91
401,4,5:50.0,,Defensive rebound by G. Monroe,79,91
402,4,5:36.0,,M. Carter-Williams makes 2-pt jump shot from 7 ft,79,93
403,4,5:26.0,A. Afflalo makes 2-pt layup at rim,,81,93
404,4,5:11.0,,O. Mayo makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),81,96
405,4,5:01.0,Personal foul by G. Monroe (drawn by R. Lopez),,81,96
406,4,5:01.0,R. Lopez misses free throw 1 of 2,,81,96
407,4,5:01.0,Offensive rebound by Team,,81,96
408,4,5:01.0,L. Galloway enters the game for J. Calderón,,81,96
409,4,5:01.0,R. Lopez makes free throw 2 of 2,,82,96
410,4,4:49.0,,M. Carter-Williams makes 2-pt jump shot from 4 ft,82,98
411,4,4:49.0,New York full timeout,,82,98
412,4,4:49.0,K. Séraphin enters the game for R. Lopez,,82,98
413,4,4:38.0,Turnover by A. Afflalo (step out of bounds),,82,98
414,4,4:23.0,,Turnover by J. Parker (lost ball),82,98
415,4,4:05.0,A. Afflalo makes 2-pt jump shot from 12 ft (assist by K. Séraphin),,84,98
416,4,3:45.0,,Shooting foul by C. Anthony (drawn by J. Parker),84,98
417,4,3:45.0,,J. Parker misses free throw 1 of 2,84,98
418,4,3:45.0,,Offensive rebound by Team,84,98
419,4,3:45.0,,J. Parker makes free throw 2 of 2,84,99
420,4,3:25.0,J. Grant makes 3-pt jump shot from 28 ft,,87,99
421,4,3:10.0,,Turnover by M. Carter-Williams (bad pass; steal by L. Galloway),87,99
422,4,3:05.0,Shooting foul by M. Carter-Williams (drawn by K. Séraphin),,87,99
423,4,3:05.0,K. Séraphin makes free throw 1 of 2,,88,99
424,4,3:05.0,,K. Middleton enters the game for J. Parker,88,99
425,4,3:05.0,K. Séraphin makes free throw 2 of 2,,89,99
426,4,2:55.0,,M. Carter-Williams makes 2-pt layup from 2 ft,89,101
427,4,2:39.0,,Offensive charge foul by C. Anthony (drawn by G. Monroe),89,101
428,4,2:39.0,Turnover by C. Anthony (offensive foul),,89,101
429,4,2:23.0,,M. Carter-Williams makes 2-pt jump shot from 11 ft (assist by G. Antetokounmpo),89,103
430,4,2:11.0,C. Anthony misses 3-pt jump shot from 25 ft,,89,103
431,4,2:10.0,,Defensive rebound by K. Middleton,89,103
432,4,1:53.0,,Turnover by G. Monroe (traveling),89,103
433,4,1:37.0,J. Grant misses 3-pt jump shot from 26 ft,,89,103
434,4,1:35.0,,Defensive rebound by G. Monroe,89,103
435,4,1:15.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),89,105
436,4,1:07.0,J. Grant misses 2-pt jump shot from 3 ft (block by G. Antetokounmpo),,89,105
437,4,1:04.0,,Defensive rebound by K. Middleton,89,105
438,4,0:51.0,,Personal foul by C. Anthony (drawn by G. Antetokounmpo),89,105
439,4,0:51.0,Technical foul by C. Anthony,,89,105
440,4,0:51.0,,K. Middleton misses technical free throw,89,105
441,4,0:51.0,,Offensive rebound by Team,89,105
442,4,0:51.0,,G. Antetokounmpo misses free throw 1 of 2,89,105
443,4,0:51.0,,Offensive rebound by Team,89,105
444,4,0:51.0,L. Thomas enters the game for C. Anthony,,89,105
445,4,0:51.0,,G. Antetokounmpo makes free throw 2 of 2,89,106
446,4,0:40.0,J. Grant misses 2-pt layup from 2 ft (block by G. Monroe),,89,106
447,4,0:37.0,,Defensive rebound by G. Antetokounmpo,89,106
448,4,0:23.0,,G. Antetokounmpo misses 2-pt dunk at rim,89,106
449,4,0:21.0,Defensive rebound by J. Grant,,89,106
450,4,0:18.0,Shooting foul by O. Mayo (drawn by L. Galloway),,89,106
451,4,0:18.0,L. Galloway makes free throw 1 of 2,,90,106
452,4,0:18.0,L. Galloway makes free throw 2 of 2,,91,106
