,QUARTER,TIME_REMAINING,MIAMI_ACTION,PORTLAND_ACTION,MIAMI_SCORE,PORTLAND_SCORE
390,4,5:45.0,,C. McCollum makes 3-pt jump shot from 24 ft,81,101
391,4,5:27.0,H. Whiteside misses 2-pt hook shot from 7 ft,,81,101
392,4,5:27.0,,Defensive rebound by C. McCollum,81,101
393,4,5:21.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Henderson),81,103
394,4,5:06.0,Turnover by H. Whiteside (lost ball),,81,103
395,4,5:06.0,Official timeout,,81,103
396,4,5:06.0,,B. Roberts enters the game for C. McCollum,81,103
397,4,5:06.0,U. Haslem enters the game for L. Deng,,81,103
398,4,5:06.0,J. McRoberts enters the game for H. Whiteside,,81,103
399,4,4:59.0,,Turnover by B. Roberts (bad pass; steal by J. Richardson),81,103
400,4,4:59.0,Personal foul by A. Crabbe,,81,103
401,4,4:43.0,J. McRoberts misses 2-pt jump shot from 16 ft,,81,103
402,4,4:42.0,Offensive rebound by G. Dragić,,81,103
403,4,4:40.0,G. Dragić makes 2-pt layup from 1 ft,,83,103
404,4,4:16.0,,Shooting foul by J. McRoberts (drawn by M. Harkless),83,103
405,4,4:16.0,,M. Harkless makes free throw 1 of 2,83,104
406,4,4:16.0,,C. Kaman enters the game for M. Plumlee,83,104
407,4,4:16.0,G. Green enters the game for G. Dragić,,83,104
408,4,4:16.0,,M. Harkless makes free throw 2 of 2,83,105
409,4,4:01.0,J. Richardson makes 2-pt jump shot from 22 ft (assist by J. Winslow),,85,105
410,4,3:43.0,,A. Crabbe misses 2-pt jump shot from 19 ft,85,105
411,4,3:43.0,Defensive rebound by U. Haslem,,85,105
412,4,3:32.0,J. McRoberts misses 2-pt layup from 1 ft,,85,105
413,4,3:31.0,Offensive rebound by J. McRoberts,,85,105
414,4,3:31.0,J. McRoberts makes 2-pt layup from 1 ft,,87,105
415,4,3:09.0,,Turnover by C. Kaman (bad pass),87,105
416,4,3:09.0,,N. Vonleh enters the game for M. Harkless,87,105
417,4,3:00.0,U. Haslem makes 2-pt jump shot from 16 ft (assist by J. Richardson),,89,105
418,4,2:38.0,,G. Henderson misses 2-pt jump shot from 3 ft,89,105
419,4,2:38.0,Defensive rebound by J. Winslow,,89,105
420,4,2:29.0,U. Haslem misses 3-pt jump shot from 22 ft,,89,105
421,4,2:28.0,,Defensive rebound by C. Kaman,89,105
422,4,2:23.0,,B. Roberts makes 2-pt jump shot from 17 ft (assist by G. Henderson),89,107
423,4,2:05.0,U. Haslem misses 2-pt jump shot from 11 ft,,89,107
424,4,2:04.0,,Defensive rebound by N. Vonleh,89,107
425,4,2:04.0,,Portland full timeout,89,107
426,4,2:04.0,,P. Connaughton enters the game for G. Henderson,89,107
427,4,2:04.0,,L. Montero enters the game for A. Crabbe,89,107
428,4,1:43.0,,C. Kaman makes 2-pt jump shot from 6 ft,89,109
429,4,1:32.0,Shooting foul by B. Roberts (drawn by J. Richardson),,89,109
430,4,1:32.0,J. Richardson makes free throw 1 of 2,,90,109
431,4,1:32.0,J. Richardson misses free throw 2 of 2,,90,109
432,4,1:31.0,,Defensive rebound by N. Vonleh,90,109
433,4,1:12.0,,Shooting foul by J. McRoberts (drawn by N. Vonleh),90,109
434,4,1:12.0,,N. Vonleh misses free throw 1 of 2,90,109
435,4,1:12.0,,Offensive rebound by Team,90,109
436,4,1:12.0,,N. Vonleh makes free throw 2 of 2,90,110
437,4,0:58.0,U. Haslem misses 2-pt hook shot from 6 ft,,90,110
438,4,0:56.0,,Defensive rebound by N. Vonleh,90,110
439,4,0:38.0,,P. Connaughton misses 2-pt jump shot from 11 ft,90,110
440,4,0:37.0,Defensive rebound by J. McRoberts,,90,110
441,4,0:28.0,G. Green makes 3-pt jump shot from 27 ft (assist by J. McRoberts),,93,110
442,4,0:04.0,,Turnover by Team (shot clock),93,110
