,QUARTER,TIME_REMAINING,BOSTON_ACTION,OKLAHOMA CITY_ACTION,BOSTON_SCORE,OKLAHOMA CITY_SCORE
381,4,6:16.0,Defensive rebound by D. Lee,,89,76
382,4,6:13.0,Turnover by D. Lee (bad pass; steal by D. Waiters),,89,76
383,4,5:55.0,,D. Waiters makes 2-pt jump shot from 14 ft,89,78
384,4,5:28.0,E. Turner misses 2-pt layup from 1 ft (block by S. Ibaka),,89,78
385,4,5:28.0,,Defensive rebound by Team,89,78
386,4,5:14.0,,Shooting foul by D. Lee (drawn by R. Westbrook),89,78
387,4,5:14.0,,R. Westbrook makes free throw 1 of 2,89,79
388,4,5:14.0,K. Olynyk enters the game for J. Sullinger,,89,79
389,4,5:14.0,M. Smart enters the game for A. Bradley,,89,79
390,4,5:14.0,A. Johnson enters the game for D. Lee,,89,79
391,4,5:14.0,,R. Westbrook misses free throw 2 of 2,89,79
392,4,5:12.0,Defensive rebound by M. Smart,,89,79
393,4,5:07.0,Boston full timeout,,89,79
394,4,5:02.0,Shooting foul by S. Adams (drawn by A. Johnson),,89,79
395,4,5:02.0,A. Johnson makes free throw 1 of 2,,90,79
396,4,5:02.0,A. Johnson misses free throw 2 of 2,,90,79
397,4,5:01.0,,Defensive rebound by D. Waiters,90,79
398,4,4:38.0,,D. Augustin misses 3-pt jump shot from 23 ft,90,79
399,4,4:38.0,Defensive rebound by E. Turner,,90,79
400,4,4:25.0,Personal foul by D. Waiters (drawn by E. Turner),,90,79
401,4,4:19.0,Turnover by E. Turner (lost ball; steal by D. Augustin),,90,79
402,4,4:14.0,,D. Augustin misses 2-pt layup from 1 ft (block by M. Smart),90,79
403,4,4:13.0,Defensive rebound by M. Smart,,90,79
404,4,3:59.0,Boston full timeout,,90,79
405,4,3:50.0,M. Smart misses 3-pt jump shot from 24 ft,,90,79
406,4,3:50.0,,Defensive rebound by S. Adams,90,79
407,4,3:41.0,,R. Westbrook misses 2-pt layup from 2 ft,90,79
408,4,3:40.0,,Offensive rebound by S. Adams,90,79
409,4,3:39.0,,Shooting foul by K. Olynyk (drawn by S. Adams),90,79
410,4,3:39.0,J. Sullinger enters the game for K. Olynyk,,90,79
411,4,3:39.0,,S. Adams makes free throw 1 of 2,90,80
412,4,3:39.0,,S. Adams misses free throw 2 of 2,90,80
413,4,3:38.0,,Offensive rebound by S. Adams,90,80
414,4,3:34.0,,R. Westbrook misses 3-pt jump shot from 25 ft,90,80
415,4,3:33.0,,Offensive rebound by S. Ibaka,90,80
416,4,3:21.0,,D. Waiters misses 2-pt layup from 2 ft (block by A. Johnson),90,80
417,4,3:20.0,Defensive rebound by A. Johnson,,90,80
418,4,3:05.0,E. Turner misses 2-pt jump shot from 9 ft,,90,80
419,4,3:03.0,Offensive rebound by J. Sullinger,,90,80
420,4,3:03.0,J. Sullinger makes 2-pt jump shot from 2 ft,,92,80
421,4,2:53.0,,Shooting foul by E. Turner (drawn by R. Westbrook),92,80
422,4,2:53.0,,R. Westbrook makes free throw 1 of 2,92,81
423,4,2:53.0,,R. Westbrook makes free throw 2 of 2,92,82
424,4,2:36.0,E. Turner makes 2-pt jump shot from 10 ft,,94,82
425,4,2:36.0,,Loose ball foul by S. Ibaka (drawn by J. Sullinger),94,82
426,4,2:36.0,A. Bradley enters the game for I. Thomas,,94,82
427,4,2:36.0,J. Sullinger makes free throw 1 of 1,,95,82
428,4,2:31.0,,Shooting foul by A. Johnson (drawn by R. Westbrook),95,82
429,4,2:31.0,,R. Westbrook makes free throw 1 of 2,95,83
430,4,2:31.0,I. Thomas enters the game for A. Bradley,,95,83
431,4,2:31.0,,R. Westbrook misses free throw 2 of 2,95,83
432,4,2:30.0,Defensive rebound by M. Smart,,95,83
433,4,2:09.0,E. Turner misses 2-pt jump shot from 9 ft,,95,83
434,4,2:09.0,,Defensive rebound by S. Adams,95,83
435,4,1:59.0,,R. Westbrook misses 2-pt jump shot from 12 ft,95,83
436,4,1:59.0,Defensive rebound by M. Smart,,95,83
437,4,1:38.0,J. Sullinger misses 2-pt layup from 1 ft,,95,83
438,4,1:38.0,,Defensive rebound by S. Adams,95,83
439,4,1:38.0,,Personal foul by I. Thomas (drawn by S. Adams),95,83
440,4,1:38.0,,S. Adams makes free throw 1 of 2,95,84
441,4,1:38.0,J. Crowder enters the game for A. Johnson,,95,84
442,4,1:38.0,,S. Adams makes free throw 2 of 2,95,85
443,4,1:17.0,J. Sullinger makes 2-pt jump shot from 11 ft (assist by I. Thomas),,97,85
444,4,1:10.0,,S. Ibaka misses 3-pt jump shot from 25 ft,97,85
445,4,1:10.0,Defensive rebound by E. Turner,,97,85
446,4,0:51.0,J. Sullinger misses 3-pt jump shot from 24 ft,,97,85
447,4,0:49.0,Offensive rebound by M. Smart,,97,85
448,4,0:28.0,I. Thomas misses 2-pt jump shot from 11 ft,,97,85
449,4,0:28.0,Offensive rebound by Team,,97,85
450,4,0:28.0,,Loose ball foul by R. Westbrook (drawn by M. Smart),97,85
451,4,0:28.0,M. Smart makes free throw 1 of 2,,98,85
452,4,0:28.0,,Technical foul by R. Westbrook,98,85
453,4,0:28.0,,M. McGary enters the game for S. Ibaka,98,85
454,4,0:28.0,,A. Roberson enters the game for R. Westbrook,98,85
455,4,0:28.0,I. Thomas makes technical free throw,,99,85
456,4,0:28.0,,C. Payne enters the game for D. Waiters,99,85
457,4,0:28.0,M. Smart makes free throw 2 of 2,,100,85
458,4,0:12.0,,C. Payne misses 3-pt jump shot from 25 ft,100,85
459,4,0:11.0,Defensive rebound by J. Sullinger,,100,85
