,QUARTER,TIME_REMAINING,DETROIT_ACTION,BROOKLYN_ACTION,DETROIT_SCORE,BROOKLYN_SCORE
384,4,7:02.0,K. Caldwell-Pope enters the game for A. Baynes,,72,68
385,4,6:52.0,,B. Lopez makes 2-pt jump shot from 13 ft (assist by S. Larkin),72,70
386,4,6:40.0,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),,74,70
387,4,6:25.0,,B. Lopez makes 2-pt hook shot from 7 ft,74,72
388,4,6:10.0,R. Jackson misses 2-pt jump shot from 11 ft,,74,72
389,4,6:09.0,,Defensive rebound by T. Young,74,72
390,4,6:01.0,,T. Young makes 2-pt layup from 2 ft,74,74
391,4,6:01.0,Detroit full timeout,,74,74
392,4,6:01.0,E. İlyasova enters the game for A. Tolliver,,74,74
393,4,5:48.0,R. Jackson misses 2-pt layup from 2 ft (block by B. Lopez),,74,74
394,4,5:47.0,Offensive rebound by M. Morris,,74,74
395,4,5:45.0,M. Morris makes 2-pt jump shot from 7 ft,,76,74
396,4,5:24.0,,B. Lopez makes 2-pt jump shot from 8 ft,76,76
397,4,5:02.0,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,,76,76
398,4,5:01.0,,Defensive rebound by S. Larkin,76,76
399,4,4:55.0,,S. Larkin makes 3-pt jump shot from 24 ft,76,79
400,4,4:31.0,Turnover by E. İlyasova (lost ball; steal by B. Lopez),,76,79
401,4,4:16.0,,T. Young makes 2-pt jump shot from 16 ft (assist by S. Larkin),76,81
402,4,4:15.0,Detroit full timeout,,76,81
403,4,3:53.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,78,81
404,4,3:36.0,Violation by R. Jackson (kicked ball),,78,81
405,4,3:28.0,,S. Larkin misses 2-pt jump shot from 16 ft,78,81
406,4,3:27.0,Defensive rebound by E. İlyasova,,78,81
407,4,3:11.0,E. İlyasova misses 3-pt jump shot from 24 ft,,78,81
408,4,3:10.0,,Defensive rebound by W. Ellington,78,81
409,4,2:56.0,,Personal foul by E. İlyasova (drawn by T. Young),78,81
410,4,2:46.0,,B. Lopez misses 2-pt jump shot from 7 ft,78,81
411,4,2:45.0,Defensive rebound by A. Drummond,,78,81
412,4,2:34.0,Turnover by A. Drummond (lost ball; steal by T. Young),,78,81
413,4,2:28.0,,J. Johnson misses 3-pt jump shot from 24 ft,78,81
414,4,2:27.0,,Offensive rebound by T. Young,78,81
415,4,2:23.0,,Turnover by J. Johnson (lost ball; steal by M. Morris),78,81
416,4,2:21.0,Personal foul by J. Johnson (drawn by R. Jackson),,78,81
417,4,2:21.0,,Brooklyn full timeout,78,81
418,4,2:21.0,,R. Hollis-Jefferson enters the game for W. Ellington,78,81
419,4,2:13.0,Personal foul by T. Young (drawn by E. İlyasova),,78,81
420,4,2:04.0,R. Jackson misses 2-pt jump shot from 19 ft,,78,81
421,4,2:03.0,,Defensive rebound by B. Lopez,78,81
422,4,1:50.0,,Turnover by B. Lopez (traveling),78,81
423,4,1:38.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Jackson),,81,81
424,4,1:26.0,,Turnover by B. Lopez (lost ball; steal by E. İlyasova),81,81
425,4,1:21.0,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),,83,81
426,4,1:21.0,Shooting foul by B. Lopez (drawn by A. Drummond),,83,81
427,4,1:21.0,,J. Jack enters the game for S. Larkin,83,81
428,4,1:21.0,,W. Ellington enters the game for R. Hollis-Jefferson,83,81
429,4,1:21.0,A. Drummond misses free throw 1 of 1,,83,81
430,4,1:20.0,,Defensive rebound by T. Young,83,81
431,4,1:06.0,,Personal foul by M. Morris (drawn by J. Johnson),83,81
432,4,1:00.0,,J. Jack makes 2-pt jump shot from 13 ft (assist by B. Lopez),83,83
433,4,0:51.0,R. Jackson misses 2-pt layup from 2 ft,,83,83
434,4,0:50.0,,Defensive rebound by B. Lopez,83,83
435,4,0:32.0,,J. Johnson misses 2-pt jump shot from 7 ft,83,83
436,4,0:31.0,,Offensive rebound by B. Lopez,83,83
437,4,0:30.0,,Shooting foul by R. Jackson (drawn by B. Lopez),83,83
438,4,0:30.0,,B. Lopez misses free throw 1 of 2,83,83
439,4,0:30.0,,Offensive rebound by Team,83,83
440,4,0:30.0,,R. Hollis-Jefferson enters the game for W. Ellington,83,83
441,4,0:30.0,,B. Lopez makes free throw 2 of 2,83,84
442,4,0:30.0,Detroit full timeout,,83,84
443,4,0:21.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,83,84
444,4,0:20.0,,Defensive rebound by J. Jack,83,84
445,4,0:15.0,,Personal foul by R. Jackson (drawn by J. Jack),83,84
446,4,0:15.0,,J. Jack makes free throw 1 of 2,83,85
447,4,0:15.0,,J. Jack makes free throw 2 of 2,83,86
448,4,0:15.0,Detroit full timeout,,83,86
449,4,0:03.0,R. Jackson misses 3-pt jump shot from 25 ft,,83,86
450,4,0:03.0,Offensive rebound by A. Drummond,,83,86
451,4,0:03.0,Personal foul by B. Lopez (drawn by A. Drummond),,83,86
452,4,0:03.0,,T. Robinson enters the game for B. Lopez,83,86
453,4,0:03.0,A. Drummond misses free throw 1 of 2,,83,86
454,4,0:03.0,Offensive rebound by Team,,83,86
455,4,0:03.0,A. Drummond misses free throw 2 of 2,,83,86
456,4,0:01.0,,Defensive rebound by T. Young,83,86
457,4,0:01.0,,Personal foul by M. Morris (drawn by T. Young),83,86
458,4,0:01.0,,T. Young misses free throw 1 of 2,83,86
459,4,0:01.0,,Offensive rebound by Team,83,86
460,4,0:01.0,,T. Young makes free throw 2 of 2,83,87
