,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
384,4,8:51.0,,C. McCollum misses 3-pt jump shot from 23 ft,92,85
385,4,8:50.0,,Offensive rebound by M. Harkless,92,85
386,4,8:50.0,,M. Harkless makes 2-pt dunk at rim,92,87
387,4,8:30.0,Turnover by S. Ibaka (lost ball; steal by A. Aminu),,92,87
388,4,8:27.0,,M. Harkless makes 2-pt dunk at rim (assist by A. Aminu),92,89
389,4,8:27.0,Oklahoma City full timeout,,92,89
390,4,8:27.0,K. Durant enters the game for S. Ibaka,,92,89
391,4,8:27.0,,M. Plumlee enters the game for E. Davis,92,89
392,4,8:11.0,Shooting foul by M. Plumlee (drawn by E. Freedom),,92,89
393,4,8:11.0,E. Freedom makes free throw 1 of 2,,93,89
394,4,8:11.0,E. Freedom makes free throw 2 of 2,,94,89
395,4,7:53.0,,A. Aminu misses 2-pt layup from 2 ft (block by A. Roberson),94,89
396,4,7:53.0,Defensive rebound by R. Westbrook,,94,89
397,4,7:35.0,A. Roberson misses 3-pt jump shot from 23 ft,,94,89
398,4,7:34.0,,Defensive rebound by M. Harkless,94,89
399,4,7:27.0,,D. Lillard misses 3-pt jump shot from 25 ft,94,89
400,4,7:26.0,Defensive rebound by K. Durant,,94,89
401,4,7:07.0,R. Westbrook makes 3-pt jump shot from 23 ft,,97,89
402,4,6:56.0,,Personal foul by R. Westbrook (drawn by D. Lillard),97,89
403,4,6:56.0,A. Morrow enters the game for D. Waiters,,97,89
404,4,6:56.0,S. Adams enters the game for E. Freedom,,97,89
405,4,6:45.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),97,91
406,4,6:26.0,K. Durant misses 3-pt jump shot from 24 ft,,97,91
407,4,6:25.0,,Defensive rebound by M. Plumlee,97,91
408,4,6:18.0,,Personal foul by R. Westbrook (drawn by D. Lillard),97,91
409,4,6:18.0,,A. Crabbe enters the game for M. Harkless,97,91
410,4,6:10.0,,D. Lillard misses 3-pt jump shot from 25 ft,97,91
411,4,6:09.0,Defensive rebound by K. Durant,,97,91
412,4,5:58.0,R. Westbrook misses 3-pt jump shot from 24 ft,,97,91
413,4,5:57.0,,Defensive rebound by M. Plumlee,97,91
414,4,5:46.0,,A. Crabbe misses 3-pt jump shot from 25 ft,97,91
415,4,5:45.0,,Offensive rebound by C. McCollum,97,91
416,4,5:41.0,,C. McCollum misses 3-pt jump shot from 25 ft,97,91
417,4,5:40.0,Defensive rebound by S. Adams,,97,91
418,4,5:19.0,Shooting foul by M. Plumlee (drawn by S. Adams),,97,91
419,4,5:19.0,Official timeout,,97,91
420,4,5:19.0,S. Ibaka enters the game for A. Morrow,,97,91
421,4,5:19.0,S. Adams misses free throw 1 of 2,,97,91
422,4,5:19.0,Offensive rebound by Team,,97,91
423,4,5:19.0,S. Adams makes free throw 2 of 2,,98,91
424,4,5:05.0,,A. Aminu makes 2-pt dunk at rim (assist by M. Plumlee),98,93
425,4,4:49.0,S. Ibaka makes 2-pt jump shot from 21 ft (assist by R. Westbrook),,100,93
426,4,4:28.0,,M. Plumlee misses 2-pt layup from 1 ft (block by S. Adams),100,93
427,4,4:27.0,Defensive rebound by A. Roberson,,100,93
428,4,4:22.0,Shooting foul by M. Plumlee (drawn by S. Adams),,100,93
429,4,4:22.0,S. Adams misses free throw 1 of 2,,100,93
430,4,4:22.0,Offensive rebound by Team,,100,93
431,4,4:22.0,S. Adams misses free throw 2 of 2,,100,93
432,4,4:21.0,,Defensive rebound by D. Lillard,100,93
433,4,4:10.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Lillard),100,95
434,4,3:54.0,K. Durant misses 2-pt jump shot from 18 ft,,100,95
435,4,3:53.0,Offensive rebound by R. Westbrook,,100,95
436,4,3:46.0,K. Durant misses 2-pt jump shot from 20 ft,,100,95
437,4,3:45.0,Offensive rebound by S. Adams,,100,95
438,4,3:20.0,A. Roberson makes 3-pt jump shot from 24 ft (assist by K. Durant),,103,95
439,4,3:07.0,,D. Lillard makes 3-pt jump shot from 26 ft,103,98
440,4,2:49.0,R. Westbrook makes 2-pt jump shot from 14 ft,,105,98
441,4,2:48.0,,Portland full timeout,105,98
442,4,2:38.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),105,101
443,4,2:25.0,R. Westbrook makes 2-pt layup from 1 ft,,107,101
444,4,2:11.0,,D. Lillard makes 3-pt jump shot from 25 ft,107,104
445,4,2:08.0,Personal take foul by C. McCollum (drawn by S. Adams),,107,104
446,4,2:08.0,S. Adams makes free throw 1 of 2,,108,104
447,4,2:08.0,S. Adams misses free throw 2 of 2,,108,104
448,4,2:06.0,,Defensive rebound by A. Aminu,108,104
449,4,2:00.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),108,107
450,4,2:00.0,Oklahoma City full timeout,,108,107
451,4,2:00.0,D. Waiters enters the game for S. Adams,,108,107
452,4,1:47.0,Personal foul by D. Lillard (drawn by R. Westbrook),,108,107
453,4,1:47.0,R. Westbrook makes free throw 1 of 2,,109,107
454,4,1:47.0,R. Westbrook makes free throw 2 of 2,,110,107
455,4,1:32.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),110,110
456,4,1:16.0,Turnover by S. Ibaka (lost ball; steal by A. Aminu),,110,110
457,4,1:12.0,,D. Lillard makes 3-pt jump shot from 25 ft,110,113
458,4,1:00.0,,Offensive charge foul by R. Westbrook (drawn by M. Plumlee),110,113
459,4,1:00.0,Turnover by R. Westbrook (offensive foul),,110,113
460,4,0:40.0,,C. McCollum misses 2-pt jump shot from 6 ft,110,113
461,4,0:39.0,Defensive rebound by K. Durant,,110,113
462,4,0:31.0,S. Ibaka misses 2-pt layup at rim (block by M. Plumlee),,110,113
463,4,0:29.0,,Defensive rebound by A. Crabbe,110,113
464,4,0:29.0,,Personal foul by A. Roberson (drawn by A. Crabbe),110,113
465,4,0:04.0,,D. Lillard misses 3-pt jump shot from 25 ft,110,113
466,4,0:03.0,,Offensive rebound by A. Aminu,110,113
467,4,0:01.0,,Personal take foul by R. Westbrook (drawn by D. Lillard),110,113
468,4,0:01.0,S. Adams enters the game for R. Westbrook,,110,113
469,4,0:01.0,,D. Lillard makes free throw 1 of 2,110,114
470,4,0:01.0,,D. Lillard makes free throw 2 of 2,110,115
471,4,0:01.0,Oklahoma City full timeout,,110,115
472,4,0:01.0,A. Morrow enters the game for S. Adams,,110,115
473,4,0:01.0,Turnover by A. Roberson (bad pass),,110,115
