,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
386,4,4:14.0,,M. Teletović enters the game for T. Warren,97,89
387,4,4:14.0,M. Plumlee enters the game for E. Davis,,97,89
388,4,4:06.0,,E. Bledsoe misses 2-pt layup from 1 ft,97,89
389,4,4:06.0,Defensive rebound by Team,,97,89
390,4,3:48.0,M. Plumlee makes 2-pt layup from 1 ft,,99,89
391,4,3:32.0,,Turnover by R. Price (lost ball; steal by C. McCollum),99,89
392,4,3:12.0,D. Lillard makes 3-pt jump shot from 25 ft,,102,89
393,4,3:02.0,,Shooting foul by M. Plumlee (drawn by E. Bledsoe),102,89
394,4,3:02.0,,E. Bledsoe makes free throw 1 of 2,102,90
395,4,3:02.0,,D. Booker enters the game for J. Leuer,102,90
396,4,3:02.0,,E. Bledsoe makes free throw 2 of 2,102,91
397,4,2:40.0,D. Lillard makes 2-pt jump shot from 19 ft,,104,91
398,4,2:27.0,,E. Bledsoe makes 3-pt jump shot from 24 ft,104,94
399,4,2:19.0,Portland full timeout,,104,94
400,4,2:19.0,,B. Knight enters the game for P. Tucker,104,94
401,4,2:04.0,D. Lillard misses 3-pt jump shot from 25 ft,,104,94
402,4,2:04.0,,Defensive rebound by B. Knight,104,94
403,4,1:56.0,,Turnover by E. Bledsoe (bad pass; steal by A. Aminu),104,94
404,4,1:31.0,M. Plumlee misses 2-pt jump shot from 16 ft,,104,94
405,4,1:30.0,,Defensive rebound by D. Booker,104,94
406,4,1:27.0,,Turnover by B. Knight (bad pass; steal by C. McCollum),104,94
407,4,1:03.0,M. Plumlee makes 2-pt layup at rim (assist by D. Lillard),,106,94
408,4,0:52.0,,E. Bledsoe makes 2-pt layup from 1 ft,106,96
409,4,0:29.0,C. McCollum misses 3-pt jump shot from 25 ft,,106,96
410,4,0:28.0,Offensive rebound by A. Aminu,,106,96
411,4,0:12.0,Turnover by A. Aminu (bad pass; steal by E. Bledsoe),,106,96
412,4,0:11.0,,Turnover by R. Price (bad pass; steal by A. Aminu),106,96
