,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,NEW YORK_ACTION,LA CLIPPERS_SCORE,NEW YORK_SCORE
382,4,5:05.0,,Turnover by K. Séraphin (lost ball; steal by P. Prigioni),104,77
383,4,4:50.0,C. Wilcox makes 2-pt jump shot from 20 ft (assist by L. Stephenson),,106,77
384,4,4:36.0,,Turnover by K. Séraphin (bad pass; steal by P. Prigioni),106,77
385,4,4:33.0,P. Prigioni makes 2-pt layup from 2 ft,,108,77
386,4,4:16.0,,D. Williams misses 3-pt jump shot from 23 ft,108,77
387,4,4:15.0,,Offensive rebound by Team,108,77
388,4,4:15.0,,L. Amundson enters the game for D. Williams,108,77
389,4,4:15.0,,L. Galloway enters the game for A. Afflalo,108,77
390,4,4:04.0,,L. Amundson misses 2-pt jump shot from 17 ft,108,77
391,4,4:03.0,Defensive rebound by P. Prigioni,,108,77
392,4,3:50.0,L. Stephenson misses 2-pt layup from 1 ft,,108,77
393,4,3:49.0,,Defensive rebound by K. Séraphin,108,77
394,4,3:43.0,,J. Grant makes 2-pt layup from 1 ft,108,79
395,4,3:43.0,,Shooting foul by C. Aldrich (drawn by J. Grant),108,79
396,4,3:43.0,,J. Grant makes free throw 1 of 1,108,80
397,4,3:27.0,A. Rivers misses 2-pt jump shot from 19 ft,,108,80
398,4,3:26.0,Offensive rebound by P. Prigioni,,108,80
399,4,3:15.0,P. Prigioni makes 2-pt layup at rim,,110,80
400,4,3:13.0,,New York full timeout,110,80
401,4,3:03.0,,L. Galloway misses 3-pt jump shot from 24 ft,110,80
402,4,3:01.0,Defensive rebound by A. Rivers,,110,80
403,4,2:44.0,A. Rivers misses 2-pt layup from 2 ft (block by K. Séraphin),,110,80
404,4,2:41.0,,Defensive rebound by K. Séraphin,110,80
405,4,2:32.0,,L. Amundson makes 2-pt layup from 1 ft (assist by J. Grant),110,82
406,4,2:32.0,,Shooting foul by L. Stephenson (drawn by L. Amundson),110,82
407,4,2:32.0,,Turnover by K. Séraphin (lane violation.),110,82
408,4,2:11.0,Shooting foul by K. Séraphin (drawn by C. Aldrich),,110,82
409,4,2:11.0,C. Aldrich makes free throw 1 of 2,,111,82
410,4,2:11.0,C. Aldrich makes free throw 2 of 2,,112,82
411,4,1:53.0,,L. Galloway makes 2-pt layup from 1 ft (assist by K. Séraphin),112,84
412,4,1:31.0,A. Rivers misses 3-pt jump shot from 25 ft,,112,84
413,4,1:29.0,Offensive rebound by Team,,112,84
414,4,1:29.0,Turnover by Team (shot clock),,112,84
415,4,1:15.0,,L. Galloway makes 2-pt jump shot from 18 ft (assist by L. Amundson),112,86
416,4,1:04.0,C. Wilcox makes 2-pt jump shot from 18 ft (assist by A. Rivers),,114,86
417,4,0:54.0,,K. Séraphin makes 2-pt dunk at rim (assist by J. Grant),114,88
418,4,0:33.0,C. Aldrich makes 2-pt hook shot from 2 ft,,116,88
419,4,0:27.0,,K. Séraphin misses 2-pt jump shot from 13 ft,116,88
420,4,0:25.0,Defensive rebound by C. Aldrich,,116,88
421,4,0:17.0,Turnover by Team (turnover),,116,88
422,4,0:11.0,,L. Amundson misses 2-pt jump shot from 17 ft,116,88
423,4,0:09.0,Defensive rebound by L. Stephenson,,116,88
