,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
381,4,7:15.0,,R. Gay misses free throw 1 of 2,87,84
382,4,7:15.0,,Offensive rebound by Team,87,84
383,4,7:15.0,,R. Rondo enters the game for M. Belinelli,87,84
384,4,7:15.0,,O. Casspi enters the game for S. Curry,87,84
385,4,7:15.0,,R. Gay makes free throw 2 of 2,87,85
386,4,6:49.0,C. McCollum misses 2-pt jump shot from 19 ft,,87,85
387,4,6:48.0,,Defensive rebound by O. Casspi,87,85
388,4,6:33.0,,Turnover by R. Rondo (bad pass; steal by C. McCollum),87,85
389,4,6:32.0,Personal foul by O. Casspi (drawn by C. McCollum),,87,85
390,4,6:14.0,G. Henderson misses 2-pt jump shot from 17 ft,,87,85
391,4,6:14.0,Offensive rebound by C. McCollum,,87,85
392,4,6:09.0,C. McCollum misses 3-pt jump shot from 25 ft,,87,85
393,4,6:08.0,,Defensive rebound by R. Gay,87,85
394,4,5:55.0,,O. Casspi misses 2-pt jump shot from 3 ft,87,85
395,4,5:55.0,,Offensive rebound by D. Collison,87,85
396,4,5:55.0,,D. Collison misses 2-pt layup from 1 ft (block by C. McCollum),87,85
397,4,5:55.0,,Offensive rebound by Team,87,85
398,4,5:55.0,,Sacramento full timeout,87,85
399,4,5:52.0,,R. Gay misses 2-pt jump shot from 4 ft (block by M. Harkless),87,85
400,4,5:51.0,Defensive rebound by T. Frazier,,87,85
401,4,5:47.0,T. Frazier misses 2-pt jump shot from 3 ft (block by D. Cousins),,87,85
402,4,5:45.0,Offensive rebound by M. Harkless,,87,85
403,4,5:33.0,T. Frazier misses 3-pt jump shot from 26 ft,,87,85
404,4,5:32.0,,Defensive rebound by R. Gay,87,85
405,4,5:08.0,,Turnover by D. Cousins (lost ball; steal by M. Harkless),87,85
406,4,4:57.0,Offensive foul by G. Henderson (drawn by R. Rondo),,87,85
407,4,4:57.0,Turnover by G. Henderson (offensive foul),,87,85
408,4,4:57.0,A. Crabbe enters the game for G. Henderson,,87,85
409,4,4:41.0,,Turnover by R. Rondo (bad pass),87,85
410,4,4:22.0,M. Leonard makes 2-pt jump shot from 19 ft (assist by C. McCollum),,89,85
411,4,4:04.0,,D. Cousins misses 2-pt hook shot from 4 ft,89,85
412,4,4:03.0,,Offensive rebound by D. Cousins,89,85
413,4,4:03.0,,D. Cousins makes 2-pt layup from 4 ft,89,87
414,4,3:42.0,C. McCollum misses 2-pt jump shot from 19 ft,,89,87
415,4,3:41.0,,Defensive rebound by R. Gay,89,87
416,4,3:22.0,,Turnover by D. Cousins (bad pass; steal by T. Frazier),89,87
417,4,3:07.0,M. Harkless misses 3-pt jump shot from 24 ft,,89,87
418,4,3:07.0,,Defensive rebound by R. Gay,89,87
419,4,2:57.0,,D. Cousins misses 3-pt jump shot from 24 ft,89,87
420,4,2:57.0,Defensive rebound by Team,,89,87
421,4,2:57.0,Portland full timeout,,89,87
422,4,2:42.0,C. McCollum misses 2-pt jump shot from 9 ft,,89,87
423,4,2:41.0,Offensive rebound by C. McCollum,,89,87
424,4,2:40.0,C. McCollum makes 2-pt layup from 2 ft,,91,87
425,4,2:21.0,,D. Cousins misses 2-pt jump shot from 19 ft,91,87
426,4,2:20.0,Defensive rebound by A. Crabbe,,91,87
427,4,2:02.0,Turnover by T. Frazier (lost ball; steal by D. Collison),,91,87
428,4,1:51.0,,D. Cousins misses 2-pt layup from 3 ft,91,87
429,4,1:50.0,Defensive rebound by T. Frazier,,91,87
430,4,1:27.0,C. McCollum makes 2-pt jump shot from 15 ft,,93,87
431,4,1:27.0,,Sacramento full timeout,93,87
432,4,1:27.0,,M. Belinelli enters the game for R. Gay,93,87
433,4,1:15.0,,R. Rondo misses 3-pt jump shot from 24 ft,93,87
434,4,1:14.0,,Offensive rebound by Team,93,87
435,4,1:07.0,,Shooting foul by T. Frazier (drawn by D. Cousins),93,87
436,4,1:07.0,,D. Cousins makes free throw 1 of 2,93,88
437,4,1:07.0,,R. Gay enters the game for M. Belinelli,93,88
438,4,1:07.0,,D. Cousins makes free throw 2 of 2,93,89
439,4,0:51.0,A. Crabbe misses 3-pt jump shot from 25 ft,,93,89
440,4,0:50.0,Offensive rebound by A. Crabbe,,93,89
441,4,0:31.0,C. McCollum makes 2-pt jump shot from 20 ft,,95,89
442,4,0:31.0,,Sacramento full timeout,95,89
443,4,0:28.0,,D. Cousins misses 3-pt jump shot from 26 ft,95,89
444,4,0:25.0,,Offensive rebound by O. Casspi,95,89
445,4,0:24.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by O. Casspi),95,92
446,4,0:24.0,Portland full timeout,,95,92
447,4,0:24.0,M. Plumlee enters the game for M. Harkless,,95,92
448,4,0:24.0,Portland full timeout,,95,92
449,4,0:24.0,Personal take foul by O. Casspi (drawn by A. Crabbe),,95,92
450,4,0:20.0,Personal take foul by D. Collison (drawn by C. McCollum),,95,92
451,4,0:20.0,C. McCollum misses free throw 1 of 2,,95,92
452,4,0:20.0,Offensive rebound by Team,,95,92
453,4,0:20.0,M. Harkless enters the game for M. Plumlee,,95,92
454,4,0:20.0,C. McCollum makes free throw 2 of 2,,96,92
455,4,0:13.0,,D. Cousins misses 3-pt jump shot from 26 ft,96,92
456,4,0:13.0,Defensive rebound by M. Leonard,,96,92
457,4,0:13.0,Personal take foul by R. Rondo (drawn by M. Leonard),,96,92
458,4,0:13.0,M. Leonard makes free throw 1 of 2,,97,92
459,4,0:13.0,M. Leonard makes free throw 2 of 2,,98,92
460,4,0:04.0,,D. Collison misses 3-pt jump shot from 24 ft,98,92
461,4,0:02.0,,Offensive rebound by R. Gay,98,92
462,4,0:01.0,,R. Gay misses 2-pt layup from 1 ft,98,92
463,4,0:00.0,,Offensive rebound by R. Gay,98,92
464,4,0:00.0,,R. Gay misses 2-pt layup from 1 ft,98,92
465,4,0:00.0,,Offensive rebound by R. Gay,98,92
466,4,0:00.0,,R. Gay makes 2-pt layup from 1 ft,98,94
