,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
389,4,7:29.0,,P. Gasol enters the game for J. Noah,79,84
390,4,7:22.0,,D. Rose makes 2-pt jump shot from 21 ft,79,86
391,4,7:00.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by A. Jefferson),,82,86
392,4,6:51.0,,Personal foul by J. Lin (drawn by D. Rose),82,86
393,4,6:51.0,K. Walker enters the game for J. Lin,,82,86
394,4,6:51.0,,J. Butler enters the game for T. Snell,82,86
395,4,6:42.0,,T. Gibson makes 2-pt jump shot from 13 ft (assist by J. Butler),82,88
396,4,6:15.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by A. Jefferson),,85,88
397,4,6:00.0,,Turnover by D. Rose (bad pass; steal by K. Walker),85,88
398,4,5:54.0,J. Lamb makes 2-pt layup at rim (assist by K. Walker),,87,88
399,4,5:54.0,,Chicago full timeout,87,88
400,4,5:30.0,,J. Butler makes 2-pt jump shot from 18 ft,87,90
401,4,5:14.0,Turnover by N. Batum (bad pass; steal by D. Rose),,87,90
402,4,5:10.0,,Shooting foul by M. Williams (drawn by J. Butler),87,90
403,4,5:10.0,,J. Butler makes free throw 1 of 2,87,91
404,4,5:10.0,,J. Noah enters the game for T. Gibson,87,91
405,4,5:10.0,,J. Butler makes free throw 2 of 2,87,92
406,4,4:47.0,A. Jefferson misses 2-pt jump shot from 12 ft,,87,92
407,4,4:45.0,Offensive rebound by N. Batum,,87,92
408,4,4:45.0,N. Batum misses 2-pt layup from 2 ft,,87,92
409,4,4:44.0,,Defensive rebound by P. Gasol,87,92
410,4,4:31.0,,D. Rose makes 2-pt layup from 1 ft,87,94
411,4,4:16.0,N. Batum makes 2-pt jump shot from 20 ft (assist by A. Jefferson),,89,94
412,4,3:56.0,,P. Gasol misses 2-pt jump shot from 18 ft,89,94
413,4,3:56.0,Defensive rebound by J. Lamb,,89,94
414,4,3:56.0,Personal foul by J. Noah (drawn by J. Lamb),,89,94
415,4,3:39.0,J. Lamb misses 3-pt jump shot from 24 ft,,89,94
416,4,3:38.0,,Defensive rebound by E. Moore,89,94
417,4,3:28.0,,Shooting foul by N. Batum (drawn by J. Butler),89,94
418,4,3:28.0,,J. Butler makes free throw 1 of 2,89,95
419,4,3:28.0,,J. Butler makes free throw 2 of 2,89,96
420,4,3:09.0,,Violation by J. Noah (def goaltending),89,96
421,4,3:09.0,K. Walker makes 3-pt jump shot from 26 ft (assist by J. Lamb),,92,96
422,4,2:56.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by D. Rose),92,98
423,4,2:46.0,Personal foul by D. Rose (drawn by K. Walker),,92,98
424,4,2:46.0,Charlotte full timeout,,92,98
425,4,2:33.0,N. Batum makes 3-pt jump shot from 24 ft,,95,98
426,4,2:17.0,,Personal foul by A. Jefferson (drawn by P. Gasol),95,98
427,4,2:17.0,,P. Gasol makes free throw 1 of 2,95,99
428,4,2:17.0,,T. Gibson enters the game for J. Noah,95,99
429,4,2:17.0,,P. Gasol makes free throw 2 of 2,95,100
430,4,1:54.0,M. Williams makes 2-pt jump shot from 8 ft (assist by N. Batum),,97,100
431,4,1:41.0,,D. Rose misses 2-pt jump shot from 3 ft (block by M. Williams),97,100
432,4,1:39.0,Defensive rebound by A. Jefferson,,97,100
433,4,1:29.0,M. Williams misses 2-pt jump shot from 21 ft,,97,100
434,4,1:28.0,,Defensive rebound by P. Gasol,97,100
435,4,1:09.0,,D. Rose misses 2-pt jump shot from 6 ft,97,100
436,4,1:08.0,Defensive rebound by J. Lamb,,97,100
437,4,0:57.0,N. Batum misses 3-pt jump shot from 24 ft,,97,100
438,4,0:55.0,Offensive rebound by K. Walker,,97,100
439,4,0:55.0,K. Walker misses 2-pt layup from 2 ft (block by P. Gasol),,97,100
440,4,0:51.0,,Defensive rebound by E. Moore,97,100
441,4,0:38.0,,Turnover by J. Butler (lost ball),97,100
442,4,0:38.0,Charlotte full timeout,,97,100
443,4,0:38.0,,J. Noah enters the game for P. Gasol,97,100
444,4,0:38.0,,T. Snell enters the game for J. Butler,97,100
445,4,0:28.0,J. Lamb misses 3-pt jump shot from 23 ft,,97,100
446,4,0:28.0,,Defensive rebound by J. Noah,97,100
447,4,0:20.0,,Chicago full timeout,97,100
448,4,0:20.0,,N. Mirotić enters the game for T. Gibson,97,100
449,4,0:20.0,,P. Gasol enters the game for J. Noah,97,100
450,4,0:20.0,,J. Butler enters the game for T. Snell,97,100
451,4,0:20.0,P. Hairston enters the game for J. Lamb,,97,100
452,4,0:05.0,,J. Noah enters the game for P. Gasol,97,100
453,4,0:05.0,,T. Gibson enters the game for N. Mirotić,97,100
454,4,0:05.0,J. Lamb enters the game for P. Hairston,,97,100
455,4,0:05.0,S. Hawes enters the game for A. Jefferson,,97,100
456,4,0:05.0,,J. Butler makes 2-pt jump shot from 20 ft,97,102
457,4,0:05.0,Charlotte full timeout,,97,102
458,4,0:05.0,,T. Snell enters the game for D. Rose,97,102
459,4,0:01.0,J. Lamb misses 3-pt jump shot from 24 ft,,97,102
460,4,0:00.0,Offensive rebound by N. Batum,,97,102
461,4,0:00.0,N. Batum misses 2-pt layup from 2 ft,,97,102
462,4,0:00.0,,Defensive rebound by J. Noah,97,102
