,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
381,4,6:52.0,Defensive rebound by W. Cauley-Stein,,101,97
382,4,6:43.0,R. Gay misses 2-pt jump shot from 14 ft,,101,97
383,4,6:40.0,Offensive rebound by W. Cauley-Stein,,101,97
384,4,6:40.0,,Violation by J. Lauvergne (def goaltending),101,97
385,4,6:40.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,103,97
386,4,6:32.0,,W. Barton misses 3-pt jump shot from 24 ft,103,97
387,4,6:31.0,Defensive rebound by B. McLemore,,103,97
388,4,6:08.0,R. Gay makes 2-pt jump shot from 7 ft,,105,97
389,4,6:08.0,,Denver full timeout,105,97
390,4,6:08.0,,E. Mudiay enters the game for W. Barton,105,97
391,4,6:08.0,,G. Harris enters the game for J. Nurkić,105,97
392,4,6:08.0,,N. Jokić enters the game for D. Augustin,105,97
393,4,5:55.0,,Turnover by E. Mudiay (bad pass; steal by B. McLemore),105,97
394,4,5:49.0,Turnover by D. Collison (bad pass; steal by N. Jokić),,105,97
395,4,5:44.0,,J. Lauvergne misses 2-pt jump shot from 4 ft,105,97
396,4,5:40.0,Defensive rebound by K. Koufos,,105,97
397,4,5:29.0,B. McLemore misses 2-pt jump shot from 22 ft,,105,97
398,4,5:27.0,,Defensive rebound by J. Lauvergne,105,97
399,4,5:21.0,,A. Toupane makes 2-pt layup from 1 ft (assist by E. Mudiay),105,99
400,4,5:00.0,Turnover by D. Collison (bad pass),,105,99
401,4,4:44.0,,A. Toupane misses 3-pt jump shot from 23 ft,105,99
402,4,4:43.0,Defensive rebound by D. Collison,,105,99
403,4,4:40.0,Shooting block foul by E. Mudiay (drawn by R. Gay),,105,99
404,4,4:40.0,R. Gay misses free throw 1 of 2,,105,99
405,4,4:40.0,Offensive rebound by Team,,105,99
406,4,4:40.0,R. Gay makes free throw 2 of 2,,106,99
407,4,4:23.0,,E. Mudiay misses 3-pt jump shot from 24 ft,106,99
408,4,4:22.0,Defensive rebound by W. Cauley-Stein,,106,99
409,4,4:12.0,K. Koufos makes 2-pt layup from 2 ft (assist by D. Collison),,108,99
410,4,3:50.0,,Shooting block foul by W. Cauley-Stein (drawn by A. Toupane),108,99
411,4,3:50.0,,A. Toupane misses free throw 1 of 2,108,99
412,4,3:50.0,,Offensive rebound by Team,108,99
413,4,3:50.0,,A. Toupane makes free throw 2 of 2,108,100
414,4,3:26.0,R. Gay makes 2-pt jump shot from 6 ft,,110,100
415,4,3:08.0,,E. Mudiay makes 2-pt jump shot from 12 ft,110,102
416,4,2:51.0,B. McLemore misses 2-pt jump shot from 15 ft,,110,102
417,4,2:48.0,,Defensive rebound by A. Toupane,110,102
418,4,2:43.0,,E. Mudiay misses 2-pt jump shot from 4 ft (block by K. Koufos),110,102
419,4,2:42.0,,Offensive rebound by E. Mudiay,110,102
420,4,2:41.0,Official timeout,,110,102
421,4,2:41.0,,J. Sampson enters the game for A. Toupane,110,102
422,4,2:24.0,,J. Lauvergne misses 2-pt jump shot from 19 ft,110,102
423,4,2:22.0,,Offensive rebound by J. Sampson,110,102
424,4,2:18.0,,E. Mudiay makes 3-pt jump shot from 22 ft (assist by J. Sampson),110,105
425,4,1:53.0,D. Collison misses 3-pt jump shot from 26 ft,,110,105
426,4,1:53.0,,Defensive rebound by J. Lauvergne,110,105
427,4,1:43.0,,E. Mudiay misses 2-pt layup from 2 ft (block by W. Cauley-Stein),110,105
428,4,1:41.0,Defensive rebound by R. Gay,,110,105
429,4,1:38.0,D. Collison misses 2-pt layup from 2 ft,,110,105
430,4,1:37.0,,Defensive rebound by Team,110,105
431,4,1:37.0,Loose ball foul by W. Cauley-Stein,,110,105
432,4,1:24.0,,Shooting foul by B. McLemore (drawn by J. Lauvergne),110,105
433,4,1:24.0,,J. Lauvergne misses free throw 1 of 2,110,105
434,4,1:24.0,,Offensive rebound by Team,110,105
435,4,1:24.0,,J. Lauvergne makes free throw 2 of 2,110,106
436,4,1:00.0,K. Koufos makes 2-pt jump shot from 6 ft (assist by D. Collison),,112,106
437,4,0:45.0,,G. Harris misses 3-pt jump shot from 26 ft,112,106
438,4,0:43.0,,Offensive rebound by J. Lauvergne,112,106
439,4,0:41.0,,Turnover by J. Lauvergne (bad pass; steal by K. Koufos),112,106
440,4,0:36.0,Personal take foul by E. Mudiay,,112,106
441,4,0:36.0,D. Collison makes free throw 1 of 2,,113,106
442,4,0:36.0,J. Anderson enters the game for B. McLemore,,113,106
443,4,0:36.0,D. Collison misses free throw 2 of 2,,113,106
444,4,0:35.0,Offensive rebound by D. Collison,,113,106
445,4,0:33.0,Personal take foul by E. Mudiay,,113,106
446,4,0:33.0,,D. Augustin enters the game for E. Mudiay,113,106
447,4,0:33.0,D. Collison makes free throw 1 of 2,,114,106
448,4,0:33.0,D. Collison makes free throw 2 of 2,,115,106
449,4,0:33.0,,Denver full timeout,115,106
450,4,0:33.0,,W. Barton enters the game for J. Sampson,115,106
451,4,0:29.0,,G. Harris misses 3-pt jump shot from 27 ft,115,106
452,4,0:28.0,,Offensive rebound by N. Jokić,115,106
453,4,0:23.0,,W. Barton misses 3-pt jump shot from 24 ft,115,106
454,4,0:22.0,Defensive rebound by J. Anderson,,115,106
