,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
388,4,8:31.0,,Defensive rebound by Team,91,88
389,4,8:19.0,,R. Foye misses 2-pt layup from 1 ft,91,88
390,4,8:18.0,Defensive rebound by E. Davis,,91,88
391,4,8:06.0,N. Vonleh misses 2-pt hook shot from 6 ft,,91,88
392,4,8:05.0,Offensive rebound by T. Frazier,,91,88
393,4,8:04.0,Personal foul by D. Arthur (drawn by T. Frazier),,91,88
394,4,8:04.0,,K. Faried enters the game for J. Lauvergne,91,88
395,4,7:52.0,Turnover by T. Frazier (lost ball; steal by D. Arthur),,91,88
396,4,7:41.0,,W. Barton misses 3-pt jump shot from 24 ft,91,88
397,4,7:40.0,Defensive rebound by N. Vonleh,,91,88
398,4,7:33.0,Personal foul by R. Foye (drawn by E. Davis),,91,88
399,4,7:33.0,C. McCollum enters the game for T. Frazier,,91,88
400,4,7:21.0,G. Henderson misses 2-pt jump shot from 17 ft,,91,88
401,4,7:20.0,Offensive rebound by E. Davis,,91,88
402,4,7:19.0,Shooting foul by W. Barton (drawn by E. Davis),,91,88
403,4,7:19.0,E. Davis makes free throw 1 of 2,,92,88
404,4,7:19.0,E. Davis misses free throw 2 of 2,,92,88
405,4,7:18.0,,Defensive rebound by W. Barton,92,88
406,4,7:01.0,,K. Faried misses 2-pt dunk at rim,92,88
407,4,7:00.0,Defensive rebound by N. Vonleh,,92,88
408,4,6:51.0,G. Henderson misses 2-pt jump shot from 10 ft (block by R. Foye),,92,88
409,4,6:49.0,Offensive rebound by G. Henderson,,92,88
410,4,6:46.0,G. Henderson makes 2-pt layup from 2 ft,,94,88
411,4,6:25.0,,K. Papanikolaou misses 2-pt layup from 2 ft (block by E. Davis),94,88
412,4,6:23.0,Defensive rebound by C. McCollum,,94,88
413,4,6:09.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by E. Davis),,97,88
414,4,6:09.0,,Denver full timeout,97,88
415,4,6:09.0,,D. Gallinari enters the game for D. Arthur,97,88
416,4,6:09.0,,N. Jokić enters the game for K. Papanikolaou,97,88
417,4,6:09.0,A. Aminu enters the game for G. Henderson,,97,88
418,4,5:57.0,,D. Gallinari misses 2-pt jump shot from 21 ft,97,88
419,4,5:56.0,,Offensive rebound by N. Jokić,97,88
420,4,5:55.0,,Shooting foul by E. Davis (drawn by N. Jokić),97,88
421,4,5:55.0,,N. Jokić makes free throw 1 of 2,97,89
422,4,5:55.0,,N. Jokić misses free throw 2 of 2,97,89
423,4,5:55.0,Defensive rebound by E. Davis,,97,89
424,4,5:40.0,A. Crabbe misses 3-pt jump shot from 26 ft,,97,89
425,4,5:39.0,,Defensive rebound by D. Gallinari,97,89
426,4,5:31.0,,Turnover by K. Faried (bad pass; steal by E. Davis),97,89
427,4,5:25.0,A. Crabbe misses 2-pt layup from 1 ft,,97,89
428,4,5:24.0,,Defensive rebound by D. Gallinari,97,89
429,4,5:18.0,,Shooting foul by A. Crabbe (drawn by D. Gallinari),97,89
430,4,5:18.0,,D. Gallinari misses free throw 1 of 2,97,89
431,4,5:18.0,,Offensive rebound by Team,97,89
432,4,5:18.0,,J. Nelson enters the game for R. Foye,97,89
433,4,5:18.0,,D. Gallinari misses free throw 2 of 2,97,89
434,4,5:17.0,Defensive rebound by A. Crabbe,,97,89
435,4,4:59.0,C. McCollum misses 2-pt jump shot from 17 ft,,97,89
436,4,4:59.0,,Defensive rebound by N. Jokić,97,89
437,4,4:53.0,,W. Barton misses 2-pt layup from 2 ft,97,89
438,4,4:52.0,,Offensive rebound by K. Faried,97,89
439,4,4:52.0,,K. Faried makes 2-pt layup from 1 ft,97,91
440,4,4:34.0,Personal foul by W. Barton (drawn by C. McCollum),,97,91
441,4,4:24.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by N. Vonleh),,100,91
442,4,4:04.0,,D. Gallinari makes 2-pt layup from 1 ft,100,93
443,4,3:48.0,N. Vonleh makes 2-pt jump shot from 20 ft (assist by C. McCollum),,102,93
444,4,3:33.0,,D. Gallinari misses 3-pt jump shot from 24 ft,102,93
445,4,3:33.0,Defensive rebound by A. Crabbe,,102,93
446,4,3:11.0,A. Aminu misses 2-pt layup from 2 ft,,102,93
447,4,3:11.0,,Defensive rebound by W. Barton,102,93
448,4,3:00.0,,Personal foul by A. Crabbe (drawn by J. Nelson),102,93
449,4,3:00.0,,G. Harris enters the game for N. Jokić,102,93
450,4,2:53.0,,J. Nelson misses 3-pt jump shot from 25 ft,102,93
451,4,2:52.0,Defensive rebound by E. Davis,,102,93
452,4,2:45.0,Portland full timeout,,102,93
453,4,2:36.0,C. McCollum misses 3-pt jump shot from 25 ft,,102,93
454,4,2:36.0,,Defensive rebound by Team,102,93
455,4,2:17.0,,W. Barton makes 2-pt layup at rim (assist by D. Gallinari),102,95
456,4,1:52.0,C. McCollum misses 2-pt jump shot from 23 ft,,102,95
457,4,1:51.0,,Defensive rebound by K. Faried,102,95
458,4,1:46.0,,Personal foul by N. Vonleh (drawn by D. Gallinari),102,95
459,4,1:46.0,,D. Gallinari makes free throw 1 of 2,102,96
460,4,1:46.0,G. Henderson enters the game for A. Aminu,,102,96
461,4,1:46.0,,D. Gallinari makes free throw 2 of 2,102,97
462,4,1:25.0,C. McCollum makes 2-pt jump shot from 16 ft,,104,97
463,4,1:20.0,,Shooting foul by C. McCollum (drawn by J. Nelson),104,97
464,4,1:20.0,,J. Nelson makes free throw 1 of 2,104,98
465,4,1:20.0,,J. Nelson makes free throw 2 of 2,104,99
466,4,1:07.0,E. Davis makes 2-pt layup from 1 ft (assist by A. Crabbe),,106,99
467,4,1:07.0,,Denver full timeout,106,99
468,4,1:07.0,T. Frazier enters the game for C. McCollum,,106,99
469,4,1:01.0,,Turnover by W. Barton (bad pass; steal by E. Davis),106,99
470,4,0:58.0,A. Crabbe makes 2-pt layup from 2 ft (assist by E. Davis),,108,99
471,4,0:50.0,,J. Nelson makes 2-pt layup from 3 ft,108,101
472,4,0:50.0,,Shooting block foul by N. Vonleh (drawn by J. Nelson),108,101
473,4,0:50.0,C. McCollum enters the game for T. Frazier,,108,101
474,4,0:50.0,M. Leonard enters the game for E. Davis,,108,101
475,4,0:50.0,,J. Nelson makes free throw 1 of 1,108,102
476,4,0:42.0,Personal take foul by W. Barton (drawn by G. Henderson),,108,102
477,4,0:42.0,G. Henderson misses free throw 1 of 2,,108,102
478,4,0:42.0,Offensive rebound by Team,,108,102
479,4,0:42.0,E. Davis enters the game for M. Leonard,,108,102
480,4,0:42.0,T. Frazier enters the game for C. McCollum,,108,102
481,4,0:42.0,G. Henderson makes free throw 2 of 2,,109,102
482,4,0:39.0,,Personal foul by N. Vonleh (drawn by J. Nelson),109,102
483,4,0:39.0,M. Leonard enters the game for N. Vonleh,,109,102
484,4,0:39.0,C. McCollum enters the game for T. Frazier,,109,102
485,4,0:39.0,,J. Nelson makes free throw 1 of 2,109,103
486,4,0:39.0,A. Aminu enters the game for E. Davis,,109,103
487,4,0:39.0,,J. Nelson makes free throw 2 of 2,109,104
488,4,0:39.0,Portland full timeout,,109,104
489,4,0:39.0,M. Plumlee enters the game for A. Aminu,,109,104
490,4,0:38.0,Personal take foul by D. Gallinari (drawn by M. Leonard),,109,104
491,4,0:38.0,M. Leonard makes free throw 1 of 2,,110,104
492,4,0:38.0,E. Davis enters the game for M. Plumlee,,110,104
493,4,0:38.0,T. Frazier enters the game for C. McCollum,,110,104
494,4,0:38.0,M. Leonard makes free throw 2 of 2,,111,104
495,4,0:38.0,,Denver full timeout,111,104
496,4,0:28.0,,J. Nelson misses 3-pt jump shot from 24 ft,111,104
497,4,0:27.0,Defensive rebound by T. Frazier,,111,104
498,4,0:23.0,Personal foul by G. Harris (drawn by G. Henderson),,111,104
499,4,0:23.0,G. Henderson misses free throw 1 of 2,,111,104
500,4,0:23.0,Offensive rebound by Team,,111,104
501,4,0:23.0,G. Henderson makes free throw 2 of 2,,112,104
502,4,0:14.0,,K. Faried makes 2-pt layup from 1 ft (assist by J. Nelson),112,106
