,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
386,4,4:13.0,Personal foul by K. Korver (drawn by C. Joseph),,82,78
387,4,4:06.0,C. Joseph makes 2-pt jump shot from 18 ft,,84,78
388,4,3:53.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Teague),84,81
389,4,3:32.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by C. Joseph),,87,81
390,4,3:18.0,,A. Horford misses 3-pt jump shot from 24 ft,87,81
391,4,3:16.0,Defensive rebound by P. Patterson,,87,81
392,4,3:16.0,Personal foul by K. Bazemore (drawn by P. Patterson),,87,81
393,4,3:16.0,,T. Sefolosha enters the game for K. Korver,87,81
394,4,3:01.0,C. Joseph makes 2-pt jump shot from 11 ft,,89,81
395,4,2:42.0,,J. Teague misses 2-pt jump shot from 6 ft,89,81
396,4,2:41.0,Defensive rebound by L. Nogueira,,89,81
397,4,2:21.0,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),,91,81
398,4,2:21.0,,Atlanta full timeout,91,81
399,4,2:21.0,,K. Korver enters the game for T. Sefolosha,91,81
400,4,2:08.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),91,84
401,4,1:40.0,K. Lowry misses 2-pt jump shot from 7 ft (block by A. Horford),,91,84
402,4,1:40.0,Offensive rebound by Team,,91,84
403,4,1:40.0,Turnover by Team (shot clock),,91,84
404,4,1:28.0,,J. Teague misses 2-pt jump shot from 9 ft,91,84
405,4,1:25.0,Defensive rebound by P. Patterson,,91,84
406,4,1:07.0,C. Joseph misses 2-pt jump shot from 11 ft,,91,84
407,4,1:04.0,,Defensive rebound by A. Horford,91,84
408,4,0:53.0,,K. Bazemore misses 3-pt jump shot from 25 ft,91,84
409,4,0:51.0,Defensive rebound by P. Patterson,,91,84
410,4,0:46.0,Personal take foul by P. Millsap (drawn by K. Lowry),,91,84
411,4,0:46.0,K. Lowry misses free throw 1 of 2,,91,84
412,4,0:46.0,Offensive rebound by Team,,91,84
413,4,0:46.0,K. Lowry makes free throw 2 of 2,,92,84
414,4,0:35.0,,J. Teague misses 3-pt jump shot from 24 ft,92,84
415,4,0:33.0,Defensive rebound by D. DeRozan,,92,84
416,4,0:33.0,Personal foul by P. Millsap (drawn by D. DeRozan),,92,84
417,4,0:33.0,,Technical foul by P. Millsap,92,84
418,4,0:33.0,K. Lowry makes technical free throw,,93,84
419,4,0:33.0,D. DeRozan makes free throw 1 of 2,,94,84
420,4,0:33.0,D. DeRozan misses free throw 2 of 2,,94,84
421,4,0:32.0,,Defensive rebound by A. Horford,94,84
422,4,0:27.0,,J. Teague makes 2-pt layup at rim,94,86
423,4,0:26.0,Personal take foul by A. Horford (drawn by C. Joseph),,94,86
424,4,0:26.0,C. Joseph misses free throw 1 of 2,,94,86
425,4,0:26.0,Offensive rebound by Team,,94,86
426,4,0:26.0,C. Joseph misses free throw 2 of 2,,94,86
427,4,0:26.0,,Defensive rebound by P. Millsap,94,86
428,4,0:18.0,,P. Millsap misses 2-pt layup from 1 ft,94,86
429,4,0:16.0,Defensive rebound by P. Patterson,,94,86
430,4,0:11.0,Personal take foul by K. Bazemore (drawn by K. Lowry),,94,86
431,4,0:11.0,K. Lowry makes free throw 1 of 2,,95,86
432,4,0:11.0,K. Lowry makes free throw 2 of 2,,96,86
433,4,0:07.0,,J. Teague misses 3-pt jump shot from 24 ft,96,86
434,4,0:05.0,Defensive rebound by K. Lowry,,96,86
