,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,OKLAHOMA CITY_ACTION,LA CLIPPERS_SCORE,OKLAHOMA CITY_SCORE
384,4,3:15.0,J. Green misses 2-pt jump shot from 6 ft,,115,112
385,4,3:14.0,,Defensive rebound by A. Roberson,115,112
386,4,2:58.0,,Turnover by S. Adams (lost ball),115,112
387,4,2:41.0,J. Green misses 3-pt jump shot from 23 ft,,115,112
388,4,2:41.0,,Defensive rebound by A. Roberson,115,112
389,4,2:25.0,,R. Westbrook makes 3-pt jump shot from 24 ft,115,115
390,4,2:06.0,A. Rivers makes 2-pt jump shot from 10 ft,,117,115
391,4,2:04.0,,Oklahoma City full timeout,117,115
392,4,1:51.0,,K. Durant misses 3-pt jump shot from 25 ft,117,115
393,4,1:50.0,Defensive rebound by C. Aldrich,,117,115
394,4,1:33.0,Turnover by W. Johnson (bad pass; steal by S. Adams),,117,115
395,4,1:18.0,,R. Westbrook makes 2-pt jump shot from 18 ft,117,117
396,4,1:01.0,J. Crawford misses 2-pt layup from 2 ft,,117,117
397,4,1:01.0,,Defensive rebound by S. Adams,117,117
398,4,0:41.0,,K. Durant misses 3-pt jump shot from 24 ft,117,117
399,4,0:41.0,Defensive rebound by W. Johnson,,117,117
400,4,0:40.0,Turnover by W. Johnson (lost ball; steal by R. Westbrook),,117,117
401,4,0:37.0,,Oklahoma City full timeout,117,117
402,4,0:28.0,,R. Westbrook misses 2-pt jump shot from 13 ft,117,117
403,4,0:27.0,,Offensive rebound by S. Adams,117,117
404,4,0:27.0,,S. Adams makes 2-pt layup from 1 ft,117,119
405,4,0:27.0,LA Clippers full timeout,,117,119
406,4,0:27.0,P. Prigioni enters the game for C. Aldrich,,117,119
407,4,0:27.0,,S. Ibaka enters the game for S. Adams,117,119
408,4,0:04.0,A. Rivers misses 2-pt layup from 1 ft,,117,119
409,4,0:03.0,,Defensive rebound by R. Westbrook,117,119
410,4,0:03.0,,Oklahoma City full timeout,117,119
411,4,0:03.0,L. Mbah a Moute enters the game for W. Johnson,,117,119
