,QUARTER,TIME_REMAINING,CHICAGO_ACTION,OKLAHOMA CITY_ACTION,CHICAGO_SCORE,OKLAHOMA CITY_SCORE
387,4,8:23.0,Offensive rebound by T. Gibson,,90,77
388,4,8:10.0,D. McDermott makes 3-pt jump shot from 22 ft (assist by D. Rose),,93,77
389,4,7:56.0,,R. Westbrook makes 2-pt layup from 1 ft,93,79
390,4,7:56.0,,Shooting foul by B. Portis (drawn by R. Westbrook),93,79
391,4,7:56.0,Official timeout,,93,79
392,4,7:56.0,P. Gasol enters the game for T. Gibson,,93,79
393,4,7:56.0,,R. Westbrook misses free throw 1 of 1,93,79
394,4,7:53.0,Defensive rebound by P. Gasol,,93,79
395,4,7:39.0,D. Rose makes 2-pt layup from 3 ft,,95,79
396,4,7:26.0,,K. Durant makes 2-pt dunk at rim (assist by E. Freedom),95,81
397,4,7:07.0,B. Portis misses 2-pt hook shot from 3 ft,,95,81
398,4,7:06.0,,Defensive rebound by E. Freedom,95,81
399,4,6:59.0,,Shooting foul by D. Rose (drawn by R. Westbrook),95,81
400,4,6:59.0,,R. Westbrook makes free throw 1 of 2,95,82
401,4,6:59.0,K. Hinrich enters the game for D. Rose,,95,82
402,4,6:59.0,,R. Westbrook makes free throw 2 of 2,95,83
403,4,6:42.0,B. Portis makes 2-pt layup from 2 ft (assist by K. Hinrich),,97,83
404,4,6:31.0,,Turnover by R. Westbrook (bad pass; steal by D. McDermott),97,83
405,4,6:24.0,D. McDermott misses 3-pt jump shot from 22 ft,,97,83
406,4,6:23.0,,Defensive rebound by K. Durant,97,83
407,4,6:05.0,,E. Freedom misses 2-pt jump shot from 9 ft,97,83
408,4,6:04.0,Defensive rebound by D. McDermott,,97,83
409,4,5:45.0,P. Gasol misses 2-pt jump shot from 10 ft,,97,83
410,4,5:44.0,,Defensive rebound by S. Ibaka,97,83
411,4,5:37.0,,R. Westbrook misses 2-pt layup at rim,97,83
412,4,5:37.0,Defensive rebound by P. Gasol,,97,83
413,4,5:34.0,Turnover by P. Gasol (bad pass; steal by A. Morrow),,97,83
414,4,5:30.0,,A. Morrow makes 3-pt jump shot from 24 ft,97,86
415,4,5:14.0,Turnover by J. Butler (bad pass; steal by S. Ibaka),,97,86
416,4,5:11.0,,Turnover by R. Westbrook (bad pass; steal by J. Butler),97,86
417,4,5:07.0,J. Butler misses 3-pt jump shot from 24 ft,,97,86
418,4,5:05.0,Offensive rebound by D. McDermott,,97,86
419,4,5:04.0,D. McDermott misses 2-pt layup from 2 ft,,97,86
420,4,5:03.0,Offensive rebound by P. Gasol,,97,86
421,4,5:03.0,P. Gasol misses 2-pt layup from 2 ft,,97,86
422,4,5:00.0,,Defensive rebound by R. Westbrook,97,86
423,4,4:47.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by R. Westbrook),97,89
424,4,4:46.0,Chicago full timeout,,97,89
425,4,4:46.0,T. Gibson enters the game for B. Portis,,97,89
426,4,4:34.0,Shooting foul by K. Durant (drawn by J. Butler),,97,89
427,4,4:34.0,J. Butler makes free throw 1 of 2,,98,89
428,4,4:34.0,J. Butler makes free throw 2 of 2,,99,89
429,4,4:18.0,,R. Westbrook misses 3-pt jump shot from 25 ft,99,89
430,4,4:18.0,,Offensive rebound by E. Freedom,99,89
431,4,4:17.0,,E. Freedom makes 2-pt layup from 1 ft,99,91
432,4,3:56.0,P. Gasol misses 2-pt layup at rim,,99,91
433,4,3:56.0,,Defensive rebound by R. Westbrook,99,91
434,4,3:42.0,,R. Westbrook makes 2-pt jump shot from 13 ft,99,93
435,4,3:20.0,J. Butler misses 2-pt jump shot from 12 ft,,99,93
436,4,3:19.0,,Defensive rebound by Team,99,93
437,4,3:19.0,D. Rose enters the game for K. Hinrich,,99,93
438,4,3:02.0,,K. Durant misses 3-pt jump shot from 24 ft,99,93
439,4,3:01.0,Defensive rebound by Team,,99,93
440,4,2:38.0,Shooting foul by S. Ibaka (drawn by J. Butler),,99,93
441,4,2:38.0,,Oklahoma City full timeout,99,93
442,4,2:38.0,J. Butler makes free throw 1 of 2,,100,93
443,4,2:38.0,J. Butler makes free throw 2 of 2,,101,93
444,4,2:28.0,,Offensive foul by S. Ibaka (drawn by D. Rose),101,93
445,4,2:28.0,,Turnover by S. Ibaka (offensive foul),101,93
446,4,2:07.0,D. Rose misses 2-pt jump shot from 6 ft,,101,93
447,4,2:07.0,Offensive rebound by P. Gasol,,101,93
448,4,2:06.0,P. Gasol makes 2-pt layup at rim,,103,93
449,4,1:54.0,,K. Durant misses 3-pt jump shot from 25 ft,103,93
450,4,1:53.0,Defensive rebound by P. Gasol,,103,93
451,4,1:33.0,D. Rose misses 3-pt jump shot from 24 ft,,103,93
452,4,1:33.0,,Defensive rebound by E. Freedom,103,93
453,4,1:25.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by K. Durant),103,96
454,4,1:04.0,P. Gasol misses 2-pt jump shot from 18 ft,,103,96
455,4,1:04.0,,Defensive rebound by E. Freedom,103,96
456,4,0:57.0,,A. Morrow misses 3-pt jump shot from 24 ft,103,96
457,4,0:57.0,Defensive rebound by D. McDermott,,103,96
458,4,0:38.0,Shooting foul by E. Freedom (drawn by D. Rose),,103,96
459,4,0:38.0,D. Rose makes free throw 1 of 2,,104,96
460,4,0:38.0,D. Rose makes free throw 2 of 2,,105,96
461,4,0:38.0,,Oklahoma City full timeout,105,96
462,4,0:38.0,,Technical foul by S. Ibaka,105,96
463,4,0:38.0,Technical foul by T. Gibson,,105,96
464,4,0:38.0,,N. Collison enters the game for S. Ibaka,105,96
465,4,0:30.0,,R. Westbrook misses 3-pt jump shot from 24 ft,105,96
466,4,0:30.0,,Offensive rebound by E. Freedom,105,96
467,4,0:26.0,,Personal foul by D. Rose (drawn by R. Westbrook),105,96
468,4,0:26.0,K. Hinrich enters the game for D. Rose,,105,96
469,4,0:14.0,,R. Westbrook misses 3-pt jump shot from 24 ft,105,96
470,4,0:13.0,Defensive rebound by J. Butler,,105,96
