,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
391,4,6:07.0,Offensive rebound by Team,,79,70
392,4,6:07.0,D. Gallinari makes free throw 2 of 2,,80,70
393,4,5:48.0,,J. Green misses 2-pt layup from 3 ft,80,70
394,4,5:47.0,,Offensive rebound by J. Green,80,70
395,4,5:44.0,,J. Green makes 2-pt hook shot from 3 ft,80,72
396,4,5:26.0,Turnover by D. Arthur (bad pass; steal by D. Jordan),,80,72
397,4,5:18.0,,J. Crawford misses 3-pt jump shot from 24 ft,80,72
398,4,5:17.0,Defensive rebound by J. Lauvergne,,80,72
399,4,4:56.0,D. Augustin misses 2-pt layup from 2 ft (block by D. Jordan),,80,72
400,4,4:56.0,Offensive rebound by Team,,80,72
401,4,4:56.0,Turnover by Team (shot clock),,80,72
402,4,4:56.0,,LA Clippers full timeout,80,72
403,4,4:56.0,E. Mudiay enters the game for D. Augustin,,80,72
404,4,4:56.0,G. Harris enters the game for D. Arthur,,80,72
405,4,4:45.0,,J. Crawford misses 3-pt jump shot from 23 ft,80,72
406,4,4:44.0,Defensive rebound by G. Harris,,80,72
407,4,4:29.0,Turnover by W. Barton (bad pass; steal by C. Paul),,80,72
408,4,4:15.0,,C. Paul makes 3-pt jump shot from 24 ft,80,75
409,4,3:48.0,J. Lauvergne misses 2-pt layup from 2 ft (block by J. Green),,80,75
410,4,3:48.0,Offensive rebound by Team,,80,75
411,4,3:48.0,Turnover by Team (shot clock),,80,75
412,4,3:48.0,N. Jokić enters the game for J. Lauvergne,,80,75
413,4,3:38.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),80,78
414,4,3:37.0,Denver full timeout,,80,78
415,4,3:23.0,E. Mudiay misses 2-pt layup from 1 ft,,80,78
416,4,3:20.0,Offensive rebound by N. Jokić,,80,78
417,4,3:20.0,N. Jokić makes 2-pt layup from 1 ft,,82,78
418,4,3:03.0,,J. Redick misses 3-pt jump shot from 23 ft,82,78
419,4,3:02.0,Defensive rebound by W. Barton,,82,78
420,4,2:44.0,E. Mudiay misses 2-pt jump shot from 7 ft (block by D. Jordan),,82,78
421,4,2:42.0,Offensive rebound by E. Mudiay,,82,78
422,4,2:37.0,G. Harris misses 2-pt jump shot from 7 ft,,82,78
423,4,2:33.0,,Defensive rebound by J. Green,82,78
424,4,2:26.0,,J. Green makes 2-pt hook shot from 5 ft,82,80
425,4,1:58.0,G. Harris makes 3-pt jump shot from 29 ft,,85,80
426,4,1:37.0,,Turnover by J. Redick (lost ball; steal by G. Harris),85,80
427,4,1:13.0,D. Gallinari misses 3-pt jump shot from 22 ft,,85,80
428,4,1:12.0,Offensive rebound by N. Jokić,,85,80
429,4,1:11.0,Turnover by N. Jokić (lost ball; steal by C. Paul),,85,80
430,4,1:08.0,,C. Paul misses 2-pt layup from 2 ft (block by W. Barton),85,80
431,4,1:07.0,,Offensive rebound by Team,85,80
432,4,1:07.0,,LA Clippers full timeout,85,80
433,4,1:00.0,,Shooting foul by N. Jokić (drawn by D. Jordan),85,80
434,4,1:00.0,,D. Jordan makes free throw 1 of 2,85,81
435,4,1:00.0,,D. Jordan misses free throw 2 of 2,85,81
436,4,0:58.0,Defensive rebound by D. Gallinari,,85,81
437,4,0:38.0,N. Jokić misses 2-pt layup from 2 ft (block by J. Green),,85,81
438,4,0:36.0,,Defensive rebound by C. Paul,85,81
439,4,0:36.0,,LA Clippers full timeout,85,81
440,4,0:30.0,Offensive charge foul by J. Green (drawn by D. Gallinari),,85,81
441,4,0:30.0,,Turnover by J. Green (offensive foul),85,81
442,4,0:26.0,Personal take foul by C. Paul,,85,81
443,4,0:26.0,E. Mudiay makes free throw 1 of 2,,86,81
444,4,0:26.0,E. Mudiay makes free throw 2 of 2,,87,81
445,4,0:26.0,,LA Clippers full timeout,87,81
446,4,0:15.0,,J. Green misses 3-pt jump shot from 24 ft,87,81
447,4,0:12.0,,Offensive rebound by D. Jordan,87,81
448,4,0:07.0,,J. Crawford misses 3-pt jump shot from 26 ft,87,81
449,4,0:05.0,,Offensive rebound by J. Crawford,87,81
450,4,0:01.0,,C. Paul misses 3-pt jump shot from 25 ft,87,81
451,4,0:01.0,Defensive rebound by Team,,87,81
