,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
382,4,3:17.0,,M. Williams misses 2-pt layup from 2 ft (block by H. Whiteside),86,84
383,4,3:14.0,Defensive rebound by H. Whiteside,,86,84
384,4,3:13.0,D. Wade makes 2-pt layup at rim (assist by G. Dragić),,88,84
385,4,3:13.0,,Charlotte full timeout,88,84
386,4,3:13.0,,C. Zeller enters the game for S. Hawes,88,84
387,4,2:58.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),88,87
388,4,2:37.0,G. Dragić misses 3-pt jump shot from 25 ft,,88,87
389,4,2:35.0,,Defensive rebound by M. Williams,88,87
390,4,2:22.0,,M. Williams makes 2-pt jump shot from 10 ft (assist by K. Walker),88,89
391,4,2:22.0,Miami full timeout,,88,89
392,4,2:22.0,C. Bosh enters the game for L. Deng,,88,89
393,4,2:06.0,D. Wade misses 2-pt jump shot from 9 ft,,88,89
394,4,2:05.0,,Defensive rebound by M. Kidd-Gilchrist,88,89
395,4,2:05.0,,Personal foul by H. Whiteside (drawn by M. Kidd-Gilchrist),88,89
396,4,1:51.0,,M. Williams makes 2-pt jump shot from 18 ft,88,91
397,4,1:28.0,D. Wade misses 2-pt jump shot from 7 ft (block by C. Zeller),,88,91
398,4,1:26.0,Offensive rebound by J. Winslow,,88,91
399,4,1:26.0,J. Winslow makes 2-pt layup from 1 ft,,90,91
400,4,1:10.0,,K. Walker makes 2-pt jump shot from 20 ft,90,93
401,4,1:10.0,Miami full timeout,,90,93
402,4,1:10.0,L. Deng enters the game for H. Whiteside,,90,93
403,4,1:01.0,D. Wade makes 2-pt layup from 1 ft,,92,93
404,4,0:41.0,,K. Walker misses 2-pt jump shot from 18 ft,92,93
405,4,0:39.0,Defensive rebound by G. Dragić,,92,93
406,4,0:33.0,Miami full timeout,,92,93
407,4,0:24.0,C. Bosh makes 2-pt layup from 1 ft,,94,93
408,4,0:24.0,Shooting foul by M. Williams (drawn by C. Bosh),,94,93
409,4,0:24.0,H. Whiteside enters the game for L. Deng,,94,93
410,4,0:24.0,C. Bosh makes free throw 1 of 1,,95,93
411,4,0:24.0,,Charlotte full timeout,95,93
412,4,0:24.0,,J. Lin enters the game for M. Kidd-Gilchrist,95,93
413,4,0:24.0,L. Deng enters the game for G. Dragić,,95,93
414,4,0:16.0,,Turnover by K. Walker (bad pass; steal by J. Winslow),95,93
415,4,0:13.0,Personal take foul by C. Zeller (drawn by L. Deng),,95,93
416,4,0:13.0,L. Deng makes free throw 1 of 2,,96,93
417,4,0:13.0,L. Deng misses free throw 2 of 2,,96,93
418,4,0:12.0,,Defensive rebound by N. Batum,96,93
419,4,0:12.0,,Charlotte full timeout,96,93
420,4,0:12.0,,S. Hawes enters the game for C. Zeller,96,93
421,4,0:12.0,G. Green enters the game for H. Whiteside,,96,93
422,4,0:04.0,,Turnover by S. Hawes (bad pass; steal by D. Wade),96,93
423,4,0:04.0,L. Deng makes 2-pt dunk at rim (assist by D. Wade),,98,93
424,4,0:01.0,,Shooting foul by G. Green (drawn by J. Lin),98,93
425,4,0:01.0,,J. Lin makes free throw 1 of 3,98,94
426,4,0:01.0,,J. Lin makes free throw 2 of 3,98,95
427,4,0:01.0,,J. Lin misses free throw 3 of 3,98,95
428,4,0:00.0,,Offensive rebound by Team,98,95
