,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
395,4,8:41.0,,C. McCollum misses 2-pt jump shot from 19 ft,66,72
396,4,8:39.0,Defensive rebound by D. Jordan,,66,72
397,4,8:26.0,A. Rivers makes 2-pt jump shot from 9 ft,,68,72
398,4,8:05.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by E. Davis),68,75
399,4,7:52.0,J. Crawford misses 2-pt jump shot from 21 ft,,68,75
400,4,7:51.0,,Defensive rebound by G. Henderson,68,75
401,4,7:33.0,,G. Henderson misses 3-pt jump shot from 22 ft,68,75
402,4,7:32.0,,Offensive rebound by M. Harkless,68,75
403,4,7:29.0,,M. Harkless makes 2-pt layup from 1 ft,68,77
404,4,7:27.0,LA Clippers full timeout,,68,77
405,4,7:27.0,,D. Lillard enters the game for M. Harkless,68,77
406,4,7:27.0,,A. Aminu enters the game for G. Henderson,68,77
407,4,7:27.0,P. Prigioni enters the game for A. Rivers,,68,77
408,4,7:27.0,B. Griffin enters the game for P. Pierce,,68,77
409,4,7:16.0,J. Crawford makes 2-pt jump shot from 15 ft (assist by B. Griffin),,70,77
410,4,6:57.0,,Shooting foul by D. Jordan (drawn by C. McCollum),70,77
411,4,6:57.0,,C. McCollum makes free throw 1 of 2,70,78
412,4,6:57.0,J. Redick enters the game for J. Green,,70,78
413,4,6:57.0,,C. McCollum makes free throw 2 of 2,70,79
414,4,6:46.0,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),,72,79
415,4,6:26.0,,A. Crabbe makes 2-pt jump shot from 19 ft (assist by E. Davis),72,81
416,4,6:07.0,B. Griffin misses 2-pt jump shot from 20 ft,,72,81
417,4,6:07.0,,Defensive rebound by Team,72,81
418,4,6:07.0,Loose ball foul by P. Prigioni,,72,81
419,4,6:07.0,,M. Plumlee enters the game for E. Davis,72,81
420,4,5:50.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by A. Aminu),72,84
421,4,5:49.0,LA Clippers full timeout,,72,84
422,4,5:49.0,J. Green enters the game for B. Griffin,,72,84
423,4,5:43.0,Offensive foul by J. Crawford (drawn by D. Lillard),,72,84
424,4,5:43.0,Turnover by J. Crawford (offensive foul),,72,84
425,4,5:43.0,A. Rivers enters the game for P. Prigioni,,72,84
426,4,5:29.0,,C. McCollum misses 3-pt jump shot from 25 ft,72,84
427,4,5:29.0,Defensive rebound by J. Green,,72,84
428,4,5:18.0,J. Redick makes 3-pt jump shot from 25 ft (assist by D. Jordan),,75,84
429,4,4:48.0,,Turnover by A. Crabbe (lost ball; steal by J. Crawford),75,84
430,4,4:31.0,J. Green makes 2-pt layup from 2 ft (assist by A. Rivers),,77,84
431,4,4:13.0,,A. Aminu makes 2-pt dunk at rim (assist by M. Plumlee),77,86
432,4,3:57.0,A. Rivers misses 3-pt jump shot from 23 ft,,77,86
433,4,3:57.0,,Defensive rebound by Team,77,86
434,4,3:43.0,,D. Lillard misses 3-pt jump shot from 26 ft,77,86
435,4,3:42.0,Defensive rebound by Team,,77,86
436,4,3:32.0,A. Rivers misses 2-pt jump shot from 13 ft,,77,86
437,4,3:31.0,Offensive rebound by D. Jordan,,77,86
438,4,3:30.0,D. Jordan makes 2-pt layup from 3 ft,,79,86
439,4,3:08.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),79,89
440,4,2:55.0,J. Redick misses 3-pt jump shot from 25 ft,,79,89
441,4,2:54.0,,Defensive rebound by M. Plumlee,79,89
442,4,2:40.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by M. Plumlee),79,91
443,4,2:23.0,Shooting foul by A. Crabbe (drawn by J. Crawford),,79,91
444,4,2:23.0,J. Crawford makes free throw 1 of 2,,80,91
445,4,2:23.0,W. Johnson enters the game for J. Redick,,80,91
446,4,2:23.0,J. Crawford misses free throw 2 of 2,,80,91
447,4,2:22.0,,Defensive rebound by M. Plumlee,80,91
448,4,2:08.0,,A. Aminu makes 2-pt jump shot from 4 ft (assist by M. Plumlee),80,93
449,4,1:53.0,J. Green misses 3-pt jump shot from 26 ft,,80,93
450,4,1:52.0,Offensive rebound by D. Jordan,,80,93
451,4,1:51.0,Shooting foul by A. Crabbe (drawn by D. Jordan),,80,93
452,4,1:51.0,D. Jordan misses free throw 1 of 2,,80,93
453,4,1:51.0,Offensive rebound by Team,,80,93
454,4,1:51.0,P. Prigioni enters the game for J. Green,,80,93
455,4,1:51.0,D. Jordan makes free throw 2 of 2,,81,93
456,4,1:30.0,,Turnover by A. Crabbe (offensive foul),81,93
457,4,1:30.0,,Offensive foul by A. Crabbe (drawn by A. Rivers),81,93
458,4,1:30.0,LA Clippers full timeout,,81,93
459,4,1:30.0,C. Aldrich enters the game for D. Jordan,,81,93
460,4,1:20.0,A. Rivers misses 3-pt jump shot from 24 ft,,81,93
461,4,1:19.0,,Defensive rebound by D. Lillard,81,93
462,4,1:09.0,,D. Lillard misses 2-pt layup from 1 ft,81,93
463,4,1:09.0,,Offensive rebound by A. Aminu,81,93
464,4,1:09.0,,A. Aminu makes 2-pt layup from 1 ft,81,95
465,4,1:03.0,J. Crawford misses 3-pt jump shot from 24 ft,,81,95
466,4,1:02.0,,Defensive rebound by A. Aminu,81,95
467,4,1:02.0,,Personal foul by A. Rivers,81,95
468,4,0:38.0,,Turnover by Team (shot clock),81,95
469,4,0:38.0,,P. Connaughton enters the game for A. Aminu,81,95
470,4,0:38.0,,L. Montero enters the game for M. Plumlee,81,95
471,4,0:38.0,,B. Roberts enters the game for C. McCollum,81,95
472,4,0:38.0,,N. Vonleh enters the game for D. Lillard,81,95
473,4,0:38.0,J. Ayres enters the game for C. Aldrich,,81,95
474,4,0:33.0,J. Ayres makes 2-pt dunk at rim (assist by P. Prigioni),,83,95
475,4,0:33.0,Shooting foul by L. Montero (drawn by J. Ayres),,83,95
476,4,0:33.0,J. Ayres makes free throw 1 of 1,,84,95
477,4,0:16.0,,L. Montero makes 3-pt jump shot from 25 ft (assist by N. Vonleh),84,98
478,4,0:09.0,Turnover by A. Rivers (lost ball; steal by N. Vonleh),,84,98
