,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
392,4,1:00.0,G. Hayward makes 2-pt jump shot from 9 ft,,93,79
393,4,0:56.0,,Z. LaVine makes 2-pt dunk at rim,93,81
394,4,0:43.0,G. Hayward misses 2-pt layup from 2 ft (block by R. Rubio),,93,81
395,4,0:43.0,,Defensive rebound by Team,93,81
396,4,0:36.0,,Personal foul by D. Favors,93,81
397,4,0:36.0,,R. Rubio makes free throw 1 of 2,93,82
398,4,0:36.0,,R. Rubio misses free throw 2 of 2,93,82
399,4,0:36.0,Defensive rebound by G. Hayward,,93,82
400,4,0:17.0,G. Hayward misses 2-pt jump shot from 23 ft,,93,82
401,4,0:16.0,,Defensive rebound by K. Towns,93,82
402,4,0:11.0,,Shooting foul by G. Hayward (drawn by A. Wiggins),93,82
403,4,0:11.0,,A. Wiggins makes free throw 1 of 2,93,83
404,4,0:11.0,,A. Wiggins makes free throw 2 of 2,93,84
