,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
388,4,8:49.0,S. Johnson makes 2-pt jump shot from 14 ft,,81,80
389,4,8:49.0,,Chicago full timeout,81,80
390,4,8:49.0,,A. Brooks enters the game for D. McDermott,81,80
391,4,8:35.0,,J. Butler makes 2-pt layup from 3 ft,81,82
392,4,8:20.0,Offensive foul by S. Johnson (drawn by K. Hinrich),,81,82
393,4,8:20.0,Turnover by S. Johnson (offensive foul),,81,82
394,4,8:06.0,,Shooting foul by J. Anthony (drawn by J. Butler),81,82
395,4,8:06.0,,J. Butler misses free throw 1 of 2,81,82
396,4,8:06.0,,Offensive rebound by Team,81,82
397,4,8:06.0,,J. Butler makes free throw 2 of 2,81,83
398,4,7:55.0,M. Morris makes 2-pt jump shot from 12 ft (assist by S. Blake),,83,83
399,4,7:39.0,,A. Brooks makes 2-pt jump shot from 15 ft,83,85
400,4,7:25.0,M. Morris makes 2-pt layup from 1 ft,,85,85
401,4,7:00.0,,N. Mirotić misses 2-pt layup from 1 ft,85,85
402,4,6:59.0,Defensive rebound by S. Johnson,,85,85
403,4,6:49.0,S. Johnson makes 2-pt jump shot from 13 ft,,87,85
404,4,6:20.0,,A. Brooks misses 2-pt layup from 1 ft,87,85
405,4,6:19.0,Defensive rebound by A. Tolliver,,87,85
406,4,5:59.0,A. Tolliver misses 3-pt jump shot from 24 ft,,87,85
407,4,5:58.0,,Defensive rebound by J. Butler,87,85
408,4,5:42.0,,J. Noah makes 2-pt layup from 1 ft (assist by A. Brooks),87,87
409,4,5:32.0,Detroit full timeout,,87,87
410,4,5:32.0,,D. Rose enters the game for N. Mirotić,87,87
411,4,5:32.0,,P. Gasol enters the game for K. Hinrich,87,87
412,4,5:32.0,E. İlyasova enters the game for S. Blake,,87,87
413,4,5:32.0,A. Drummond enters the game for A. Tolliver,,87,87
414,4,5:32.0,R. Jackson enters the game for J. Anthony,,87,87
415,4,5:19.0,A. Drummond makes 2-pt dunk at rim (assist by S. Johnson),,89,87
416,4,5:01.0,,D. Rose misses 2-pt layup from 1 ft,89,87
417,4,5:00.0,,Offensive rebound by J. Noah,89,87
418,4,5:00.0,,J. Noah misses 2-pt layup at rim,89,87
419,4,4:59.0,Defensive rebound by E. İlyasova,,89,87
420,4,4:52.0,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Jackson),,92,87
421,4,4:36.0,,Shooting foul by E. İlyasova (drawn by P. Gasol),92,87
422,4,4:36.0,,P. Gasol makes 2-pt jump shot from 4 ft,92,89
423,4,4:36.0,,T. Snell enters the game for A. Brooks,92,89
424,4,4:36.0,,P. Gasol makes free throw 1 of 1,92,90
425,4,4:22.0,E. İlyasova misses 3-pt jump shot from 24 ft,,92,90
426,4,4:22.0,,Defensive rebound by Team,92,90
427,4,4:22.0,Loose ball foul by S. Johnson (drawn by P. Gasol),,92,90
428,4,4:22.0,,P. Gasol makes free throw 1 of 2,92,91
429,4,4:22.0,,T. Gibson enters the game for J. Noah,92,91
430,4,4:22.0,,P. Gasol makes free throw 2 of 2,92,92
431,4,4:10.0,R. Jackson makes 2-pt layup from 2 ft,,94,92
432,4,3:53.0,,T. Snell misses 3-pt jump shot from 25 ft,94,92
433,4,3:52.0,Defensive rebound by A. Drummond,,94,92
434,4,3:38.0,R. Jackson misses 2-pt layup from 1 ft (block by P. Gasol),,94,92
435,4,3:37.0,Offensive rebound by A. Drummond,,94,92
436,4,3:37.0,A. Drummond misses 2-pt layup from 2 ft (block by T. Gibson),,94,92
437,4,3:37.0,Offensive rebound by Team,,94,92
438,4,3:33.0,R. Jackson makes 2-pt jump shot from 13 ft (assist by M. Morris),,96,92
439,4,3:17.0,,J. Butler misses 2-pt jump shot from 18 ft,96,92
440,4,3:17.0,,Offensive rebound by Team,96,92
441,4,3:17.0,Loose ball foul by S. Johnson (drawn by T. Gibson),,96,92
442,4,3:17.0,,T. Gibson makes free throw 1 of 2,96,93
443,4,3:17.0,,T. Gibson makes free throw 2 of 2,96,94
444,4,3:00.0,R. Jackson makes 2-pt jump shot from 9 ft,,98,94
445,4,2:51.0,,D. Rose makes 2-pt jump shot from 14 ft,98,96
446,4,2:30.0,E. İlyasova misses 3-pt jump shot from 25 ft,,98,96
447,4,2:30.0,,Defensive rebound by Team,98,96
448,4,2:30.0,,Chicago full timeout,98,96
449,4,2:30.0,K. Caldwell-Pope enters the game for S. Johnson,,98,96
450,4,2:20.0,,Personal foul by M. Morris (drawn by J. Butler),98,96
451,4,2:20.0,,J. Butler makes free throw 1 of 2,98,97
452,4,2:20.0,,J. Butler makes free throw 2 of 2,98,98
453,4,2:08.0,A. Drummond makes 2-pt jump shot from 6 ft,,100,98
454,4,1:49.0,,P. Gasol makes 2-pt layup from 3 ft,100,100
455,4,1:35.0,Shooting foul by T. Snell (drawn by E. İlyasova),,100,100
456,4,1:35.0,E. İlyasova makes free throw 1 of 2,,101,100
457,4,1:35.0,E. İlyasova makes free throw 2 of 2,,102,100
458,4,1:17.0,,Turnover by T. Snell (lost ball),102,100
459,4,1:00.0,R. Jackson misses 2-pt layup from 1 ft,,102,100
460,4,1:00.0,,Defensive rebound by D. Rose,102,100
461,4,0:52.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by D. Rose),102,103
462,4,0:51.0,Detroit full timeout,,102,103
463,4,0:50.0,Personal foul by D. Rose (drawn by E. İlyasova),,102,103
464,4,0:50.0,E. İlyasova misses free throw 1 of 2,,102,103
465,4,0:50.0,Offensive rebound by Team,,102,103
466,4,0:50.0,E. İlyasova makes free throw 2 of 2,,103,103
467,4,0:32.0,,Shooting foul by E. İlyasova (drawn by P. Gasol),103,103
468,4,0:32.0,,P. Gasol makes free throw 1 of 2,103,104
469,4,0:32.0,,P. Gasol makes free throw 2 of 2,103,105
470,4,0:32.0,Detroit full timeout,,103,105
471,4,0:19.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,105,105
472,4,0:18.0,,Chicago full timeout,105,105
473,4,0:18.0,,N. Mirotić enters the game for T. Gibson,105,105
474,4,0:18.0,S. Johnson enters the game for E. İlyasova,,105,105
475,4,0:00.0,,D. Rose misses 2-pt jump shot from 18 ft,105,105
476,4,0:00.0,,Offensive rebound by Team,105,105
477,1OT,4:39.0,A. Drummond makes 2-pt jump shot from 9 ft (assist by E. İlyasova),,107,105
478,1OT,4:18.0,,J. Butler misses 2-pt layup from 1 ft,107,105
479,1OT,4:15.0,,Offensive rebound by P. Gasol,107,105
480,1OT,4:15.0,,P. Gasol makes 2-pt layup from 1 ft,107,107
481,1OT,4:02.0,R. Jackson makes 2-pt layup from 1 ft,,109,107
482,1OT,3:43.0,,D. Rose makes 2-pt jump shot from 6 ft,109,109
483,1OT,3:28.0,M. Morris makes 2-pt jump shot from 6 ft (assist by E. İlyasova),,111,109
484,1OT,3:17.0,,D. Rose makes 2-pt layup from 2 ft,111,111
485,1OT,3:02.0,E. İlyasova makes 2-pt layup from 1 ft (assist by A. Drummond),,113,111
486,1OT,2:43.0,,D. Rose misses 2-pt jump shot from 18 ft,113,111
487,1OT,2:42.0,,Offensive rebound by T. Gibson,113,111
488,1OT,2:24.0,,P. Gasol misses 2-pt jump shot from 12 ft,113,111
489,1OT,2:23.0,Defensive rebound by M. Morris,,113,111
490,1OT,2:02.0,R. Jackson misses 3-pt jump shot from 25 ft,,113,111
491,1OT,2:02.0,,Defensive rebound by Team,113,111
492,1OT,1:55.0,,D. Rose makes 2-pt jump shot from 7 ft,113,113
493,1OT,1:40.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,115,113
494,1OT,1:08.0,,D. Rose misses 2-pt jump shot from 17 ft,115,113
495,1OT,1:08.0,Defensive rebound by A. Drummond,,115,113
496,1OT,1:04.0,M. Morris misses 2-pt jump shot from 5 ft,,115,113
497,1OT,1:02.0,,Defensive rebound by T. Snell,115,113
498,1OT,0:52.0,,T. Snell misses 3-pt jump shot from 26 ft,115,113
499,1OT,0:51.0,Defensive rebound by M. Morris,,115,113
500,1OT,0:32.0,R. Jackson misses 2-pt layup from 2 ft,,115,113
501,1OT,0:28.0,,Defensive rebound by P. Gasol,115,113
502,1OT,0:21.0,,Shooting foul by K. Caldwell-Pope (drawn by P. Gasol),115,113
503,1OT,0:21.0,,P. Gasol misses free throw 1 of 2,115,113
504,1OT,0:21.0,,Offensive rebound by Team,115,113
505,1OT,0:21.0,,P. Gasol makes free throw 2 of 2,115,114
506,1OT,0:14.0,Personal foul by T. Snell (drawn by M. Morris),,115,114
507,1OT,0:14.0,,J. Noah enters the game for P. Gasol,115,114
508,1OT,0:11.0,Personal take foul by D. Rose (drawn by R. Jackson),,115,114
509,1OT,0:11.0,R. Jackson makes free throw 1 of 2,,116,114
510,1OT,0:11.0,R. Jackson misses free throw 2 of 2,,116,114
511,1OT,0:11.0,,Defensive rebound by Team,116,114
512,1OT,0:11.0,,Chicago full timeout,116,114
513,1OT,0:11.0,S. Johnson enters the game for K. Caldwell-Pope,,116,114
514,1OT,0:11.0,,P. Gasol enters the game for J. Noah,116,114
515,1OT,0:04.0,,P. Gasol makes 2-pt layup at rim (assist by J. Butler),116,116
516,1OT,0:04.0,Detroit full timeout,,116,116
517,1OT,0:04.0,,J. Noah enters the game for T. Gibson,116,116
518,1OT,0:04.0,K. Caldwell-Pope enters the game for E. İlyasova,,116,116
519,1OT,0:04.0,Detroit full timeout,,116,116
520,1OT,0:00.0,R. Jackson misses 2-pt jump shot from 20 ft,,116,116
521,1OT,0:00.0,Offensive rebound by Team,,116,116
522,2OT,4:44.0,M. Morris misses 3-pt jump shot from 23 ft,,116,116
523,2OT,4:43.0,,Defensive rebound by P. Gasol,116,116
524,2OT,4:25.0,,J. Butler makes 2-pt dunk at rim,116,118
525,2OT,4:07.0,Turnover by E. İlyasova (traveling),,116,118
526,2OT,3:49.0,,T. Snell misses 3-pt jump shot from 22 ft,116,118
527,2OT,3:48.0,,Offensive rebound by P. Gasol,116,118
528,2OT,3:32.0,,D. Rose misses 2-pt jump shot from 6 ft,116,118
529,2OT,3:31.0,,Offensive rebound by T. Gibson,116,118
530,2OT,3:16.0,,D. Rose misses 2-pt jump shot from 9 ft,116,118
531,2OT,3:16.0,,Offensive rebound by P. Gasol,116,118
532,2OT,3:16.0,,Shooting foul by E. İlyasova (drawn by P. Gasol),116,118
533,2OT,3:16.0,,P. Gasol misses free throw 1 of 2,116,118
534,2OT,3:16.0,,Offensive rebound by Team,116,118
535,2OT,3:16.0,,P. Gasol makes free throw 2 of 2,116,119
536,2OT,3:05.0,Shooting foul by J. Butler (drawn by A. Drummond),,116,119
537,2OT,3:05.0,A. Drummond misses free throw 1 of 2,,116,119
538,2OT,3:05.0,Offensive rebound by Team,,116,119
539,2OT,3:05.0,A. Drummond makes free throw 2 of 2,,117,119
540,2OT,2:50.0,,J. Butler misses 2-pt jump shot from 15 ft,117,119
541,2OT,2:49.0,Defensive rebound by K. Caldwell-Pope,,117,119
542,2OT,2:41.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,117,119
543,2OT,2:39.0,,Defensive rebound by T. Gibson,117,119
544,2OT,2:20.0,Offensive charge foul by D. Rose (drawn by E. İlyasova),,117,119
545,2OT,2:20.0,,Turnover by D. Rose (offensive foul),117,119
546,2OT,2:04.0,A. Drummond misses 2-pt layup from 3 ft (block by P. Gasol),,117,119
547,2OT,2:02.0,,Defensive rebound by P. Gasol,117,119
548,2OT,1:43.0,,P. Gasol misses 2-pt layup from 1 ft,117,119
549,2OT,1:41.0,,Offensive rebound by P. Gasol,117,119
550,2OT,1:41.0,,P. Gasol misses 2-pt layup from 1 ft,117,119
551,2OT,1:41.0,,Offensive rebound by T. Gibson,117,119
552,2OT,1:41.0,,Personal foul by R. Jackson (drawn by T. Gibson),117,119
553,2OT,1:33.0,,D. Rose misses 2-pt jump shot from 6 ft,117,119
554,2OT,1:33.0,,Offensive rebound by Team,117,119
555,2OT,1:28.0,,J. Butler makes 2-pt jump shot from 20 ft,117,121
556,2OT,1:18.0,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Jackson),,120,121
557,2OT,0:56.0,,J. Butler makes 2-pt jump shot from 18 ft,120,123
558,2OT,0:37.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by E. İlyasova),,123,123
559,2OT,0:37.0,,Chicago full timeout,123,123
560,2OT,0:16.0,,J. Butler misses 2-pt jump shot from 9 ft (block by M. Morris),123,123
561,2OT,0:14.0,,Offensive rebound by J. Butler,123,123
562,2OT,0:13.0,,J. Butler misses 2-pt jump shot from 12 ft,123,123
563,2OT,0:11.0,Defensive rebound by A. Drummond,,123,123
564,2OT,0:03.0,R. Jackson misses 2-pt jump shot from 3 ft,,123,123
565,2OT,0:02.0,,Defensive rebound by P. Gasol,123,123
566,2OT,0:00.0,,T. Snell misses 3-pt jump shot from 87 ft,123,123
567,2OT,0:00.0,,Offensive rebound by Team,123,123
568,3OT,4:43.0,E. İlyasova misses 3-pt jump shot from 25 ft,,123,123
569,3OT,4:42.0,,Defensive rebound by T. Snell,123,123
570,3OT,4:24.0,,Personal foul by K. Caldwell-Pope (drawn by T. Snell),123,123
571,3OT,4:17.0,,D. Rose misses 2-pt layup from 3 ft (block by A. Drummond),123,123
572,3OT,4:15.0,Defensive rebound by R. Jackson,,123,123
573,3OT,4:09.0,E. İlyasova misses 2-pt jump shot from 15 ft,,123,123
574,3OT,4:08.0,,Defensive rebound by J. Butler,123,123
575,3OT,3:59.0,,J. Butler makes 2-pt layup at rim,123,125
576,3OT,3:31.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,123,125
577,3OT,3:29.0,Offensive rebound by A. Drummond,,123,125
578,3OT,3:29.0,A. Drummond misses 2-pt layup from 2 ft,,123,125
579,3OT,3:28.0,,Defensive rebound by J. Butler,123,125
580,3OT,3:12.0,,J. Butler misses 2-pt jump shot from 13 ft,123,125
581,3OT,3:12.0,Defensive rebound by Team,,123,125
582,3OT,2:52.0,M. Morris misses 2-pt jump shot from 17 ft,,123,125
583,3OT,2:50.0,,Defensive rebound by D. Rose,123,125
584,3OT,2:37.0,,D. Rose makes 2-pt jump shot from 10 ft,123,127
585,3OT,2:37.0,Detroit full timeout,,123,127
586,3OT,2:20.0,R. Jackson misses 3-pt jump shot from 25 ft,,123,127
587,3OT,2:20.0,Offensive rebound by A. Drummond,,123,127
588,3OT,2:19.0,A. Drummond makes 2-pt dunk at rim,,125,127
589,3OT,2:00.0,,J. Butler misses 2-pt layup from 1 ft,125,127
590,3OT,1:59.0,Defensive rebound by E. İlyasova,,125,127
591,3OT,1:46.0,A. Drummond misses 2-pt jump shot from 6 ft,,125,127
592,3OT,1:46.0,Offensive rebound by Team,,125,127
593,3OT,1:46.0,,Loose ball foul by J. Butler (drawn by E. İlyasova),125,127
594,3OT,1:36.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,127,127
595,3OT,1:22.0,,P. Gasol misses 2-pt jump shot from 19 ft,127,127
596,3OT,1:21.0,,Offensive rebound by T. Snell,127,127
597,3OT,1:18.0,,T. Snell misses 3-pt jump shot from 25 ft,127,127
598,3OT,1:17.0,,Offensive rebound by P. Gasol,127,127
599,3OT,1:07.0,Violation by A. Drummond (kicked ball),,127,127
600,3OT,1:07.0,,Chicago full timeout,127,127
601,3OT,1:02.0,,Turnover by D. Rose (bad pass; steal by A. Drummond),127,127
602,3OT,0:45.0,A. Drummond misses 2-pt layup from 1 ft,,127,127
603,3OT,0:45.0,Offensive rebound by A. Drummond,,127,127
604,3OT,0:45.0,A. Drummond misses 2-pt layup from 1 ft,,127,127
605,3OT,0:43.0,,Defensive rebound by Team,127,127
606,3OT,0:28.0,,T. Snell misses 3-pt jump shot from 23 ft,127,127
607,3OT,0:28.0,,Offensive rebound by Team,127,127
608,3OT,0:28.0,Loose ball foul by E. İlyasova (drawn by T. Gibson),,127,127
609,3OT,0:28.0,,Chicago full timeout,127,127
610,3OT,0:28.0,S. Johnson enters the game for E. İlyasova,,127,127
611,3OT,0:28.0,,N. Mirotić enters the game for T. Snell,127,127
612,3OT,0:28.0,,D. McDermott enters the game for T. Gibson,127,127
613,3OT,0:07.0,,P. Gasol misses 3-pt jump shot from 23 ft,127,127
614,3OT,0:05.0,Defensive rebound by R. Jackson,,127,127
615,3OT,0:00.0,R. Jackson misses 2-pt jump shot from 21 ft,,127,127
616,3OT,0:00.0,Offensive rebound by Team,,127,127
617,4OT,4:44.0,E. İlyasova misses 2-pt layup from 2 ft,,127,127
618,4OT,4:43.0,Offensive rebound by A. Drummond,,127,127
619,4OT,4:43.0,A. Drummond makes 2-pt dunk at rim,,129,127
620,4OT,4:18.0,,P. Gasol misses 2-pt jump shot from 6 ft,129,127
621,4OT,4:17.0,Defensive rebound by M. Morris,,129,127
622,4OT,4:07.0,R. Jackson makes 2-pt layup from 2 ft,,131,127
623,4OT,3:53.0,,P. Gasol misses 2-pt jump shot from 20 ft,131,127
624,4OT,3:52.0,Defensive rebound by R. Jackson,,131,127
625,4OT,3:37.0,R. Jackson makes 2-pt jump shot from 9 ft,,133,127
626,4OT,3:37.0,Shooting foul by D. Rose (drawn by R. Jackson),,133,127
627,4OT,3:37.0,R. Jackson makes free throw 1 of 1,,134,127
628,4OT,3:24.0,,D. Rose makes 2-pt jump shot from 6 ft,134,129
629,4OT,3:02.0,Shooting foul by D. Rose (drawn by R. Jackson),,134,129
630,4OT,3:02.0,R. Jackson makes free throw 1 of 3,,135,129
631,4OT,3:02.0,R. Jackson misses free throw 2 of 3,,135,129
632,4OT,3:02.0,Offensive rebound by Team,,135,129
633,4OT,3:02.0,R. Jackson makes free throw 3 of 3,,136,129
634,4OT,2:46.0,,J. Butler makes 2-pt layup from 1 ft,136,131
635,4OT,2:30.0,Turnover by R. Jackson (bad pass; steal by D. Rose),,136,131
636,4OT,2:26.0,,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),136,133
637,4OT,2:07.0,R. Jackson makes 2-pt jump shot from 10 ft,,138,133
638,4OT,1:54.0,,J. Butler makes 2-pt jump shot from 17 ft,138,135
639,4OT,1:38.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by M. Morris),,141,135
640,4OT,1:38.0,,Chicago full timeout,141,135
641,4OT,1:38.0,,N. Mirotić enters the game for T. Gibson,141,135
642,4OT,1:38.0,S. Johnson enters the game for E. İlyasova,,141,135
643,4OT,1:34.0,,J. Butler makes 2-pt layup from 2 ft (assist by P. Gasol),141,137
644,4OT,1:18.0,M. Morris makes 2-pt jump shot from 15 ft (assist by R. Jackson),,143,137
645,4OT,1:10.0,,Personal foul by M. Morris (drawn by J. Butler),143,137
646,4OT,1:10.0,E. İlyasova enters the game for M. Morris,,143,137
647,4OT,1:07.0,,Shooting foul by A. Drummond (drawn by J. Butler),143,137
648,4OT,1:07.0,,T. Gibson enters the game for N. Mirotić,143,137
649,4OT,1:07.0,J. Anthony enters the game for A. Drummond,,143,137
650,4OT,1:07.0,,J. Butler makes free throw 1 of 2,143,138
651,4OT,1:07.0,,J. Butler makes free throw 2 of 2,143,139
652,4OT,0:55.0,R. Jackson makes 2-pt layup from 1 ft,,145,139
653,4OT,0:55.0,,Chicago full timeout,145,139
654,4OT,0:55.0,,N. Mirotić enters the game for T. Gibson,145,139
655,4OT,0:52.0,,Personal foul by S. Johnson (drawn by N. Mirotić),145,139
656,4OT,0:52.0,S. Blake enters the game for S. Johnson,,145,139
657,4OT,0:52.0,,N. Mirotić makes free throw 1 of 2,145,140
658,4OT,0:52.0,,N. Mirotić makes free throw 2 of 2,145,141
659,4OT,0:30.0,R. Jackson misses 2-pt jump shot from 5 ft (block by J. Butler),,145,141
660,4OT,0:28.0,Offensive rebound by R. Jackson,,145,141
661,4OT,0:26.0,R. Jackson misses 2-pt jump shot from 3 ft (block by P. Gasol),,145,141
662,4OT,0:24.0,,Defensive rebound by J. Butler,145,141
663,4OT,0:20.0,,J. Butler misses 3-pt jump shot from 26 ft,145,141
664,4OT,0:18.0,Defensive rebound by E. İlyasova,,145,141
665,4OT,0:18.0,Personal take foul by P. Gasol (drawn by R. Jackson),,145,141
666,4OT,0:15.0,Personal take foul by T. Snell (drawn by K. Caldwell-Pope),,145,141
667,4OT,0:15.0,K. Caldwell-Pope misses free throw 1 of 2,,145,141
668,4OT,0:15.0,Offensive rebound by Team,,145,141
669,4OT,0:15.0,A. Tolliver enters the game for J. Anthony,,145,141
670,4OT,0:15.0,K. Caldwell-Pope misses free throw 2 of 2,,145,141
671,4OT,0:14.0,,Defensive rebound by N. Mirotić,145,141
672,4OT,0:05.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Rose),145,144
673,4OT,0:04.0,Personal take foul by N. Mirotić (drawn by R. Jackson),,145,144
674,4OT,0:04.0,R. Jackson makes free throw 1 of 2,,146,144
675,4OT,0:04.0,,J. Noah enters the game for N. Mirotić,146,144
676,4OT,0:04.0,R. Jackson makes free throw 2 of 2,,147,144
677,4OT,0:04.0,,Chicago full timeout,147,144
678,4OT,0:04.0,,N. Mirotić enters the game for J. Noah,147,144
679,4OT,0:01.0,,J. Butler misses 3-pt jump shot from 26 ft,147,144
680,4OT,0:00.0,Defensive rebound by S. Blake,,147,144
