,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
396,4,9:00.0,Defensive rebound by L. Allen,,87,81
397,4,8:54.0,C. Budinger makes 2-pt dunk at rim (assist by G. Hill),,89,81
398,4,8:33.0,,Personal block foul by J. Hill (drawn by J. Sullinger),89,81
399,4,8:33.0,Official timeout,,89,81
400,4,8:33.0,C. Miles enters the game for J. Hill,,89,81
401,4,8:33.0,I. Mahinmi enters the game for L. Allen,,89,81
402,4,8:27.0,,R. Hunter makes 2-pt layup from 1 ft,89,83
403,4,8:11.0,Personal foul by J. Crowder (drawn by G. Robinson),,89,83
404,4,8:11.0,,E. Turner enters the game for T. Rozier,89,83
405,4,8:11.0,,J. Jerebko enters the game for J. Crowder,89,83
406,4,8:03.0,G. Hill misses 3-pt jump shot from 24 ft,,89,83
407,4,8:02.0,,Defensive rebound by J. Sullinger,89,83
408,4,7:56.0,,A. Johnson makes 2-pt dunk at rim (assist by E. Turner),89,85
409,4,7:41.0,Shooting block foul by J. Sullinger (drawn by C. Budinger),,89,85
410,4,7:41.0,C. Budinger misses free throw 1 of 2,,89,85
411,4,7:41.0,Offensive rebound by Team,,89,85
412,4,7:41.0,P. George enters the game for G. Robinson,,89,85
413,4,7:41.0,,K. Olynyk enters the game for J. Sullinger,89,85
414,4,7:41.0,C. Budinger makes free throw 2 of 2,,90,85
415,4,7:27.0,,E. Turner makes 2-pt jump shot from 10 ft (assist by J. Jerebko),90,87
416,4,7:19.0,Turnover by P. George (lost ball),,90,87
417,4,7:01.0,,A. Johnson misses 2-pt layup from 1 ft (block by I. Mahinmi),90,87
418,4,7:00.0,Defensive rebound by P. George,,90,87
419,4,6:38.0,P. George makes 2-pt jump shot from 19 ft,,92,87
420,4,6:25.0,,Turnover by A. Johnson (bad pass),92,87
421,4,6:18.0,Offensive foul by P. George (drawn by E. Turner),,92,87
422,4,6:18.0,Turnover by P. George (offensive foul),,92,87
423,4,6:18.0,,M. Smart enters the game for A. Johnson,92,87
424,4,6:06.0,,E. Turner misses 2-pt jump shot from 12 ft,92,87
425,4,6:06.0,Defensive rebound by C. Miles,,92,87
426,4,6:03.0,Turnover by C. Miles (bad pass; steal by E. Turner),,92,87
427,4,5:47.0,Offensive charge foul by K. Olynyk (drawn by P. George),,92,87
428,4,5:47.0,,Turnover by K. Olynyk (offensive foul),92,87
429,4,5:47.0,,Boston full timeout,92,87
430,4,5:47.0,,I. Thomas enters the game for K. Olynyk,92,87
431,4,5:47.0,,J. Sullinger enters the game for R. Hunter,92,87
432,4,5:47.0,M. Ellis enters the game for C. Budinger,,92,87
433,4,5:33.0,P. George makes 2-pt jump shot from 4 ft,,94,87
434,4,5:22.0,,Turnover by I. Thomas (lost ball; steal by M. Ellis),94,87
435,4,5:16.0,M. Ellis makes 2-pt layup at rim,,96,87
436,4,5:07.0,,J. Sullinger misses 3-pt jump shot from 24 ft,96,87
437,4,5:05.0,Defensive rebound by I. Mahinmi,,96,87
438,4,4:46.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by P. George),,98,87
439,4,4:30.0,,E. Turner makes 2-pt jump shot from 12 ft (assist by J. Sullinger),98,89
440,4,4:11.0,P. George makes 2-pt jump shot from 12 ft,,100,89
441,4,4:05.0,,Personal block foul by G. Hill (drawn by I. Thomas),100,89
442,4,4:05.0,,Violation by Team (delay of game),100,89
443,4,4:04.0,,J. Crowder enters the game for J. Jerebko,100,89
444,4,4:04.0,,R. Hunter enters the game for M. Smart,100,89
445,4,3:50.0,,Turnover by J. Sullinger (lost ball; steal by I. Mahinmi),100,89
446,4,3:32.0,P. George misses 2-pt jump shot from 14 ft,,100,89
447,4,3:31.0,,Defensive rebound by I. Thomas,100,89
448,4,3:16.0,,Turnover by I. Thomas (step out of bounds),100,89
449,4,3:12.0,Turnover by C. Miles (bad pass; steal by J. Crowder),,100,89
450,4,3:10.0,,Turnover by J. Sullinger (bad pass; steal by M. Ellis),100,89
451,4,2:50.0,I. Mahinmi misses 2-pt layup from 2 ft,,100,89
452,4,2:49.0,,Defensive rebound by E. Turner,100,89
453,4,2:40.0,,Turnover by E. Turner (bad pass),100,89
454,4,2:40.0,Indiana full timeout,,100,89
455,4,2:23.0,C. Miles misses 3-pt jump shot from 24 ft,,100,89
456,4,2:22.0,,Defensive rebound by J. Crowder,100,89
457,4,1:59.0,,J. Crowder misses 2-pt jump shot from 5 ft,100,89
458,4,1:58.0,Defensive rebound by C. Miles,,100,89
459,4,1:38.0,Turnover by I. Mahinmi (bad pass; steal by J. Crowder),,100,89
460,4,1:32.0,,I. Thomas misses 3-pt jump shot from 23 ft,100,89
461,4,1:31.0,Defensive rebound by Team,,100,89
462,4,1:31.0,,Loose ball foul by J. Sullinger (drawn by P. George),100,89
463,4,1:31.0,,T. Rozier enters the game for J. Crowder,100,89
464,4,1:14.0,P. George misses 2-pt layup from 3 ft (block by E. Turner),,100,89
465,4,1:13.0,Offensive rebound by Team,,100,89
466,4,1:07.0,P. George misses 2-pt jump shot from 18 ft,,100,89
467,4,1:06.0,,Defensive rebound by Team,100,89
468,4,1:06.0,Loose ball foul by G. Hill (drawn by J. Sullinger),,100,89
469,4,1:00.0,,I. Thomas misses 2-pt layup from 2 ft (block by I. Mahinmi),100,89
470,4,0:59.0,,Offensive rebound by J. Sullinger,100,89
471,4,0:59.0,,J. Sullinger makes 2-pt layup at rim,100,91
472,4,0:40.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Ellis),,102,91
473,4,0:29.0,,T. Rozier misses 3-pt jump shot from 24 ft,102,91
474,4,0:28.0,Defensive rebound by P. George,,102,91
475,4,0:04.0,M. Ellis misses 3-pt jump shot from 24 ft,,102,91
476,4,0:03.0,,Defensive rebound by E. Turner,102,91
