,QUARTER,TIME_REMAINING,ORLANDO_ACTION,LA LAKERS_ACTION,ORLANDO_SCORE,LA LAKERS_SCORE
394,4,2:33.0,,Defensive rebound by L. Nance,90,103
395,4,2:15.0,,Turnover by J. Randle (bad pass),90,103
396,4,2:09.0,C. Watson makes 2-pt layup at rim,,92,103
397,4,1:59.0,,Shooting foul by J. Smith (drawn by D. Russell),92,103
398,4,1:59.0,E. İlyasova enters the game for J. Smith,,92,103
399,4,1:59.0,,D. Russell makes free throw 1 of 2,92,104
400,4,1:59.0,,D. Russell misses free throw 2 of 2,92,104
401,4,1:58.0,Defensive rebound by E. İlyasova,,92,104
402,4,1:50.0,V. Oladipo misses 2-pt layup from 1 ft (block by M. World Peace),,92,104
403,4,1:48.0,,Defensive rebound by J. Randle,92,104
404,4,1:44.0,,D. Russell makes 2-pt jump shot from 8 ft,92,106
405,4,1:44.0,,Shooting foul by E. İlyasova (drawn by D. Russell),92,106
406,4,1:44.0,,D. Russell makes free throw 1 of 1,92,107
407,4,1:44.0,Orlando full timeout,,92,107
408,4,1:44.0,D. Marble enters the game for E. Fournier,,92,107
409,4,1:44.0,M. Hezonja enters the game for A. Gordon,,92,107
410,4,1:44.0,A. Nicholson enters the game for V. Oladipo,,92,107
411,4,1:44.0,S. Napier enters the game for E. İlyasova,,92,107
412,4,1:44.0,D. Dedmon enters the game for C. Watson,,92,107
413,4,1:39.0,D. Marble makes 2-pt layup from 1 ft,,94,107
414,4,1:16.0,,D. Russell misses 2-pt jump shot from 20 ft,94,107
415,4,1:16.0,Defensive rebound by A. Nicholson,,94,107
416,4,1:16.0,Orlando full timeout,,94,107
417,4,1:12.0,M. Hezonja misses 3-pt jump shot from 25 ft,,94,107
418,4,1:11.0,,Defensive rebound by J. Clarkson,94,107
419,4,0:46.0,,J. Randle misses 2-pt layup from 2 ft,94,107
420,4,0:44.0,Defensive rebound by D. Dedmon,,94,107
421,4,0:40.0,Personal foul by L. Nance,,94,107
422,4,0:40.0,D. Dedmon misses free throw 1 of 2,,94,107
423,4,0:40.0,Offensive rebound by Team,,94,107
424,4,0:40.0,D. Dedmon makes free throw 2 of 2,,95,107
425,4,0:20.0,,J. Clarkson misses 3-pt jump shot from 25 ft,95,107
426,4,0:19.0,Defensive rebound by D. Dedmon,,95,107
427,4,0:06.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by S. Napier),,98,107
