,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
390,4,7:00.0,Shooting foul by M. Brown (drawn by J. Okafor),,80,90
391,4,7:00.0,J. Okafor makes free throw 1 of 2,,81,90
392,4,7:00.0,J. Okafor makes free throw 2 of 2,,82,90
393,4,6:40.0,,M. Brown misses 3-pt jump shot from 26 ft,82,90
394,4,6:39.0,,Offensive rebound by T. Young,82,90
395,4,6:33.0,,S. Larkin misses 2-pt jump shot from 17 ft,82,90
396,4,6:32.0,,Offensive rebound by B. Lopez,82,90
397,4,6:20.0,,Turnover by T. Young (traveling),82,90
398,4,6:20.0,J. Grant enters the game for R. Holmes,,82,90
399,4,5:58.0,T. McConnell makes 3-pt jump shot from 24 ft (assist by H. Thompson),,85,90
400,4,5:36.0,,Turnover by B. Lopez (bad pass; steal by H. Thompson),85,90
401,4,5:25.0,Personal foul by B. Lopez (drawn by J. Grant),,85,90
402,4,5:25.0,Official timeout,,85,90
403,4,5:25.0,,A. Bargnani enters the game for B. Lopez,85,90
404,4,5:19.0,H. Thompson misses 3-pt jump shot from 26 ft,,85,90
405,4,5:18.0,,Defensive rebound by T. Young,85,90
406,4,5:02.0,,Personal foul by T. McConnell (drawn by A. Bargnani),85,90
407,4,5:02.0,,A. Bargnani misses free throw 1 of 2,85,90
408,4,5:02.0,,Offensive rebound by Team,85,90
409,4,5:02.0,,J. Johnson enters the game for B. Bogdanović,85,90
410,4,5:02.0,R. Covington enters the game for H. Thompson,,85,90
411,4,5:02.0,,A. Bargnani misses free throw 2 of 2,85,90
412,4,4:59.0,Defensive rebound by Team,,85,90
413,4,4:35.0,J. Okafor misses 2-pt layup from 2 ft,,85,90
414,4,4:34.0,,Defensive rebound by A. Bargnani,85,90
415,4,4:32.0,,Personal foul by R. Covington (drawn by A. Bargnani),85,90
416,4,4:32.0,,A. Bargnani makes free throw 1 of 2,85,91
417,4,4:32.0,I. Canaan enters the game for T. McConnell,,85,91
418,4,4:32.0,,A. Bargnani makes free throw 2 of 2,85,92
419,4,4:32.0,Philadelphia full timeout,,85,92
420,4,4:17.0,J. Okafor makes 2-pt layup from 3 ft,,87,92
421,4,4:00.0,,S. Larkin misses 2-pt layup from 2 ft (block by I. Canaan),87,92
422,4,3:59.0,,Offensive rebound by Team,87,92
423,4,3:55.0,,A. Bargnani makes 2-pt jump shot from 18 ft (assist by J. Johnson),87,94
424,4,3:32.0,I. Canaan misses 3-pt jump shot from 24 ft,,87,94
425,4,3:31.0,,Defensive rebound by S. Larkin,87,94
426,4,3:19.0,,Brooklyn full timeout,87,94
427,4,3:19.0,,J. Jack enters the game for M. Brown,87,94
428,4,3:16.0,,A. Bargnani makes 2-pt jump shot from 17 ft (assist by J. Johnson),87,96
429,4,2:55.0,,Offensive charge foul by J. Okafor (drawn by A. Bargnani),87,96
430,4,2:55.0,Turnover by J. Okafor (offensive foul),,87,96
431,4,2:55.0,H. Thompson enters the game for J. Grant,,87,96
432,4,2:42.0,,J. Johnson misses 3-pt jump shot from 22 ft,87,96
433,4,2:41.0,Defensive rebound by J. Okafor,,87,96
434,4,2:35.0,I. Canaan makes 2-pt layup from 2 ft,,89,96
435,4,2:18.0,,T. Young misses 2-pt layup from 2 ft,89,96
436,4,2:17.0,Defensive rebound by N. Stauskas,,89,96
437,4,2:11.0,J. Okafor makes 2-pt layup from 1 ft (assist by N. Stauskas),,91,96
438,4,1:53.0,,Shooting foul by R. Covington (drawn by A. Bargnani),91,96
439,4,1:53.0,J. Grant enters the game for R. Covington,,91,96
440,4,1:53.0,,A. Bargnani makes free throw 1 of 2,91,97
441,4,1:53.0,,A. Bargnani makes free throw 2 of 2,91,98
442,4,1:43.0,I. Canaan misses 2-pt layup from 1 ft,,91,98
443,4,1:42.0,,Defensive rebound by S. Larkin,91,98
444,4,1:22.0,,A. Bargnani misses 2-pt jump shot from 20 ft,91,98
445,4,1:21.0,Defensive rebound by J. Okafor,,91,98
446,4,1:16.0,Philadelphia full timeout,,91,98
447,4,1:01.0,J. Okafor misses 2-pt jump shot from 12 ft,,91,98
448,4,1:00.0,,Defensive rebound by S. Larkin,91,98
449,4,0:44.0,,S. Larkin misses 2-pt layup from 2 ft,91,98
450,4,0:43.0,,Offensive rebound by T. Young,91,98
451,4,0:31.0,,Personal foul by J. Grant (drawn by T. Young),91,98
452,4,0:31.0,,T. Young makes free throw 1 of 2,91,99
453,4,0:31.0,,T. Young makes free throw 2 of 2,91,100
454,4,0:31.0,Philadelphia full timeout,,91,100
455,4,0:22.0,I. Canaan misses 3-pt jump shot from 24 ft,,91,100
456,4,0:21.0,,Defensive rebound by T. Young,91,100
