,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,INDIANA_ACTION,NEW ORLEANS_SCORE,INDIANA_SCORE
388,4,0:47.0,,C. Miles makes free throw 2 of 2,84,90
389,4,0:47.0,New Orleans full timeout,,84,90
390,4,0:47.0,L. Babbitt enters the game for A. Gee,,84,90
391,4,0:47.0,,S. Hill enters the game for M. Turner,84,90
392,4,0:44.0,L. Babbitt misses 3-pt jump shot from 28 ft,,84,90
393,4,0:42.0,,Defensive rebound by M. Ellis,84,90
394,4,0:40.0,,Personal foul by T. Douglas,84,90
395,4,0:40.0,,M. Ellis makes free throw 1 of 2,84,91
396,4,0:40.0,,M. Ellis makes free throw 2 of 2,84,92
397,4,0:40.0,New Orleans full timeout,,84,92
398,4,0:31.0,T. Douglas misses 3-pt jump shot from 27 ft,,84,92
399,4,0:31.0,,Defensive rebound by S. Hill,84,92
400,4,0:09.0,,C. Miles misses 3-pt jump shot from 23 ft,84,92
401,4,0:08.0,Defensive rebound by T. Douglas,,84,92
