,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
390,4,2:30.0,Defensive rebound by A. Burks,,81,98
391,4,2:23.0,A. Burks makes 2-pt layup from 1 ft,,83,98
392,4,2:07.0,,Turnover by A. Iguodala (bad pass),83,98
393,4,2:05.0,,J. McAdoo enters the game for D. Green,83,98
394,4,2:05.0,,I. Clark enters the game for S. Curry,83,98
395,4,2:05.0,R. Neto enters the game for G. Hayward,,83,98
396,4,2:05.0,J. Withey enters the game for D. Favors,,83,98
397,4,2:05.0,J. Ingles enters the game for R. Hood,,83,98
398,4,1:47.0,T. Burke misses 2-pt jump shot from 17 ft,,83,98
399,4,1:47.0,,Defensive rebound by J. McAdoo,83,98
400,4,1:25.0,,K. Thompson misses 2-pt jump shot from 5 ft,83,98
401,4,1:24.0,,Offensive rebound by Team,83,98
402,4,1:24.0,,B. Rush enters the game for A. Bogut,83,98
403,4,1:24.0,,L. Barbosa enters the game for K. Thompson,83,98
404,4,1:13.0,,A. Iguodala makes 2-pt jump shot from 19 ft,83,100
405,4,1:01.0,J. Withey makes 2-pt layup from 2 ft (assist by J. Ingles),,85,100
406,4,0:41.0,,I. Clark makes 3-pt jump shot from 22 ft (assist by L. Barbosa),85,103
407,4,0:27.0,J. Ingles misses 3-pt jump shot from 26 ft,,85,103
408,4,0:26.0,,Defensive rebound by B. Rush,85,103
409,4,0:03.0,,Turnover by Team (shot clock),85,103
