,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
386,4,4:08.0,D. Lillard misses 2-pt jump shot from 3 ft,,93,90
387,4,4:07.0,,Defensive rebound by B. Bass,93,90
388,4,3:50.0,,N. Young misses 2-pt jump shot from 19 ft,93,90
389,4,3:49.0,Defensive rebound by A. Aminu,,93,90
390,4,3:39.0,M. Plumlee makes 2-pt jump shot at rim (assist by D. Lillard),,95,90
391,4,3:39.0,,LA Lakers full timeout,95,90
392,4,3:39.0,,K. Bryant enters the game for N. Young,95,90
393,4,3:25.0,,K. Bryant misses 3-pt jump shot from 25 ft,95,90
394,4,3:24.0,Defensive rebound by D. Lillard,,95,90
395,4,3:20.0,A. Crabbe makes 2-pt layup at rim (assist by D. Lillard),,97,90
396,4,2:54.0,,J. Randle misses 2-pt layup from 2 ft,97,90
397,4,2:54.0,Defensive rebound by Team,,97,90
398,4,2:54.0,Portland full timeout,,97,90
399,4,2:43.0,Shooting foul by B. Bass (drawn by D. Lillard),,97,90
400,4,2:43.0,D. Lillard makes free throw 1 of 2,,98,90
401,4,2:43.0,D. Lillard makes free throw 2 of 2,,99,90
402,4,2:30.0,,Turnover by D. Russell (lost ball),99,90
403,4,2:12.0,,Violation by B. Bass (def goaltending),99,90
404,4,2:12.0,D. Lillard makes 2-pt layup from 1 ft,,101,90
405,4,1:59.0,,K. Bryant misses 2-pt jump shot from 7 ft,101,90
406,4,1:58.0,Defensive rebound by Team,,101,90
407,4,1:43.0,D. Lillard misses 3-pt jump shot from 24 ft,,101,90
408,4,1:42.0,,Defensive rebound by D. Russell,101,90
409,4,1:35.0,,J. Clarkson misses 3-pt jump shot from 25 ft,101,90
410,4,1:34.0,Defensive rebound by D. Lillard,,101,90
411,4,1:20.0,Shooting foul by J. Clarkson (drawn by M. Plumlee),,101,90
412,4,1:20.0,M. Plumlee makes free throw 1 of 2,,102,90
413,4,1:20.0,M. Plumlee makes free throw 2 of 2,,103,90
414,4,1:05.0,,D. Russell misses 3-pt jump shot from 24 ft,103,90
415,4,1:05.0,,Offensive rebound by J. Randle,103,90
416,4,1:03.0,,J. Randle makes 2-pt layup from 1 ft,103,92
417,4,1:03.0,,Shooting foul by A. Crabbe (drawn by J. Randle),103,92
418,4,1:03.0,,J. Randle makes free throw 1 of 1,103,93
419,4,0:43.0,Shooting foul by K. Bryant (drawn by M. Plumlee),,103,93
420,4,0:43.0,M. Plumlee makes free throw 1 of 2,,104,93
421,4,0:43.0,,N. Young enters the game for K. Bryant,104,93
422,4,0:43.0,M. Plumlee makes free throw 2 of 2,,105,93
423,4,0:33.0,,D. Russell misses 2-pt jump shot from 6 ft,105,93
424,4,0:31.0,Defensive rebound by Team,,105,93
425,4,0:16.0,Personal foul by B. Bass (drawn by A. Aminu),,105,93
426,4,0:16.0,A. Aminu makes free throw 1 of 2,,106,93
427,4,0:16.0,T. Frazier enters the game for D. Lillard,,106,93
428,4,0:16.0,A. Aminu makes free throw 2 of 2,,107,93
429,4,0:03.0,,B. Bass misses 2-pt jump shot from 5 ft,107,93
430,4,0:02.0,Defensive rebound by M. Plumlee,,107,93
