,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
385,4,5:47.0,M. Harkless misses 3-pt jump shot from 24 ft,,81,119
386,4,5:46.0,,Defensive rebound by C. Payne,81,119
387,4,5:38.0,,C. Payne makes 2-pt jump shot from 5 ft,81,121
388,4,5:38.0,Portland full timeout,,81,121
389,4,5:38.0,N. Vonleh enters the game for G. Henderson,,81,121
390,4,5:23.0,M. Harkless misses 2-pt hook shot from 5 ft,,81,121
391,4,5:22.0,,Defensive rebound by A. Morrow,81,121
392,4,5:15.0,,Turnover by N. Mohammed (traveling),81,121
393,4,4:58.0,Shooting foul by R. Foye (drawn by M. Harkless),,81,121
394,4,4:58.0,M. Harkless makes free throw 1 of 2,,82,121
395,4,4:58.0,M. Harkless misses free throw 2 of 2,,82,121
396,4,4:56.0,,Defensive rebound by N. Collison,82,121
397,4,4:46.0,,Turnover by N. Collison (bad pass),82,121
398,4,4:20.0,B. Roberts misses 3-pt jump shot from 24 ft,,82,121
399,4,4:20.0,,Defensive rebound by N. Collison,82,121
400,4,4:06.0,,N. Collison misses 2-pt jump shot from 16 ft,82,121
401,4,4:05.0,Defensive rebound by C. Kaman,,82,121
402,4,3:56.0,Personal foul by N. Mohammed,,82,121
403,4,3:56.0,B. Roberts makes free throw 1 of 2,,83,121
404,4,3:56.0,B. Roberts makes free throw 2 of 2,,84,121
405,4,3:46.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by C. Payne),84,124
406,4,3:27.0,Turnover by C. Kaman (bad pass; steal by A. Morrow),,84,124
407,4,3:24.0,,Shooting foul by M. Harkless (drawn by A. Morrow),84,124
408,4,3:24.0,,A. Morrow misses free throw 1 of 2,84,124
409,4,3:24.0,,Offensive rebound by Team,84,124
410,4,3:24.0,,Turnover by N. Mohammed (lane violation.),84,124
411,4,3:11.0,C. Kaman makes 2-pt layup from 1 ft,,86,124
412,4,3:11.0,Shooting foul by N. Mohammed (drawn by C. Kaman),,86,124
413,4,3:11.0,C. Kaman makes free throw 1 of 1,,87,124
414,4,2:58.0,,N. Collison misses 2-pt jump shot from 3 ft (block by N. Vonleh),87,124
415,4,2:57.0,Defensive rebound by B. Roberts,,87,124
416,4,2:57.0,Personal foul by C. Payne,,87,124
417,4,2:57.0,,Oklahoma City full timeout,87,124
418,4,2:57.0,B. Roberts makes free throw 1 of 2,,88,124
419,4,2:57.0,B. Roberts makes free throw 2 of 2,,89,124
420,4,2:42.0,,A. Morrow makes 2-pt jump shot from 22 ft (assist by C. Payne),89,126
421,4,2:18.0,N. Vonleh misses 2-pt hook shot from 7 ft,,89,126
422,4,2:18.0,,Defensive rebound by C. Payne,89,126
423,4,2:05.0,,Turnover by N. Collison (bad pass; steal by C. Kaman),89,126
424,4,2:01.0,B. Roberts makes 2-pt layup at rim,,91,126
425,4,2:01.0,Shooting foul by R. Foye (drawn by B. Roberts),,91,126
426,4,2:01.0,B. Roberts makes free throw 1 of 1,,92,126
427,4,1:48.0,,N. Mohammed misses 2-pt jump shot from 16 ft,92,126
428,4,1:47.0,Defensive rebound by B. Roberts,,92,126
429,4,1:38.0,B. Roberts misses 2-pt layup from 1 ft,,92,126
430,4,1:37.0,,Defensive rebound by N. Collison,92,126
431,4,1:32.0,,A. Morrow misses 3-pt jump shot from 24 ft,92,126
432,4,1:31.0,Defensive rebound by B. Roberts,,92,126
433,4,1:08.0,M. Harkless misses 2-pt jump shot from 13 ft,,92,126
434,4,1:07.0,,Defensive rebound by N. Mohammed,92,126
435,4,0:53.0,,N. Mohammed makes 2-pt jump shot from 12 ft,92,128
436,4,0:38.0,M. Harkless makes 2-pt jump shot from 19 ft,,94,128
437,4,0:24.0,,C. Payne misses 2-pt jump shot from 9 ft,94,128
438,4,0:23.0,Defensive rebound by C. Kaman,,94,128
439,4,0:19.0,Turnover by B. Roberts (bad pass; steal by A. Morrow),,94,128
