,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,TORONTO_ACTION,OKLAHOMA CITY_SCORE,TORONTO_SCORE
386,4,7:07.0,Shooting foul by P. Patterson (drawn by S. Ibaka),,104,87
387,4,7:07.0,S. Ibaka makes free throw 1 of 2,,105,87
388,4,7:07.0,S. Ibaka makes free throw 2 of 2,,106,87
389,4,7:05.0,Technical foul by D. Waiters,,106,87
390,4,7:05.0,,P. Patterson makes technical free throw,106,88
391,4,6:56.0,,K. Lowry misses 3-pt jump shot from 26 ft,106,88
392,4,6:56.0,Defensive rebound by K. Durant,,106,88
393,4,6:45.0,D. Waiters makes 2-pt layup from 3 ft (assist by K. Durant),,108,88
394,4,6:25.0,,J. Valančiūnas misses 2-pt jump shot from 5 ft,108,88
395,4,6:25.0,Defensive rebound by R. Westbrook,,108,88
396,4,6:16.0,K. Durant misses 3-pt jump shot from 25 ft,,108,88
397,4,6:16.0,,Defensive rebound by J. Johnson,108,88
398,4,6:10.0,,J. Johnson makes 2-pt layup from 3 ft,108,90
399,4,5:55.0,S. Adams misses 2-pt layup from 2 ft,,108,90
400,4,5:55.0,,Defensive rebound by K. Lowry,108,90
401,4,5:55.0,,Personal foul by S. Adams,108,90
402,4,5:55.0,Official timeout,,108,90
403,4,5:55.0,,D. DeRozan enters the game for J. Johnson,108,90
404,4,5:41.0,,Shooting foul by S. Adams (drawn by K. Lowry),108,90
405,4,5:41.0,,K. Lowry makes free throw 1 of 2,108,91
406,4,5:41.0,,K. Lowry misses free throw 2 of 2,108,91
407,4,5:40.0,Defensive rebound by K. Durant,,108,91
408,4,5:28.0,K. Durant makes 2-pt jump shot from 19 ft (assist by R. Westbrook),,110,91
409,4,5:10.0,,C. Joseph misses 3-pt jump shot from 26 ft,110,91
410,4,5:09.0,Defensive rebound by R. Westbrook,,110,91
411,4,4:51.0,,N. Powell enters the game for K. Lowry,110,91
412,4,4:45.0,D. Waiters misses 2-pt jump shot from 17 ft,,110,91
413,4,4:45.0,,Defensive rebound by J. Valančiūnas,110,91
414,4,4:28.0,,J. Valančiūnas misses 2-pt hook shot from 1 ft,110,91
415,4,4:26.0,Defensive rebound by R. Westbrook,,110,91
416,4,4:21.0,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),,112,91
417,4,4:04.0,,D. DeRozan misses 2-pt jump shot from 22 ft,112,91
418,4,4:04.0,,Offensive rebound by Team,112,91
419,4,4:04.0,Loose ball foul by S. Adams,,112,91
420,4,3:55.0,,J. Valančiūnas misses 2-pt jump shot from 4 ft,112,91
421,4,3:54.0,Defensive rebound by S. Adams,,112,91
422,4,3:41.0,Shooting foul by J. Valančiūnas (drawn by K. Durant),,112,91
423,4,3:41.0,K. Durant makes free throw 1 of 2,,113,91
424,4,3:41.0,,J. Thompson enters the game for J. Valančiūnas,113,91
425,4,3:41.0,K. Durant makes free throw 2 of 2,,114,91
426,4,3:29.0,,N. Powell misses 3-pt jump shot from 26 ft,114,91
427,4,3:29.0,Defensive rebound by S. Ibaka,,114,91
428,4,3:15.0,S. Ibaka misses 2-pt jump shot from 17 ft,,114,91
429,4,3:15.0,Offensive rebound by Team,,114,91
430,4,3:15.0,,Loose ball foul by J. Thompson,114,91
431,4,3:15.0,R. Foye enters the game for K. Durant,,114,91
432,4,3:15.0,E. Freedom enters the game for S. Adams,,114,91
433,4,3:15.0,A. Morrow enters the game for R. Westbrook,,114,91
434,4,3:15.0,,D. Wright enters the game for D. DeRozan,114,91
435,4,3:15.0,,L. Nogueira enters the game for P. Patterson,114,91
436,4,3:04.0,D. Waiters makes 2-pt layup from 2 ft,,116,91
437,4,2:49.0,,C. Joseph misses 3-pt jump shot from 26 ft,116,91
438,4,2:49.0,Defensive rebound by R. Foye,,116,91
439,4,2:44.0,Turnover by D. Waiters (traveling),,116,91
440,4,2:44.0,,Toronto full timeout,116,91
441,4,2:44.0,C. Payne enters the game for S. Ibaka,,116,91
442,4,2:44.0,K. Singler enters the game for D. Waiters,,116,91
443,4,2:28.0,,L. Nogueira misses 2-pt jump shot from 15 ft,116,91
444,4,2:27.0,Defensive rebound by E. Freedom,,116,91
445,4,2:16.0,A. Morrow misses 3-pt jump shot from 27 ft,,116,91
446,4,2:16.0,,Defensive rebound by Team,116,91
447,4,1:58.0,,C. Joseph misses 2-pt jump shot from 11 ft,116,91
448,4,1:58.0,Defensive rebound by E. Freedom,,116,91
449,4,1:45.0,E. Freedom misses 2-pt jump shot from 3 ft (block by J. Thompson),,116,91
450,4,1:43.0,,Defensive rebound by C. Joseph,116,91
451,4,1:39.0,,D. Wright makes 2-pt jump shot from 3 ft (assist by C. Joseph),116,93
452,4,1:39.0,,Shooting foul by A. Morrow (drawn by D. Wright),116,93
453,4,1:39.0,,D. Wright misses free throw 1 of 1,116,93
454,4,1:36.0,Defensive rebound by E. Freedom,,116,93
455,4,1:19.0,E. Freedom makes 2-pt jump shot from 2 ft (assist by A. Morrow),,118,93
456,4,1:19.0,Shooting foul by J. Thompson (drawn by E. Freedom),,118,93
457,4,1:19.0,E. Freedom makes free throw 1 of 1,,119,93
458,4,1:06.0,,Shooting foul by C. Payne (drawn by D. Wright),119,93
459,4,1:06.0,,D. Wright makes free throw 1 of 2,119,94
460,4,1:06.0,,D. Wright makes free throw 2 of 2,119,95
461,4,0:52.0,A. Morrow misses 2-pt jump shot from 19 ft,,119,95
462,4,0:51.0,,Defensive rebound by L. Nogueira,119,95
463,4,0:44.0,,N. Powell misses 2-pt layup from 2 ft,119,95
464,4,0:43.0,,Offensive rebound by J. Thompson,119,95
465,4,0:43.0,,J. Thompson makes 2-pt hook shot at rim,119,97
466,4,0:25.0,Offensive foul by E. Freedom (drawn by J. Thompson),,119,97
467,4,0:25.0,Turnover by E. Freedom (offensive foul),,119,97
468,4,0:05.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by C. Joseph),119,100
