,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
389,4,5:32.0,,R. Hood misses 2-pt jump shot from 17 ft,85,85
390,4,5:32.0,,Offensive rebound by G. Hayward,85,85
391,4,5:27.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by G. Hayward),85,88
392,4,5:06.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,85,88
393,4,5:06.0,,Defensive rebound by J. Ingles,85,88
394,4,5:01.0,,Personal foul by P. Pierce (drawn by G. Hayward),85,88
395,4,5:01.0,,G. Hayward misses free throw 1 of 2,85,88
396,4,5:01.0,,Offensive rebound by Team,85,88
397,4,5:01.0,,G. Hayward makes free throw 2 of 2,85,89
398,4,4:52.0,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by C. Paul),,88,89
399,4,4:28.0,,G. Hayward misses 2-pt jump shot from 12 ft,88,89
400,4,4:28.0,Defensive rebound by P. Pierce,,88,89
401,4,4:17.0,P. Pierce misses 3-pt jump shot from 24 ft,,88,89
402,4,4:17.0,,Defensive rebound by T. Booker,88,89
403,4,4:04.0,,R. Hood makes 2-pt jump shot from 12 ft,88,91
404,4,3:48.0,C. Paul makes 2-pt layup from 1 ft,,90,91
405,4,3:29.0,,R. Hood makes 2-pt jump shot from 8 ft,90,93
406,4,3:16.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,92,93
407,4,2:49.0,,Turnover by G. Hayward (bad pass; steal by C. Paul),92,93
408,4,2:42.0,C. Paul makes 2-pt layup from 2 ft,,94,93
409,4,2:22.0,,Turnover by G. Hayward (bad pass; steal by J. Redick),94,93
410,4,2:03.0,Shooting foul by T. Booker (drawn by L. Mbah a Moute),,94,93
411,4,2:03.0,LA Clippers full timeout,,94,93
412,4,2:03.0,,T. Burke enters the game for R. Neto,94,93
413,4,2:03.0,L. Mbah a Moute makes free throw 1 of 2,,95,93
414,4,2:03.0,L. Mbah a Moute makes free throw 2 of 2,,96,93
415,4,1:54.0,,R. Hood makes 2-pt layup from 2 ft,96,95
416,4,1:36.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,99,95
417,4,1:22.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by T. Booker),99,98
418,4,1:03.0,J. Redick makes 3-pt jump shot from 24 ft,,102,98
419,4,1:03.0,,Utah full timeout,102,98
420,4,0:46.0,,G. Hayward makes 2-pt jump shot from 15 ft,102,100
421,4,0:28.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by C. Paul),,105,100
422,4,0:28.0,,Utah full timeout,105,100
423,4,0:24.0,,J. Ingles misses 3-pt jump shot from 27 ft,105,100
424,4,0:24.0,,Offensive rebound by T. Booker,105,100
425,4,0:22.0,,T. Booker makes 2-pt layup from 1 ft,105,102
426,4,0:17.0,Personal foul by J. Ingles (drawn by J. Redick),,105,102
427,4,0:17.0,,C. Johnson enters the game for T. Burke,105,102
428,4,0:17.0,LA Clippers full timeout,,105,102
429,4,0:17.0,J. Crawford enters the game for L. Mbah a Moute,,105,102
430,4,0:17.0,W. Johnson enters the game for D. Jordan,,105,102
431,4,0:16.0,Personal foul by R. Hood (drawn by J. Redick),,105,102
432,4,0:16.0,J. Redick makes free throw 1 of 2,,106,102
433,4,0:16.0,D. Jordan enters the game for W. Johnson,,106,102
434,4,0:16.0,L. Mbah a Moute enters the game for J. Crawford,,106,102
435,4,0:16.0,,T. Burke enters the game for C. Johnson,106,102
436,4,0:16.0,J. Redick makes free throw 2 of 2,,107,102
437,4,0:06.0,,J. Ingles makes 2-pt jump shot from 22 ft,107,104
438,4,0:06.0,LA Clippers full timeout,,107,104
439,4,0:06.0,,C. Johnson enters the game for T. Burke,107,104
440,4,0:06.0,J. Crawford enters the game for L. Mbah a Moute,,107,104
441,4,0:06.0,W. Johnson enters the game for D. Jordan,,107,104
442,4,0:04.0,Personal foul by R. Hood (drawn by C. Paul),,107,104
443,4,0:04.0,C. Paul makes free throw 1 of 2,,108,104
444,4,0:04.0,C. Paul makes free throw 2 of 2,,109,104
445,4,0:04.0,,Utah full timeout,109,104
446,4,0:04.0,,T. Burke enters the game for C. Johnson,109,104
447,4,0:04.0,D. Jordan enters the game for W. Johnson,,109,104
448,4,0:03.0,,Turnover by R. Hood (step out of bounds),109,104
