,QUARTER,TIME_REMAINING,BOSTON_ACTION,MEMPHIS_ACTION,BOSTON_SCORE,MEMPHIS_SCORE
389,4,7:17.0,,Turnover by M. Gasol (lost ball; steal by D. Lee),81,74
390,4,7:12.0,A. Bradley makes 2-pt layup from 2 ft,,83,74
391,4,6:47.0,,Shooting foul by M. Smart (drawn by V. Carter),83,74
392,4,6:47.0,,V. Carter makes free throw 1 of 2,83,75
393,4,6:47.0,K. Olynyk enters the game for J. Sullinger,,83,75
394,4,6:47.0,,V. Carter makes free throw 2 of 2,83,76
395,4,6:36.0,Turnover by E. Turner (bad pass; steal by J. Green),,83,76
396,4,6:30.0,,T. Allen makes 2-pt dunk at rim (assist by J. Green),83,78
397,4,6:24.0,Boston full timeout,,83,78
398,4,6:24.0,J. Crowder enters the game for E. Turner,,83,78
399,4,6:14.0,M. Smart misses 2-pt layup from 2 ft,,83,78
400,4,6:12.0,,Defensive rebound by M. Gasol,83,78
401,4,6:04.0,,Turnover by J. Green (bad pass; steal by M. Smart),83,78
402,4,6:03.0,Personal foul by T. Allen (drawn by M. Smart),,83,78
403,4,5:44.0,D. Lee misses 2-pt jump shot from 5 ft,,83,78
404,4,5:43.0,Offensive rebound by Team,,83,78
405,4,5:43.0,I. Thomas enters the game for M. Smart,,83,78
406,4,5:34.0,Turnover by J. Crowder (bad pass; steal by J. Green),,83,78
407,4,5:28.0,,J. Green makes 2-pt layup from 1 ft,83,80
408,4,5:04.0,D. Lee misses 2-pt layup from 2 ft,,83,80
409,4,5:04.0,,Defensive rebound by Team,83,80
410,4,5:04.0,J. Sullinger enters the game for D. Lee,,83,80
411,4,5:04.0,A. Johnson enters the game for K. Olynyk,,83,80
412,4,4:46.0,,M. Gasol makes 2-pt jump shot from 12 ft (assist by J. Green),83,82
413,4,4:27.0,Shooting foul by J. Green (drawn by I. Thomas),,83,82
414,4,4:27.0,I. Thomas makes free throw 1 of 2,,84,82
415,4,4:27.0,,M. Barnes enters the game for T. Allen,84,82
416,4,4:27.0,,Z. Randolph enters the game for V. Carter,84,82
417,4,4:27.0,,M. Chalmers enters the game for J. Green,84,82
418,4,4:27.0,I. Thomas makes free throw 2 of 2,,85,82
419,4,4:13.0,,M. Gasol makes 2-pt layup at rim (assist by M. Chalmers),85,84
420,4,4:02.0,Offensive foul by J. Crowder (drawn by M. Chalmers),,85,84
421,4,4:02.0,Turnover by J. Crowder (offensive foul),,85,84
422,4,3:49.0,,Shooting foul by A. Johnson (drawn by M. Gasol),85,84
423,4,3:49.0,,M. Gasol makes 2-pt hook shot from 5 ft (assist by M. Barnes),85,86
424,4,3:49.0,,M. Gasol makes free throw 1 of 1,85,87
425,4,3:36.0,I. Thomas makes 2-pt layup from 2 ft,,87,87
426,4,3:18.0,,M. Gasol misses 2-pt jump shot from 5 ft,87,87
427,4,3:16.0,Defensive rebound by A. Johnson,,87,87
428,4,3:14.0,Turnover by A. Johnson (bad pass; steal by Z. Randolph),,87,87
429,4,3:09.0,,J. Green misses 3-pt jump shot from 25 ft,87,87
430,4,3:09.0,,Offensive rebound by Z. Randolph,87,87
431,4,3:08.0,,Shooting foul by J. Sullinger (drawn by Z. Randolph),87,87
432,4,3:08.0,,Z. Randolph makes free throw 1 of 2,87,88
433,4,3:08.0,,Z. Randolph makes free throw 2 of 2,87,89
434,4,2:50.0,J. Sullinger misses 2-pt hook shot from 6 ft,,87,89
435,4,2:50.0,Offensive rebound by Team,,87,89
436,4,2:50.0,,Loose ball foul by M. Gasol (drawn by A. Johnson),87,89
437,4,2:50.0,,Memphis full timeout,87,89
438,4,2:50.0,A. Johnson makes free throw 1 of 2,,88,89
439,4,2:50.0,A. Johnson misses free throw 2 of 2,,88,89
440,4,2:49.0,,Defensive rebound by J. Green,88,89
441,4,2:29.0,,Turnover by M. Chalmers (bad pass; steal by J. Crowder),88,89
442,4,2:25.0,I. Thomas makes 2-pt layup from 2 ft (assist by J. Crowder),,90,89
443,4,2:04.0,,Turnover by Z. Randolph (bad pass; steal by J. Crowder),90,89
444,4,1:59.0,Personal foul by Z. Randolph (drawn by J. Sullinger),,90,89
445,4,1:59.0,J. Sullinger misses free throw 1 of 2,,90,89
446,4,1:59.0,Offensive rebound by Team,,90,89
447,4,1:59.0,J. Sullinger makes free throw 2 of 2,,91,89
448,4,1:45.0,,J. Green misses 2-pt layup at rim,91,89
449,4,1:45.0,,Offensive rebound by J. Green,91,89
450,4,1:45.0,,J. Green misses 2-pt dunk at rim,91,89
451,4,1:45.0,,Offensive rebound by Z. Randolph,91,89
452,4,1:45.0,,Shooting foul by J. Crowder (drawn by Z. Randolph),91,89
453,4,1:45.0,,Z. Randolph makes free throw 1 of 2,91,90
454,4,1:45.0,,T. Allen enters the game for J. Green,91,90
455,4,1:45.0,,Z. Randolph makes free throw 2 of 2,91,91
456,4,1:31.0,J. Crowder misses 2-pt jump shot from 17 ft,,91,91
457,4,1:30.0,,Defensive rebound by T. Allen,91,91
458,4,1:17.0,,Turnover by M. Barnes (lost ball; steal by A. Bradley),91,91
459,4,1:14.0,Shooting foul by M. Gasol (drawn by A. Bradley),,91,91
460,4,1:14.0,A. Bradley makes free throw 1 of 2,,92,91
461,4,1:14.0,A. Bradley misses free throw 2 of 2,,92,91
462,4,1:12.0,,Defensive rebound by Z. Randolph,92,91
463,4,0:53.0,,M. Chalmers misses 3-pt jump shot from 23 ft,92,91
464,4,0:52.0,,Offensive rebound by M. Barnes,92,91
465,4,0:51.0,,M. Barnes makes 2-pt layup from 2 ft,92,93
466,4,0:51.0,Boston full timeout,,92,93
467,4,0:51.0,,J. Green enters the game for Z. Randolph,92,93
468,4,0:51.0,M. Smart enters the game for A. Johnson,,92,93
469,4,0:40.0,M. Smart misses 2-pt jump shot from 3 ft (block by M. Barnes),,92,93
470,4,0:39.0,,Defensive rebound by M. Chalmers,92,93
471,4,0:34.0,,Personal foul by M. Smart (drawn by M. Chalmers),92,93
472,4,0:34.0,,M. Chalmers makes free throw 1 of 2,92,94
473,4,0:34.0,A. Johnson enters the game for M. Smart,,92,94
474,4,0:34.0,,M. Chalmers makes free throw 2 of 2,92,95
475,4,0:34.0,Boston full timeout,,92,95
476,4,0:34.0,E. Turner enters the game for A. Johnson,,92,95
477,4,0:31.0,I. Thomas misses 2-pt jump shot from 22 ft,,92,95
478,4,0:31.0,,Defensive rebound by T. Allen,92,95
479,4,0:28.0,,Personal take foul by J. Crowder (drawn by T. Allen),92,95
480,4,0:28.0,,T. Allen makes free throw 1 of 2,92,96
481,4,0:28.0,,T. Allen makes free throw 2 of 2,92,97
482,4,0:24.0,I. Thomas makes 2-pt layup from 1 ft,,94,97
483,4,0:23.0,,Memphis full timeout,94,97
484,4,0:23.0,M. Smart enters the game for E. Turner,,94,97
485,4,0:23.0,,Memphis full timeout,94,97
486,4,0:23.0,A. Johnson enters the game for J. Sullinger,,94,97
487,4,0:23.0,,Z. Randolph enters the game for T. Allen,94,97
488,4,0:18.0,,Personal take foul by A. Johnson (drawn by M. Barnes),94,97
489,4,0:18.0,,M. Barnes makes free throw 1 of 2,94,98
490,4,0:18.0,,T. Allen enters the game for Z. Randolph,94,98
491,4,0:18.0,J. Sullinger enters the game for A. Johnson,,94,98
492,4,0:18.0,,M. Barnes makes free throw 2 of 2,94,99
493,4,0:15.0,Shooting foul by M. Chalmers (drawn by I. Thomas),,94,99
494,4,0:15.0,I. Thomas makes free throw 1 of 2,,95,99
495,4,0:15.0,,Z. Randolph enters the game for T. Allen,95,99
496,4,0:15.0,E. Turner enters the game for J. Sullinger,,95,99
497,4,0:15.0,I. Thomas makes free throw 2 of 2,,96,99
498,4,0:10.0,,Personal foul by A. Bradley (drawn by M. Chalmers),96,99
499,4,0:10.0,,M. Chalmers makes free throw 1 of 2,96,100
500,4,0:10.0,,T. Allen enters the game for Z. Randolph,96,100
501,4,0:10.0,J. Sullinger enters the game for E. Turner,,96,100
502,4,0:10.0,,M. Chalmers makes free throw 2 of 2,96,101
503,4,0:05.0,Shooting foul by M. Gasol (drawn by I. Thomas),,96,101
504,4,0:05.0,I. Thomas makes free throw 1 of 2,,97,101
505,4,0:05.0,E. Turner enters the game for J. Sullinger,,97,101
506,4,0:05.0,,Z. Randolph enters the game for T. Allen,97,101
507,4,0:05.0,I. Thomas makes free throw 2 of 2,,98,101
508,4,0:04.0,,Turnover by J. Green (bad pass; steal by I. Thomas),98,101
509,4,0:00.0,A. Bradley misses 3-pt jump shot from 26 ft,,98,101
510,4,0:00.0,Offensive rebound by M. Smart,,98,101
