,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
388,4,6:51.0,,B. Jennings misses 2-pt jump shot from 17 ft,93,92
389,4,6:50.0,Defensive rebound by P. George,,93,92
390,4,6:38.0,P. George makes 2-pt jump shot from 8 ft,,95,92
391,4,6:20.0,,Shooting foul by J. Hill (drawn by E. Fournier),95,92
392,4,6:20.0,,E. Fournier makes free throw 1 of 2,95,93
393,4,6:20.0,I. Mahinmi enters the game for J. Hill,,95,93
394,4,6:20.0,,E. Fournier misses free throw 2 of 2,95,93
395,4,6:19.0,Defensive rebound by P. George,,95,93
396,4,5:57.0,M. Ellis misses 2-pt jump shot from 16 ft,,95,93
397,4,5:56.0,,Defensive rebound by E. Fournier,95,93
398,4,5:50.0,,Turnover by E. İlyasova (traveling),95,93
399,4,5:50.0,,Orlando full timeout,95,93
400,4,5:50.0,,A. Gordon enters the game for E. İlyasova,95,93
401,4,5:32.0,Personal foul by N. Vučević (drawn by G. Hill),,95,93
402,4,5:32.0,G. Hill misses free throw 1 of 2,,95,93
403,4,5:32.0,Offensive rebound by Team,,95,93
404,4,5:32.0,G. Hill makes free throw 2 of 2,,96,93
405,4,5:18.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),96,95
406,4,5:05.0,G. Hill misses 2-pt jump shot from 7 ft,,96,95
407,4,5:04.0,,Defensive rebound by N. Vučević,96,95
408,4,5:00.0,,Turnover by B. Jennings (bad pass),96,95
409,4,4:47.0,M. Ellis makes 2-pt jump shot from 5 ft,,98,95
410,4,4:32.0,,N. Vučević misses 2-pt jump shot from 19 ft,98,95
411,4,4:31.0,Defensive rebound by P. George,,98,95
412,4,4:26.0,Shooting foul by N. Vučević (drawn by I. Mahinmi),,98,95
413,4,4:26.0,I. Mahinmi misses free throw 1 of 2,,98,95
414,4,4:26.0,Offensive rebound by Team,,98,95
415,4,4:26.0,I. Mahinmi makes free throw 2 of 2,,99,95
416,4,4:16.0,,Shooting foul by M. Ellis (drawn by V. Oladipo),99,95
417,4,4:16.0,,V. Oladipo misses free throw 1 of 2,99,95
418,4,4:16.0,,Offensive rebound by Team,99,95
419,4,4:16.0,,V. Oladipo makes free throw 2 of 2,99,96
420,4,3:57.0,G. Hill misses 3-pt jump shot from 23 ft,,99,96
421,4,3:54.0,Offensive rebound by M. Ellis,,99,96
422,4,3:52.0,M. Ellis misses 2-pt jump shot from 7 ft,,99,96
423,4,3:50.0,,Defensive rebound by V. Oladipo,99,96
424,4,3:39.0,,E. Fournier misses 3-pt jump shot from 26 ft,99,96
425,4,3:37.0,Defensive rebound by M. Ellis,,99,96
426,4,3:17.0,P. George misses 2-pt jump shot from 17 ft,,99,96
427,4,3:15.0,Offensive rebound by G. Hill,,99,96
428,4,3:15.0,G. Hill misses 2-pt layup from 1 ft,,99,96
429,4,3:14.0,,Defensive rebound by V. Oladipo,99,96
430,4,3:09.0,,V. Oladipo makes 2-pt jump shot from 18 ft,99,98
431,4,3:09.0,Indiana full timeout,,99,98
432,4,2:53.0,M. Turner makes 2-pt jump shot from 14 ft (assist by P. George),,101,98
433,4,2:37.0,,E. Fournier misses 3-pt jump shot from 23 ft,101,98
434,4,2:36.0,,Offensive rebound by N. Vučević,101,98
435,4,2:21.0,,B. Jennings misses 3-pt jump shot from 25 ft,101,98
436,4,2:19.0,Defensive rebound by I. Mahinmi,,101,98
437,4,2:02.0,P. George misses 3-pt jump shot from 27 ft,,101,98
438,4,2:00.0,,Defensive rebound by N. Vučević,101,98
439,4,1:48.0,,Turnover by B. Jennings (lost ball; steal by I. Mahinmi),101,98
440,4,1:27.0,M. Turner misses 3-pt jump shot from 25 ft,,101,98
441,4,1:26.0,,Defensive rebound by A. Gordon,101,98
442,4,1:26.0,,Personal foul by P. George (drawn by A. Gordon),101,98
443,4,1:26.0,,A. Gordon misses free throw 1 of 2,101,98
444,4,1:26.0,,Offensive rebound by Team,101,98
445,4,1:26.0,,E. Payton enters the game for B. Jennings,101,98
446,4,1:26.0,,A. Gordon makes free throw 2 of 2,101,99
447,4,1:14.0,M. Turner makes 2-pt jump shot from 19 ft (assist by M. Ellis),,103,99
448,4,1:14.0,,Orlando full timeout,103,99
449,4,1:09.0,,V. Oladipo misses 2-pt jump shot from 19 ft,103,99
450,4,1:08.0,Defensive rebound by M. Ellis,,103,99
451,4,0:49.0,M. Ellis misses 3-pt jump shot from 24 ft,,103,99
452,4,0:47.0,,Defensive rebound by A. Gordon,103,99
453,4,0:44.0,,A. Gordon makes 2-pt dunk at rim (assist by V. Oladipo),103,101
454,4,0:44.0,Indiana full timeout,,103,101
455,4,0:38.0,P. George misses 3-pt jump shot from 25 ft,,103,101
456,4,0:37.0,,Defensive rebound by A. Gordon,103,101
457,4,0:35.0,,Orlando full timeout,103,101
458,4,0:30.0,,Shooting foul by M. Turner (drawn by N. Vučević),103,101
459,4,0:30.0,,N. Vučević misses free throw 1 of 2,103,101
460,4,0:30.0,,Offensive rebound by Team,103,101
461,4,0:30.0,,N. Vučević makes free throw 2 of 2,103,102
462,4,0:11.0,M. Ellis misses 2-pt jump shot from 17 ft,,103,102
463,4,0:11.0,,Defensive rebound by V. Oladipo,103,102
464,4,0:11.0,,Orlando full timeout,103,102
465,4,0:11.0,,B. Jennings enters the game for E. Payton,103,102
466,4,0:03.0,,V. Oladipo misses 3-pt jump shot from 24 ft,103,102
467,4,0:01.0,Defensive rebound by M. Turner,,103,102
468,4,0:01.0,Personal foul by A. Gordon (drawn by M. Turner),,103,102
469,4,0:01.0,M. Turner makes free throw 1 of 2,,104,102
470,4,0:01.0,M. Turner makes free throw 2 of 2,,105,102
471,4,0:00.0,,E. Fournier misses 3-pt jump shot from 60 ft,105,102
472,4,0:00.0,,Offensive rebound by Team,105,102
