,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,MEMPHIS_ACTION,CLEVELAND_SCORE,MEMPHIS_SCORE
397,4,5:15.0,,Offensive rebound by Team,90,61
398,4,5:15.0,J. Jones enters the game for T. Thompson,,90,61
399,4,5:15.0,J. Harris enters the game for R. Jefferson,,90,61
400,4,5:15.0,,J. Adams makes free throw 2 of 2,90,62
401,4,5:04.0,J. Smith misses 2-pt jump shot from 20 ft,,90,62
402,4,5:03.0,,Defensive rebound by J. Green,90,62
403,4,4:52.0,,Turnover by R. Smith (bad pass; steal by S. Kaun),90,62
404,4,4:38.0,J. Jones misses 2-pt jump shot from 20 ft,,90,62
405,4,4:38.0,,Defensive rebound by R. Smith,90,62
406,4,4:28.0,,Shooting foul by S. Kaun (drawn by B. Wright),90,62
407,4,4:28.0,,B. Wright makes free throw 1 of 2,90,63
408,4,4:28.0,,B. Wright makes free throw 2 of 2,90,64
409,4,4:17.0,J. Harris misses 3-pt jump shot from 26 ft,,90,64
410,4,4:16.0,,Defensive rebound by R. Smith,90,64
411,4,4:07.0,,R. Smith misses 2-pt jump shot from 10 ft,90,64
412,4,4:05.0,Defensive rebound by J. Harris,,90,64
413,4,4:00.0,J. Cunningham makes 2-pt layup from 1 ft (assist by S. Kaun),,92,64
414,4,3:44.0,,J. Adams misses 2-pt jump shot from 13 ft,92,64
415,4,3:42.0,Defensive rebound by J. Harris,,92,64
416,4,3:26.0,J. Cunningham makes 3-pt jump shot from 25 ft (assist by J. Harris),,95,64
417,4,3:06.0,,Shooting foul by S. Kaun (drawn by B. Udrih),95,64
418,4,3:06.0,,B. Udrih makes 2-pt layup from 2 ft,95,66
419,4,3:06.0,,B. Udrih makes free throw 1 of 1,95,67
420,4,2:54.0,Turnover by J. Jones (bad pass; steal by J. Adams),,95,67
421,4,2:52.0,,Turnover by J. Adams (lost ball; steal by J. Smith),95,67
422,4,2:47.0,J. Jones makes 3-pt jump shot from 24 ft (assist by J. Smith),,98,67
423,4,2:27.0,,J. Green makes 2-pt jump shot from 17 ft (assist by B. Udrih),98,69
424,4,2:09.0,J. Smith makes 2-pt jump shot from 20 ft,,100,69
425,4,1:56.0,,R. Smith makes 2-pt layup from 1 ft,100,71
426,4,1:56.0,,Shooting foul by J. Cunningham (drawn by R. Smith),100,71
427,4,1:56.0,Cleveland full timeout,,100,71
428,4,1:56.0,,R. Smith makes free throw 1 of 1,100,72
429,4,1:37.0,J. Smith misses 2-pt jump shot from 17 ft,,100,72
430,4,1:36.0,Offensive rebound by S. Kaun,,100,72
431,4,1:36.0,Turnover by S. Kaun (traveling),,100,72
432,4,1:17.0,,Personal foul by J. Jones (drawn by J. Green),100,72
433,4,1:17.0,,J. Green misses free throw 1 of 2,100,72
434,4,1:17.0,,Offensive rebound by Team,100,72
435,4,1:17.0,,J. Green misses free throw 2 of 2,100,72
436,4,1:16.0,Defensive rebound by J. Smith,,100,72
437,4,1:05.0,J. Smith makes 2-pt jump shot from 12 ft (assist by J. Cunningham),,102,72
438,4,0:52.0,,B. Wright makes 2-pt hook shot from 7 ft (assist by B. Udrih),102,74
439,4,0:47.0,J. Cunningham misses 2-pt jump shot from 4 ft,,102,74
440,4,0:45.0,,Defensive rebound by B. Wright,102,74
441,4,0:39.0,,R. Smith misses 2-pt jump shot from 3 ft (block by J. Cunningham),102,74
442,4,0:39.0,Defensive rebound by Team,,102,74
443,4,0:39.0,Personal foul by R. Smith (drawn by J. Cunningham),,102,74
444,4,0:39.0,J. Cunningham makes free throw 1 of 2,,103,74
445,4,0:39.0,J. Cunningham makes free throw 2 of 2,,104,74
446,4,0:31.0,,Turnover by B. Udrih (bad pass),104,74
447,4,0:13.0,J. Cunningham makes 2-pt layup from 1 ft,,106,74
448,4,0:06.0,,R. Smith misses 2-pt layup from 1 ft (block by S. Kaun),106,74
449,4,0:06.0,,Offensive rebound by B. Wright,106,74
450,4,0:06.0,,B. Wright makes 2-pt layup at rim,106,76
