,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DALLAS_ACTION,CLEVELAND_SCORE,DALLAS_SCORE
385,4,1:21.0,,W. Matthews makes free throw 1 of 2,91,92
386,4,1:21.0,M. Dellavedova enters the game for I. Shumpert,,91,92
387,4,1:21.0,,W. Matthews makes free throw 2 of 2,91,93
388,4,1:00.0,L. James misses 2-pt jump shot from 12 ft,,91,93
389,4,1:00.0,,Defensive rebound by D. Nowitzki,91,93
390,4,0:45.0,,D. Williams misses 3-pt jump shot from 24 ft,91,93
391,4,0:45.0,Defensive rebound by L. James,,91,93
392,4,0:39.0,Personal foul by C. Parsons (drawn by L. James),,91,93
393,4,0:39.0,L. James makes free throw 1 of 2,,92,93
394,4,0:39.0,L. James makes free throw 2 of 2,,93,93
395,4,0:39.0,,Dallas full timeout,93,93
396,4,0:39.0,I. Shumpert enters the game for K. Love,,93,93
397,4,0:39.0,T. Thompson enters the game for K. Irving,,93,93
398,4,0:29.0,,D. Williams makes 2-pt jump shot from 4 ft,93,95
399,4,0:29.0,Cleveland full timeout,,93,95
400,4,0:29.0,,D. Harris enters the game for D. Nowitzki,93,95
401,4,0:29.0,K. Love enters the game for T. Thompson,,93,95
402,4,0:29.0,K. Irving enters the game for I. Shumpert,,93,95
403,4,0:21.0,L. James makes 2-pt dunk at rim,,95,95
404,4,0:21.0,,Dallas full timeout,95,95
405,4,0:21.0,,D. Nowitzki enters the game for D. Harris,95,95
406,4,0:21.0,I. Shumpert enters the game for K. Love,,95,95
407,4,0:21.0,T. Thompson enters the game for K. Irving,,95,95
408,4,0:04.0,,Turnover by D. Nowitzki (lost ball; steal by I. Shumpert),95,95
409,4,0:01.0,Cleveland full timeout,,95,95
410,4,0:01.0,,J. McGee enters the game for D. Nowitzki,95,95
411,4,0:01.0,K. Love enters the game for T. Thompson,,95,95
412,4,0:01.0,K. Irving enters the game for I. Shumpert,,95,95
413,4,0:01.0,,D. Harris enters the game for Z. Pachulia,95,95
414,1OT,4:36.0,L. James misses 3-pt jump shot from 26 ft,,95,95
415,1OT,4:34.0,,Defensive rebound by W. Matthews,95,95
416,1OT,4:26.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),95,98
417,1OT,4:01.0,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),,98,98
418,1OT,3:32.0,,D. Nowitzki misses 3-pt jump shot from 31 ft,98,98
419,1OT,3:31.0,Defensive rebound by L. James,,98,98
420,1OT,3:18.0,K. Irving misses 2-pt jump shot from 3 ft,,98,98
421,1OT,3:16.0,Offensive rebound by K. Love,,98,98
422,1OT,3:16.0,K. Love misses 2-pt layup at rim,,98,98
423,1OT,3:14.0,,Defensive rebound by C. Parsons,98,98
424,1OT,3:04.0,,Personal foul by M. Dellavedova (drawn by W. Matthews),98,98
425,1OT,3:04.0,,D. Harris enters the game for J. McGee,98,98
426,1OT,3:04.0,I. Shumpert enters the game for J. Smith,,98,98
427,1OT,2:58.0,,Shooting foul by M. Dellavedova (drawn by D. Williams),98,98
428,1OT,2:58.0,,D. Williams makes free throw 1 of 2,98,99
429,1OT,2:58.0,,D. Williams makes free throw 2 of 2,98,100
430,1OT,2:38.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,100,100
431,1OT,2:17.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),100,103
432,1OT,2:00.0,Personal foul by D. Williams (drawn by K. Irving),,100,103
433,1OT,1:54.0,L. James makes 2-pt layup from 1 ft (assist by M. Dellavedova),,102,103
434,1OT,1:38.0,,D. Williams misses 2-pt jump shot from 3 ft,102,103
435,1OT,1:36.0,Defensive rebound by K. Irving,,102,103
436,1OT,1:32.0,K. Irving makes 2-pt layup from 1 ft (assist by L. James),,104,103
437,1OT,1:32.0,,Dallas full timeout,104,103
438,1OT,1:32.0,J. Smith enters the game for K. Love,,104,103
439,1OT,1:12.0,,D. Nowitzki misses 2-pt jump shot from 2 ft,104,103
440,1OT,1:11.0,,Offensive rebound by C. Parsons,104,103
441,1OT,1:10.0,,C. Parsons makes 2-pt layup from 2 ft,104,105
442,1OT,1:10.0,Cleveland full timeout,,104,105
443,1OT,1:10.0,K. Love enters the game for I. Shumpert,,104,105
444,1OT,1:00.0,L. James makes 2-pt layup from 2 ft,,106,105
445,1OT,0:38.0,,D. Williams misses 2-pt jump shot from 23 ft,106,105
446,1OT,0:37.0,Defensive rebound by L. James,,106,105
447,1OT,0:14.0,K. Irving makes 3-pt jump shot from 26 ft (assist by L. James),,109,105
448,1OT,0:13.0,,Dallas full timeout,109,105
449,1OT,0:13.0,I. Shumpert enters the game for K. Love,,109,105
450,1OT,0:13.0,T. Thompson enters the game for K. Irving,,109,105
451,1OT,0:06.0,,D. Williams misses 2-pt jump shot from 4 ft (block by I. Shumpert),109,105
452,1OT,0:05.0,Defensive rebound by L. James,,109,105
453,1OT,0:05.0,Personal take foul by D. Harris (drawn by L. James),,109,105
454,1OT,0:05.0,L. James misses free throw 1 of 2,,109,105
455,1OT,0:05.0,Offensive rebound by Team,,109,105
456,1OT,0:05.0,L. James makes free throw 2 of 2,,110,105
457,1OT,0:05.0,,Dallas full timeout,110,105
458,1OT,0:02.0,,W. Matthews misses 3-pt jump shot from 27 ft,110,105
459,1OT,0:01.0,,Offensive rebound by D. Nowitzki,110,105
460,1OT,0:00.0,,D. Williams makes 2-pt jump shot from 16 ft (assist by D. Nowitzki),110,107
