,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
395,4,9:12.0,Personal foul by G. Hill (drawn by J. Jerebko),,76,78
396,4,9:02.0,R. Hunter misses 3-pt jump shot from 24 ft,,76,78
397,4,9:01.0,Offensive rebound by D. Lee,,76,78
398,4,8:57.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by D. Lee),,79,78
399,4,8:39.0,,Turnover by G. Hill (lost ball),79,78
400,4,8:39.0,Official timeout,,79,78
401,4,8:39.0,,P. George enters the game for C. Budinger,79,78
402,4,8:21.0,Turnover by J. Jerebko (lost ball),,79,78
403,4,8:08.0,,Turnover by R. Stuckey (bad pass; steal by I. Thomas),79,78
404,4,8:06.0,Personal foul by R. Stuckey (drawn by I. Thomas),,79,78
405,4,7:52.0,E. Turner makes 3-pt jump shot from 25 ft (assist by I. Thomas),,82,78
406,4,7:34.0,,Shooting foul by R. Hunter (drawn by G. Robinson),82,78
407,4,7:34.0,,G. Robinson makes free throw 1 of 2,82,79
408,4,7:34.0,,G. Robinson makes free throw 2 of 2,82,80
409,4,7:22.0,Turnover by I. Thomas (bad pass),,82,80
410,4,7:09.0,,R. Stuckey makes 3-pt jump shot from 26 ft (assist by P. George),82,83
411,4,6:58.0,E. Turner misses 2-pt jump shot from 19 ft,,82,83
412,4,6:56.0,Offensive rebound by J. Jerebko,,82,83
413,4,6:53.0,,Offensive charge foul by R. Hunter (drawn by R. Stuckey),82,83
414,4,6:53.0,Turnover by R. Hunter (offensive foul),,82,83
415,4,6:53.0,J. Crowder enters the game for J. Jerebko,,82,83
416,4,6:45.0,,Personal foul by J. Crowder (drawn by G. Hill),82,83
417,4,6:45.0,,G. Hill makes free throw 1 of 2,82,84
418,4,6:45.0,J. Sullinger enters the game for D. Lee,,82,84
419,4,6:45.0,,J. Hill enters the game for M. Turner,82,84
420,4,6:45.0,,G. Hill makes free throw 2 of 2,82,85
421,4,6:28.0,E. Turner makes 2-pt jump shot from 18 ft,,84,85
422,4,6:13.0,,Indiana full timeout,84,85
423,4,6:13.0,A. Bradley enters the game for R. Hunter,,84,85
424,4,6:13.0,,M. Ellis enters the game for G. Hill,84,85
425,4,6:07.0,,J. Hill misses 2-pt jump shot from 4 ft (block by J. Sullinger),84,85
426,4,6:07.0,,Offensive rebound by Team,84,85
427,4,6:01.0,,P. George misses 3-pt jump shot from 26 ft,84,85
428,4,6:00.0,,Offensive rebound by Team,84,85
429,4,6:00.0,Loose ball foul by J. Sullinger (drawn by J. Hill),,84,85
430,4,6:00.0,,J. Hill makes free throw 1 of 2,84,86
431,4,6:00.0,,J. Hill makes free throw 2 of 2,84,87
432,4,5:44.0,I. Thomas misses 3-pt jump shot from 25 ft,,84,87
433,4,5:43.0,,Defensive rebound by P. George,84,87
434,4,5:24.0,,J. Hill makes 2-pt jump shot from 22 ft (assist by P. George),84,89
435,4,5:08.0,A. Bradley misses 2-pt jump shot from 10 ft,,84,89
436,4,5:07.0,Offensive rebound by J. Sullinger,,84,89
437,4,5:04.0,J. Sullinger misses 2-pt jump shot from 3 ft,,84,89
438,4,5:04.0,Offensive rebound by A. Bradley,,84,89
439,4,5:00.0,,L. Allen enters the game for G. Robinson,84,89
440,4,4:53.0,I. Thomas misses 2-pt jump shot from 19 ft,,84,89
441,4,4:52.0,,Defensive rebound by R. Stuckey,84,89
442,4,4:37.0,,Turnover by P. George (step out of bounds),84,89
443,4,4:17.0,A. Bradley makes 2-pt jump shot from 19 ft,,86,89
444,4,3:55.0,,M. Ellis makes 2-pt jump shot from 5 ft,86,91
445,4,3:40.0,E. Turner misses 2-pt jump shot from 18 ft,,86,91
446,4,3:38.0,Offensive rebound by J. Sullinger,,86,91
447,4,3:35.0,A. Bradley misses 3-pt jump shot from 24 ft,,86,91
448,4,3:35.0,Offensive rebound by J. Sullinger,,86,91
449,4,3:24.0,Shooting foul by L. Allen (drawn by J. Crowder),,86,91
450,4,3:24.0,J. Crowder misses free throw 1 of 2,,86,91
451,4,3:24.0,Offensive rebound by Team,,86,91
452,4,3:24.0,D. Lee enters the game for E. Turner,,86,91
453,4,3:24.0,J. Crowder makes free throw 2 of 2,,87,91
454,4,3:08.0,,Turnover by M. Ellis (lost ball; steal by J. Sullinger),87,91
455,4,3:00.0,I. Thomas makes 3-pt jump shot from 24 ft,,90,91
456,4,2:44.0,,P. George makes 2-pt jump shot from 8 ft,90,93
457,4,2:33.0,I. Thomas makes 3-pt jump shot from 23 ft,,93,93
458,4,2:13.0,,P. George makes 3-pt jump shot from 23 ft (assist by M. Ellis),93,96
459,4,2:01.0,J. Sullinger misses 3-pt jump shot from 25 ft,,93,96
460,4,2:00.0,,Defensive rebound by P. George,93,96
461,4,1:41.0,,J. Hill makes 2-pt jump shot from 19 ft (assist by M. Ellis),93,98
462,4,1:31.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by J. Crowder),,96,98
463,4,1:12.0,,J. Hill misses 2-pt jump shot from 17 ft,96,98
464,4,1:11.0,Defensive rebound by J. Sullinger,,96,98
465,4,1:11.0,Boston full timeout,,96,98
466,4,1:11.0,E. Turner enters the game for J. Crowder,,96,98
467,4,1:11.0,,G. Hill enters the game for M. Ellis,96,98
468,4,1:05.0,A. Bradley makes 2-pt jump shot from 18 ft,,98,98
469,4,1:05.0,,Indiana full timeout,98,98
470,4,1:05.0,J. Crowder enters the game for I. Thomas,,98,98
471,4,1:05.0,,M. Ellis enters the game for G. Hill,98,98
472,4,0:49.0,,P. George misses 2-pt jump shot from 15 ft,98,98
473,4,0:49.0,Defensive rebound by J. Crowder,,98,98
474,4,0:48.0,Boston full timeout,,98,98
475,4,0:48.0,,G. Hill enters the game for M. Ellis,98,98
476,4,0:48.0,I. Thomas enters the game for J. Crowder,,98,98
477,4,0:33.0,I. Thomas misses 2-pt jump shot from 20 ft,,98,98
478,4,0:32.0,,Defensive rebound by L. Allen,98,98
479,4,0:26.0,,Indiana full timeout,98,98
480,4,0:26.0,J. Jerebko enters the game for I. Thomas,,98,98
481,4,0:26.0,J. Crowder enters the game for D. Lee,,98,98
482,4,0:26.0,,M. Ellis enters the game for L. Allen,98,98
483,4,0:26.0,,G. Robinson enters the game for R. Stuckey,98,98
484,4,0:26.0,,C. Budinger enters the game for J. Hill,98,98
485,4,0:14.0,,Personal block foul by A. Bradley (drawn by M. Ellis),98,98
486,4,0:14.0,,M. Ellis makes free throw 1 of 2,98,99
487,4,0:14.0,,J. Hill enters the game for C. Budinger,98,99
488,4,0:14.0,,L. Allen enters the game for G. Robinson,98,99
489,4,0:14.0,D. Lee enters the game for J. Jerebko,,98,99
490,4,0:14.0,,M. Ellis makes free throw 2 of 2,98,100
491,4,0:14.0,Boston full timeout,,98,100
492,4,0:14.0,I. Thomas enters the game for J. Crowder,,98,100
493,4,0:14.0,,R. Stuckey enters the game for M. Ellis,98,100
494,4,0:02.0,A. Bradley misses 3-pt jump shot from 25 ft,,98,100
495,4,0:02.0,,Defensive rebound by L. Allen,98,100
