,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MINNESOTA_ACTION,ORLANDO_SCORE,MINNESOTA_SCORE
385,4,6:00.0,,Defensive rebound by N. Bjelica,86,81
386,4,5:54.0,,Minnesota full timeout,86,81
387,4,5:54.0,V. Oladipo enters the game for E. Fournier,,86,81
388,4,5:54.0,,R. Rubio enters the game for T. Prince,86,81
389,4,5:40.0,,Shooting foul by E. Payton (drawn by G. Dieng),86,81
390,4,5:40.0,,G. Dieng makes free throw 1 of 2,86,82
391,4,5:40.0,,G. Dieng makes free throw 2 of 2,86,83
392,4,5:40.0,Turnover by N. Vučević (bad pass; steal by R. Rubio),,86,83
393,4,5:39.0,Loose ball foul by E. Payton (drawn by G. Dieng),,86,83
394,4,5:39.0,,R. Rubio makes free throw 1 of 2,86,84
395,4,5:39.0,,R. Rubio makes free throw 2 of 2,86,85
396,4,5:16.0,N. Vučević misses 2-pt hook shot from 7 ft,,86,85
397,4,5:15.0,Offensive rebound by A. Nicholson,,86,85
398,4,5:15.0,Shooting foul by G. Dieng (drawn by A. Nicholson),,86,85
399,4,5:15.0,A. Nicholson misses free throw 1 of 2,,86,85
400,4,5:15.0,Offensive rebound by Team,,86,85
401,4,5:15.0,,K. Garnett enters the game for N. Bjelica,86,85
402,4,5:15.0,A. Nicholson makes free throw 2 of 2,,87,85
403,4,4:57.0,,R. Rubio misses 3-pt jump shot from 22 ft,87,85
404,4,4:55.0,,Offensive rebound by G. Dieng,87,85
405,4,4:41.0,,A. Wiggins misses 2-pt jump shot from 3 ft,87,85
406,4,4:40.0,,Offensive rebound by A. Wiggins,87,85
407,4,4:37.0,,A. Wiggins makes 2-pt layup from 1 ft,87,87
408,4,4:17.0,T. Harris misses 3-pt jump shot from 24 ft,,87,87
409,4,4:16.0,Offensive rebound by N. Vučević,,87,87
410,4,4:13.0,A. Nicholson misses 3-pt jump shot from 24 ft,,87,87
411,4,4:11.0,,Defensive rebound by K. Garnett,87,87
412,4,3:57.0,,Z. LaVine misses 3-pt jump shot from 25 ft,87,87
413,4,3:56.0,Defensive rebound by E. Payton,,87,87
414,4,3:40.0,E. Payton misses 2-pt jump shot from 19 ft,,87,87
415,4,3:39.0,Offensive rebound by Team,,87,87
416,4,3:39.0,,Loose ball foul by A. Wiggins (drawn by A. Nicholson),87,87
417,4,3:39.0,Orlando full timeout,,87,87
418,4,3:26.0,N. Vučević misses 2-pt jump shot from 17 ft,,87,87
419,4,3:25.0,,Defensive rebound by G. Dieng,87,87
420,4,3:01.0,,Turnover by Team (shot clock),87,87
421,4,2:53.0,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),,89,87
422,4,2:33.0,,A. Wiggins misses 2-pt jump shot from 8 ft (block by V. Oladipo),89,87
423,4,2:31.0,Defensive rebound by V. Oladipo,,89,87
424,4,2:18.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by E. Payton),,92,87
425,4,2:05.0,,K. Garnett misses 2-pt jump shot from 19 ft,92,87
426,4,2:03.0,Defensive rebound by Team,,92,87
427,4,1:44.0,V. Oladipo misses 3-pt jump shot from 24 ft,,92,87
428,4,1:43.0,Offensive rebound by N. Vučević,,92,87
429,4,1:36.0,Turnover by V. Oladipo (lost ball; steal by Z. LaVine),,92,87
430,4,1:29.0,,Turnover by G. Dieng (bad pass; steal by V. Oladipo),92,87
431,4,1:09.0,T. Harris misses 3-pt jump shot from 23 ft,,92,87
432,4,1:07.0,,Defensive rebound by R. Rubio,92,87
433,4,0:58.0,,Z. LaVine misses 3-pt jump shot from 23 ft,92,87
434,4,0:57.0,,Offensive rebound by G. Dieng,92,87
435,4,0:55.0,,G. Dieng makes 2-pt hook shot from 3 ft,92,89
436,4,0:55.0,,Shooting foul by N. Vučević (drawn by G. Dieng),92,89
437,4,0:55.0,,G. Dieng makes free throw 1 of 1,92,90
438,4,0:36.0,E. Payton makes 2-pt layup at rim,,94,90
439,4,0:36.0,,Minnesota full timeout,94,90
440,4,0:36.0,A. Gordon enters the game for A. Nicholson,,94,90
441,4,0:36.0,,N. Bjelica enters the game for K. Garnett,94,90
442,4,0:30.0,,Z. LaVine misses 3-pt jump shot from 26 ft,94,90
443,4,0:28.0,,Offensive rebound by Team,94,90
444,4,0:28.0,Loose ball foul by A. Gordon (drawn by A. Wiggins),,94,90
445,4,0:28.0,,A. Wiggins makes free throw 1 of 2,94,91
446,4,0:28.0,A. Nicholson enters the game for T. Harris,,94,91
447,4,0:28.0,,K. Garnett enters the game for N. Bjelica,94,91
448,4,0:28.0,,T. Prince enters the game for R. Rubio,94,91
449,4,0:28.0,,A. Wiggins makes free throw 2 of 2,94,92
450,4,0:28.0,Orlando full timeout,,94,92
451,4,0:28.0,T. Harris enters the game for A. Gordon,,94,92
452,4,0:11.0,N. Vučević misses 2-pt jump shot from 6 ft,,94,92
453,4,0:10.0,,Defensive rebound by K. Garnett,94,92
454,4,0:06.0,,Shooting block foul by V. Oladipo (drawn by A. Wiggins),94,92
455,4,0:06.0,,A. Wiggins makes free throw 1 of 2,94,93
456,4,0:06.0,,A. Wiggins misses free throw 2 of 2,94,93
457,4,0:05.0,Defensive rebound by A. Nicholson,,94,93
458,4,0:03.0,Personal take foul by T. Prince (drawn by A. Nicholson),,94,93
459,4,0:03.0,A. Nicholson makes free throw 1 of 2,,95,93
460,4,0:03.0,A. Nicholson makes free throw 2 of 2,,96,93
461,4,0:03.0,,Minnesota full timeout,96,93
462,4,0:03.0,,N. Bjelica enters the game for K. Garnett,96,93
463,4,0:03.0,,S. Muhammad enters the game for G. Dieng,96,93
464,4,0:03.0,A. Gordon enters the game for A. Nicholson,,96,93
465,4,0:03.0,E. Fournier enters the game for N. Vučević,,96,93
466,4,0:03.0,,Minnesota full timeout,96,93
467,4,0:01.0,,A. Wiggins misses 3-pt jump shot from 26 ft (block by A. Gordon),96,93
468,4,0:00.0,Defensive rebound by V. Oladipo,,96,93
