,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
394,4,1:47.0,G. Hayward makes 2-pt jump shot from 14 ft,,78,68
395,4,1:41.0,,Shooting foul by R. Gobert (drawn by L. Williams),78,68
396,4,1:41.0,,L. Williams makes free throw 1 of 2,78,69
397,4,1:41.0,T. Burke enters the game for R. Neto,,78,69
398,4,1:41.0,,L. Williams makes free throw 2 of 2,78,70
399,4,1:19.0,G. Hayward makes 2-pt jump shot from 4 ft,,80,70
400,4,1:08.0,,L. Williams misses 2-pt jump shot from 13 ft,80,70
401,4,1:08.0,,Offensive rebound by Team,80,70
402,4,1:08.0,Loose ball foul by R. Gobert (drawn by L. Nance),,80,70
403,4,1:08.0,,L. Nance makes free throw 1 of 2,80,71
404,4,1:08.0,,L. Nance makes free throw 2 of 2,80,72
405,4,0:50.0,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),,82,72
406,4,0:46.0,,LA Lakers full timeout,82,72
407,4,0:46.0,C. Johnson enters the game for T. Burke,,82,72
408,4,0:43.0,,Turnover by L. Williams (bad pass; steal by R. Hood),82,72
409,4,0:39.0,Personal foul by J. Randle (drawn by T. Booker),,82,72
410,4,0:39.0,,M. World Peace enters the game for J. Randle,82,72
411,4,0:39.0,T. Booker makes free throw 1 of 2,,83,72
412,4,0:39.0,T. Booker makes free throw 2 of 2,,84,72
413,4,0:32.0,,Personal foul by R. Gobert,84,72
414,4,0:32.0,T. Lyles enters the game for R. Gobert,,84,72
415,4,0:32.0,,L. Williams makes free throw 1 of 2,84,73
416,4,0:32.0,,L. Williams makes free throw 2 of 2,84,74
417,4,0:32.0,Utah full timeout,,84,74
418,4,0:32.0,T. Burke enters the game for T. Lyles,,84,74
419,4,0:32.0,J. Ingles enters the game for C. Johnson,,84,74
420,4,0:31.0,Personal take foul by A. Brown (drawn by T. Burke),,84,74
421,4,0:31.0,T. Burke makes free throw 1 of 2,,85,74
422,4,0:31.0,C. Johnson enters the game for J. Ingles,,85,74
423,4,0:31.0,T. Burke makes free throw 2 of 2,,86,74
424,4,0:22.0,,A. Brown misses 3-pt jump shot from 24 ft,86,74
425,4,0:21.0,,Offensive rebound by L. Nance,86,74
426,4,0:17.0,,L. Nance misses 3-pt jump shot from 24 ft,86,74
427,4,0:16.0,Defensive rebound by G. Hayward,,86,74
