,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
385,4,4:12.0,,Defensive rebound by Team,87,105
386,4,4:01.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),87,108
387,4,3:51.0,D. Collison makes 2-pt layup from 1 ft,,89,108
388,4,3:32.0,,E. Bledsoe misses 2-pt jump shot from 20 ft,89,108
389,4,3:31.0,,Offensive rebound by A. Len,89,108
390,4,3:31.0,,Shooting foul by K. Koufos (drawn by A. Len),89,108
391,4,3:31.0,,A. Len misses free throw 1 of 2,89,108
392,4,3:31.0,,Offensive rebound by Team,89,108
393,4,3:31.0,J. Anderson enters the game for R. Gay,,89,108
394,4,3:31.0,Q. Acy enters the game for D. Collison,,89,108
395,4,3:31.0,B. McLemore enters the game for M. Belinelli,,89,108
396,4,3:31.0,,M. Teletović enters the game for J. Leuer,89,108
397,4,3:31.0,,A. Goodwin enters the game for E. Bledsoe,89,108
398,4,3:31.0,,A. Len makes free throw 2 of 2,89,109
399,4,3:20.0,E. Moreland enters the game for K. Koufos,,89,109
400,4,3:17.0,B. McLemore makes 2-pt jump shot from 15 ft (assist by S. Curry),,91,109
401,4,3:00.0,,B. Knight makes 2-pt jump shot from 21 ft,91,111
402,4,2:51.0,Turnover by J. Anderson (bad pass; steal by M. Teletović),,91,111
403,4,2:42.0,,Turnover by B. Knight (step out of bounds),91,111
404,4,2:42.0,,Phoenix full timeout,91,111
405,4,2:42.0,,R. Price enters the game for B. Knight,91,111
406,4,2:42.0,,D. Booker enters the game for T. Warren,91,111
407,4,2:30.0,J. Anderson makes 3-pt jump shot from 23 ft (assist by S. Curry),,94,111
408,4,2:12.0,,A. Goodwin makes 2-pt layup from 1 ft (assist by M. Teletović),94,113
409,4,2:01.0,B. McLemore makes 3-pt jump shot from 22 ft (assist by Q. Acy),,97,113
410,4,1:48.0,,Turnover by A. Goodwin (bad pass),97,113
411,4,1:38.0,J. Anderson misses 2-pt layup from 1 ft (block by D. Booker),,97,113
412,4,1:31.0,,Offensive rebound by Team,97,113
413,4,1:31.0,,D. Booker makes 2-pt layup from 1 ft (assist by M. Teletović),97,115
414,4,1:19.0,Turnover by B. McLemore (bad pass; steal by D. Booker),,97,115
415,4,1:12.0,,Turnover by D. Booker (bad pass),97,115
416,4,1:09.0,S. Curry misses 3-pt jump shot from 24 ft,,97,115
417,4,1:03.0,,Defensive rebound by M. Teletović,97,115
418,4,0:56.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by R. Price),97,118
419,4,0:37.0,J. Anderson misses 3-pt jump shot from 25 ft,,97,118
420,4,0:34.0,Offensive rebound by E. Moreland,,97,118
421,4,0:30.0,B. McLemore misses 2-pt dunk at rim,,97,118
422,4,0:26.0,,Defensive rebound by M. Teletović,97,118
423,4,0:08.0,,A. Len misses 2-pt jump shot from 7 ft,97,118
424,4,0:06.0,Defensive rebound by Q. Acy,,97,118
