,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
386,4,4:25.0,,Shooting foul by R. Sacre (drawn by K. Towns),101,102
387,4,4:25.0,,K. Towns makes free throw 1 of 2,101,103
388,4,4:25.0,,K. Towns makes free throw 2 of 2,101,104
389,4,4:21.0,Turnover by D. Russell (offensive foul),,101,104
390,4,4:21.0,Offensive foul by D. Russell (drawn by R. Rubio),,101,104
391,4,4:11.0,,K. Martin makes 2-pt jump shot from 6 ft (assist by R. Rubio),101,106
392,4,4:00.0,Shooting foul by K. Towns (drawn by D. Russell),,101,106
393,4,4:00.0,D. Russell makes free throw 1 of 2,,102,106
394,4,4:00.0,D. Russell makes free throw 2 of 2,,103,106
395,4,3:41.0,,K. Martin misses 3-pt jump shot from 25 ft,103,106
396,4,3:40.0,Defensive rebound by J. Randle,,103,106
397,4,3:29.0,D. Russell misses 3-pt jump shot from 24 ft,,103,106
398,4,3:28.0,,Defensive rebound by R. Rubio,103,106
399,4,3:15.0,,Turnover by R. Rubio (bad pass),103,106
400,4,3:02.0,Shooting foul by K. Towns (drawn by D. Russell),,103,106
401,4,3:02.0,D. Russell makes free throw 1 of 2,,104,106
402,4,3:02.0,D. Russell misses free throw 2 of 2,,104,106
403,4,3:01.0,,Defensive rebound by G. Dieng,104,106
404,4,2:41.0,,Shooting foul by R. Sacre (drawn by G. Dieng),104,106
405,4,2:41.0,,Minnesota full timeout,104,106
406,4,2:41.0,R. Hibbert enters the game for R. Sacre,,104,106
407,4,2:41.0,,A. Wiggins enters the game for K. Martin,104,106
408,4,2:41.0,,G. Dieng makes free throw 1 of 2,104,107
409,4,2:41.0,,G. Dieng makes free throw 2 of 2,104,108
410,4,2:33.0,L. Williams misses 3-pt jump shot from 24 ft,,104,108
411,4,2:32.0,,Defensive rebound by T. Prince,104,108
412,4,2:17.0,,K. Towns makes 2-pt jump shot from 20 ft (assist by A. Wiggins),104,110
413,4,2:04.0,D. Russell makes 3-pt jump shot from 23 ft,,107,110
414,4,1:41.0,,Shooting foul by J. Randle (drawn by A. Wiggins),107,110
415,4,1:41.0,,A. Wiggins makes free throw 1 of 2,107,111
416,4,1:41.0,,A. Wiggins makes free throw 2 of 2,107,112
417,4,1:28.0,N. Young misses 2-pt layup from 2 ft (block by K. Towns),,107,112
418,4,1:27.0,,Offensive rebound by Team,107,112
419,4,1:11.0,,A. Wiggins misses 2-pt layup from 2 ft (block by R. Hibbert),107,112
420,4,1:09.0,,Offensive rebound by R. Rubio,107,112
421,4,1:06.0,,R. Rubio misses 3-pt jump shot from 22 ft,107,112
422,4,1:05.0,Defensive rebound by L. Williams,,107,112
423,4,0:51.0,D. Russell makes 3-pt jump shot from 27 ft,,110,112
424,4,0:45.0,,Minnesota full timeout,110,112
425,4,0:45.0,,K. Martin enters the game for T. Prince,110,112
426,4,0:40.0,,K. Towns makes 2-pt jump shot from 16 ft (assist by A. Wiggins),110,114
427,4,0:40.0,LA Lakers full timeout,,110,114
428,4,0:40.0,,T. Prince enters the game for K. Martin,110,114
429,4,0:35.0,D. Russell misses 3-pt jump shot from 24 ft,,110,114
430,4,0:34.0,Offensive rebound by L. Williams,,110,114
431,4,0:32.0,L. Williams makes 2-pt jump shot from 20 ft,,112,114
432,4,0:32.0,,Minnesota full timeout,112,114
433,4,0:32.0,,K. Martin enters the game for T. Prince,112,114
434,4,0:10.0,,K. Martin misses 2-pt jump shot from 19 ft,112,114
435,4,0:09.0,Defensive rebound by J. Randle,,112,114
436,4,0:09.0,LA Lakers full timeout,,112,114
437,4,0:09.0,,T. Prince enters the game for R. Rubio,112,114
438,4,0:02.0,D. Russell makes 2-pt jump shot from 7 ft,,114,114
439,4,0:02.0,,Minnesota full timeout,114,114
440,4,0:02.0,,N. Bjelica enters the game for G. Dieng,114,114
441,4,0:02.0,L. Nance enters the game for R. Hibbert,,114,114
442,4,0:00.0,,A. Wiggins misses 2-pt jump shot from 17 ft,114,114
443,4,0:00.0,,Offensive rebound by Team,114,114
444,1OT,4:39.0,,G. Dieng misses 2-pt jump shot from 13 ft,114,114
445,1OT,4:36.0,Defensive rebound by R. Hibbert,,114,114
446,1OT,4:23.0,D. Russell misses 2-pt jump shot from 20 ft,,114,114
447,1OT,4:22.0,,Defensive rebound by G. Dieng,114,114
448,1OT,4:10.0,,A. Wiggins makes 2-pt jump shot from 9 ft (assist by R. Rubio),114,116
449,1OT,3:54.0,N. Young misses 3-pt jump shot from 22 ft,,114,116
450,1OT,3:53.0,,Defensive rebound by R. Rubio,114,116
451,1OT,3:38.0,,K. Martin makes 3-pt jump shot from 24 ft (assist by R. Rubio),114,119
452,1OT,3:14.0,D. Russell misses 2-pt jump shot from 7 ft,,114,119
453,1OT,3:14.0,,Defensive rebound by Team,114,119
454,1OT,3:14.0,Loose ball foul by J. Randle (drawn by G. Dieng),,114,119
455,1OT,3:00.0,,K. Martin misses 3-pt jump shot from 25 ft,114,119
456,1OT,2:58.0,Defensive rebound by J. Randle,,114,119
457,1OT,2:52.0,Personal foul by K. Martin,,114,119
458,1OT,2:41.0,L. Williams makes 3-pt jump shot from 24 ft (assist by J. Randle),,117,119
459,1OT,2:21.0,,K. Towns misses 3-pt jump shot from 24 ft,117,119
460,1OT,2:19.0,,Offensive rebound by R. Rubio,117,119
461,1OT,1:57.0,,Turnover by A. Wiggins (bad pass; steal by J. Randle),117,119
462,1OT,1:43.0,J. Randle makes 2-pt layup from 1 ft,,119,119
463,1OT,1:38.0,,Minnesota full timeout,119,119
464,1OT,1:25.0,,Shooting foul by D. Russell (drawn by R. Rubio),119,119
465,1OT,1:25.0,,R. Rubio makes free throw 1 of 2,119,120
466,1OT,1:25.0,,R. Rubio makes free throw 2 of 2,119,121
467,1OT,1:15.0,N. Young makes 2-pt jump shot from 9 ft,,121,121
468,1OT,0:58.0,,A. Wiggins makes 2-pt layup at rim,121,123
469,1OT,0:46.0,N. Young misses 3-pt jump shot from 23 ft,,121,123
470,1OT,0:44.0,Offensive rebound by J. Randle,,121,123
471,1OT,0:33.0,Shooting foul by K. Towns (drawn by J. Randle),,121,123
472,1OT,0:33.0,J. Randle misses free throw 1 of 2,,121,123
473,1OT,0:33.0,Offensive rebound by Team,,121,123
474,1OT,0:33.0,J. Randle makes free throw 2 of 2,,122,123
475,1OT,0:33.0,,Minnesota full timeout,122,123
476,1OT,0:10.0,,Minnesota full timeout,122,123
477,1OT,0:10.0,,T. Prince enters the game for G. Dieng,122,123
478,1OT,0:10.0,,R. Rubio misses 2-pt jump shot from 19 ft,122,123
479,1OT,0:09.0,,Offensive rebound by Team,122,123
480,1OT,0:09.0,,Turnover by Team (shot clock),122,123
481,1OT,0:09.0,LA Lakers full timeout,,122,123
482,1OT,0:09.0,,G. Dieng enters the game for K. Towns,122,123
483,1OT,0:09.0,LA Lakers full timeout,,122,123
484,1OT,0:04.0,D. Russell misses 2-pt jump shot from 18 ft,,122,123
485,1OT,0:02.0,Offensive rebound by R. Hibbert,,122,123
486,1OT,0:01.0,R. Hibbert misses 2-pt jump shot from 15 ft,,122,123
487,1OT,0:00.0,,Defensive rebound by G. Dieng,122,123
