,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
388,4,9:15.0,Shooting foul by L. Barbosa (drawn by J. Adams),,55,95
389,4,9:15.0,J. Adams makes free throw 1 of 1,,56,95
390,4,9:01.0,,Turnover by B. Rush (lost ball; steal by V. Carter),56,95
391,4,8:57.0,Shooting foul by J. McAdoo (drawn by B. Wright),,56,95
392,4,8:57.0,Official timeout,,56,95
393,4,8:57.0,J. Adams makes free throw 1 of 2,,57,95
394,4,8:57.0,J. Adams misses free throw 2 of 2,,57,95
395,4,8:56.0,,Defensive rebound by J. McAdoo,57,95
396,4,8:41.0,,Turnover by J. Thompson (bad pass; steal by J. Adams),57,95
397,4,8:19.0,J. Adams misses 2-pt jump shot from 12 ft,,57,95
398,4,8:19.0,,Defensive rebound by J. McAdoo,57,95
399,4,8:02.0,,J. Thompson makes 2-pt dunk at rim (assist by J. McAdoo),57,97
400,4,7:47.0,B. Udrih misses 2-pt jump shot from 6 ft,,57,97
401,4,7:46.0,,Defensive rebound by J. Thompson,57,97
402,4,7:35.0,,I. Clark makes 2-pt jump shot from 10 ft (assist by B. Rush),57,99
403,4,7:17.0,J. Green makes 2-pt jump shot from 15 ft (assist by J. Adams),,59,99
404,4,6:52.0,,J. McAdoo makes 2-pt jump shot from 11 ft,59,101
405,4,6:41.0,B. Wright makes 2-pt layup at rim (assist by J. Adams),,61,101
406,4,6:26.0,,Personal foul by V. Carter (drawn by J. McAdoo),61,101
407,4,6:26.0,Memphis full timeout,,61,101
408,4,6:26.0,,M. Speights enters the game for L. Barbosa,61,101
409,4,6:26.0,R. Smith enters the game for B. Udrih,,61,101
410,4,6:26.0,M. Barnes enters the game for J. Adams,,61,101
411,4,6:26.0,,J. McAdoo misses free throw 1 of 2,61,101
412,4,6:26.0,,Offensive rebound by Team,61,101
413,4,6:26.0,,J. McAdoo misses free throw 2 of 2,61,101
414,4,6:25.0,Defensive rebound by J. Green,,61,101
415,4,6:06.0,J. Green misses 2-pt jump shot from 19 ft,,61,101
416,4,6:05.0,,Defensive rebound by J. McAdoo,61,101
417,4,5:49.0,,I. Clark makes 2-pt jump shot from 18 ft (assist by J. Thompson),61,103
418,4,5:30.0,M. Barnes misses 3-pt jump shot from 25 ft,,61,103
419,4,5:30.0,,Defensive rebound by B. Rush,61,103
420,4,5:22.0,,B. Rush misses 3-pt jump shot from 26 ft,61,103
421,4,5:21.0,,Offensive rebound by J. McAdoo,61,103
422,4,5:19.0,,J. McAdoo misses 2-pt layup from 1 ft (block by B. Wright),61,103
423,4,5:18.0,Defensive rebound by B. Wright,,61,103
424,4,5:13.0,Turnover by R. Smith (bad pass),,61,103
425,4,4:56.0,,J. McAdoo makes 2-pt layup from 1 ft (assist by I. Clark),61,105
426,4,4:33.0,R. Smith makes 3-pt jump shot from 23 ft (assist by M. Barnes),,64,105
427,4,4:18.0,,Personal foul by R. Smith (drawn by I. Clark),64,105
428,4,4:18.0,,I. Clark makes free throw 1 of 2,64,106
429,4,4:18.0,,I. Clark makes free throw 2 of 2,64,107
430,4,4:04.0,Shooting foul by J. Thompson (drawn by R. Smith),,64,107
431,4,4:04.0,R. Smith misses free throw 1 of 2,,64,107
432,4,4:04.0,Offensive rebound by Team,,64,107
433,4,4:04.0,R. Smith misses free throw 2 of 2,,64,107
434,4,4:03.0,,Defensive rebound by M. Speights,64,107
435,4,3:44.0,,B. Rush misses 3-pt jump shot from 25 ft,64,107
436,4,3:43.0,,Offensive rebound by J. Thompson,64,107
437,4,3:42.0,,Personal foul by B. Wright (drawn by J. McAdoo),64,107
438,4,3:42.0,,J. McAdoo makes free throw 1 of 2,64,108
439,4,3:42.0,,J. McAdoo misses free throw 2 of 2,64,108
440,4,3:41.0,Defensive rebound by B. Wright,,64,108
441,4,3:19.0,V. Carter makes 3-pt jump shot from 24 ft,,67,108
442,4,3:06.0,,I. Clark makes 2-pt layup from 2 ft (assist by M. Speights),67,110
443,4,2:57.0,R. Smith misses 2-pt layup from 2 ft (block by J. Thompson),,67,110
444,4,2:56.0,,Defensive rebound by J. Thompson,67,110
445,4,2:50.0,,Shooting foul by M. Barnes (drawn by B. Rush),67,110
446,4,2:50.0,,Golden State full timeout,67,110
447,4,2:50.0,,B. Rush makes free throw 1 of 2,67,111
448,4,2:50.0,,B. Rush makes free throw 2 of 2,67,112
449,4,2:36.0,Turnover by V. Carter (bad pass; steal by J. Thompson),,67,112
450,4,2:20.0,,J. Thompson misses 2-pt jump shot from 7 ft,67,112
451,4,2:19.0,Defensive rebound by V. Carter,,67,112
452,4,2:11.0,J. Green misses 2-pt jump shot from 14 ft,,67,112
453,4,2:11.0,,Defensive rebound by I. Clark,67,112
454,4,2:11.0,,Personal foul by J. Green (drawn by I. Clark),67,112
455,4,2:11.0,,I. Clark makes free throw 1 of 2,67,113
456,4,2:11.0,,I. Clark makes free throw 2 of 2,67,114
457,4,1:57.0,M. Barnes misses 3-pt jump shot from 23 ft,,67,114
458,4,1:57.0,,Defensive rebound by I. Clark,67,114
459,4,1:43.0,,B. Rush misses 3-pt jump shot from 23 ft,67,114
460,4,1:42.0,Defensive rebound by M. Barnes,,67,114
461,4,1:32.0,R. Smith misses 2-pt jump shot from 9 ft,,67,114
462,4,1:31.0,,Defensive rebound by J. Thompson,67,114
463,4,1:26.0,,I. Clark makes 3-pt jump shot from 27 ft (assist by J. Thompson),67,117
464,4,1:07.0,M. Barnes misses 3-pt jump shot from 25 ft,,67,117
465,4,1:06.0,Offensive rebound by R. Smith,,67,117
466,4,1:01.0,V. Carter misses 3-pt jump shot from 25 ft,,67,117
467,4,1:00.0,,Defensive rebound by M. Speights,67,117
468,4,0:52.0,,M. Speights makes 2-pt layup from 2 ft (assist by B. Rush),67,119
469,4,0:35.0,R. Smith makes 2-pt layup at rim,,69,119
470,4,0:17.0,,B. Rush misses 2-pt layup from 2 ft,69,119
471,4,0:17.0,Defensive rebound by B. Wright,,69,119
472,4,0:07.0,R. Smith misses 3-pt jump shot from 23 ft,,69,119
473,4,0:06.0,,Defensive rebound by J. McAdoo,69,119
