,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
393,4,3:51.0,K. Lowry misses 2-pt jump shot from 12 ft,,76,99
394,4,3:50.0,Offensive rebound by B. Biyombo,,76,99
395,4,3:46.0,K. Lowry misses 3-pt jump shot from 25 ft,,76,99
396,4,3:44.0,,Defensive rebound by J. Hill,76,99
397,4,3:29.0,,J. Hill makes 2-pt jump shot from 20 ft (assist by G. Hill),76,101
398,4,3:27.0,Toronto full timeout,,76,101
399,4,3:27.0,J. Johnson enters the game for B. Biyombo,,76,101
400,4,3:27.0,A. Bennett enters the game for D. DeRozan,,76,101
401,4,3:27.0,N. Powell enters the game for K. Lowry,,76,101
402,4,3:27.0,,G. Robinson enters the game for C. Miles,76,101
403,4,3:27.0,,S. Hill enters the game for L. Allen,76,101
404,4,3:15.0,A. Bennett misses 3-pt jump shot from 27 ft,,76,101
405,4,3:14.0,Offensive rebound by T. Ross,,76,101
406,4,3:11.0,T. Ross misses 2-pt layup from 1 ft,,76,101
407,4,3:10.0,,Defensive rebound by J. Hill,76,101
408,4,2:57.0,,R. Stuckey misses 2-pt jump shot from 19 ft,76,101
409,4,2:56.0,Defensive rebound by N. Powell,,76,101
410,4,2:44.0,T. Ross misses 3-pt jump shot from 24 ft,,76,101
411,4,2:43.0,Offensive rebound by A. Bennett,,76,101
412,4,2:41.0,A. Bennett misses 2-pt layup at rim,,76,101
413,4,2:39.0,Offensive rebound by N. Powell,,76,101
414,4,2:34.0,A. Bennett misses 3-pt jump shot from 24 ft,,76,101
415,4,2:33.0,,Defensive rebound by R. Stuckey,76,101
416,4,2:16.0,,S. Hill misses 3-pt jump shot from 25 ft,76,101
417,4,2:15.0,Defensive rebound by A. Bennett,,76,101
418,4,1:55.0,N. Powell makes 3-pt jump shot from 25 ft (assist by J. Johnson),,79,101
419,4,1:42.0,,G. Robinson makes 2-pt layup at rim (assist by R. Stuckey),79,103
420,4,1:30.0,Personal foul by S. Hill (drawn by J. Johnson),,79,103
421,4,1:30.0,J. Johnson makes free throw 1 of 2,,80,103
422,4,1:30.0,,J. Young enters the game for G. Hill,80,103
423,4,1:30.0,,C. Budinger enters the game for R. Stuckey,80,103
424,4,1:30.0,,L. Allen enters the game for J. Hill,80,103
425,4,1:30.0,J. Johnson makes free throw 2 of 2,,81,103
426,4,1:22.0,,Turnover by L. Allen (bad pass; steal by T. Ross),81,103
427,4,1:20.0,T. Ross makes 2-pt dunk at rim,,83,103
428,4,1:11.0,,Turnover by J. Young (offensive foul),83,103
429,4,1:11.0,Offensive charge foul by J. Young (drawn by N. Powell),,83,103
430,4,1:00.0,T. Ross makes 3-pt jump shot from 24 ft (assist by N. Powell),,86,103
431,4,0:50.0,,Shooting foul by C. Joseph (drawn by C. Budinger),86,103
432,4,0:50.0,,C. Budinger misses free throw 1 of 2,86,103
433,4,0:50.0,,Offensive rebound by Team,86,103
434,4,0:50.0,,C. Budinger makes free throw 2 of 2,86,104
435,4,0:38.0,J. Johnson misses 3-pt jump shot from 23 ft,,86,104
436,4,0:38.0,Offensive rebound by N. Powell,,86,104
437,4,0:35.0,N. Powell misses 2-pt jump shot from 18 ft,,86,104
438,4,0:34.0,Offensive rebound by A. Bennett,,86,104
439,4,0:34.0,A. Bennett makes 2-pt dunk at rim,,88,104
440,4,0:18.0,,J. Young makes 2-pt jump shot from 18 ft,88,106
441,4,0:07.0,N. Powell makes 2-pt layup from 1 ft,,90,106
442,4,0:07.0,Shooting foul by J. Young (drawn by N. Powell),,90,106
443,4,0:07.0,N. Powell misses free throw 1 of 1,,90,106
444,4,0:07.0,,Defensive rebound by G. Robinson,90,106
