,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,UTAH_ACTION,BROOKLYN_SCORE,UTAH_SCORE
390,4,5:37.0,,Defensive rebound by T. Booker,84,71
391,4,5:29.0,,C. Johnson misses 3-pt jump shot from 22 ft,84,71
392,4,5:29.0,,Offensive rebound by D. Favors,84,71
393,4,5:21.0,,C. Johnson makes 2-pt layup from 2 ft,84,73
394,4,5:21.0,,Shooting foul by S. Larkin (drawn by C. Johnson),84,73
395,4,5:21.0,,Utah full timeout,84,73
396,4,5:21.0,W. Ellington enters the game for M. Brown,,84,73
397,4,5:21.0,,C. Johnson makes free throw 1 of 1,84,74
398,4,5:03.0,B. Lopez makes 2-pt jump shot from 3 ft,,86,74
399,4,4:54.0,,R. Hood makes 2-pt jump shot from 16 ft,86,76
400,4,4:42.0,Turnover by S. Larkin (bad pass; steal by T. Booker),,86,76
401,4,4:39.0,,T. Booker makes 2-pt dunk at rim,86,78
402,4,4:18.0,Shooting foul by D. Favors (drawn by B. Lopez),,86,78
403,4,4:18.0,B. Lopez misses free throw 1 of 2,,86,78
404,4,4:18.0,Offensive rebound by Team,,86,78
405,4,4:18.0,D. Sloan enters the game for S. Larkin,,86,78
406,4,4:18.0,B. Bogdanović enters the game for S. Karasev,,86,78
407,4,4:18.0,,R. Gobert enters the game for D. Favors,86,78
408,4,4:18.0,,G. Hayward enters the game for S. Mack,86,78
409,4,4:18.0,B. Lopez makes free throw 2 of 2,,87,78
410,4,4:08.0,,R. Hood makes 2-pt jump shot from 16 ft,87,80
411,4,4:03.0,Personal foul by C. Johnson (drawn by D. Sloan),,87,80
412,4,3:46.0,W. Ellington misses 3-pt jump shot from 24 ft,,87,80
413,4,3:46.0,,Defensive rebound by Team,87,80
414,4,3:34.0,,R. Hood misses 2-pt jump shot from 14 ft,87,80
415,4,3:32.0,Defensive rebound by B. Lopez,,87,80
416,4,3:32.0,Turnover by B. Lopez (lost ball),,87,80
417,4,3:28.0,,G. Hayward misses 2-pt jump shot from 18 ft,87,80
418,4,3:27.0,,Offensive rebound by T. Booker,87,80
419,4,3:25.0,,R. Hood misses 3-pt jump shot from 24 ft,87,80
420,4,3:23.0,Defensive rebound by D. Sloan,,87,80
421,4,3:13.0,Shooting foul by R. Gobert (drawn by B. Lopez),,87,80
422,4,3:13.0,B. Lopez makes free throw 1 of 2,,88,80
423,4,3:13.0,B. Lopez makes free throw 2 of 2,,89,80
424,4,3:02.0,,C. Johnson makes 2-pt layup from 2 ft,89,82
425,4,2:56.0,Brooklyn full timeout,,89,82
426,4,2:51.0,Turnover by T. Young (lost ball),,89,82
427,4,2:33.0,,G. Hayward makes 2-pt jump shot from 11 ft,89,84
428,4,2:12.0,T. Young makes 2-pt layup from 1 ft,,91,84
429,4,1:59.0,,R. Gobert makes 2-pt layup from 1 ft (assist by G. Hayward),91,86
430,4,1:44.0,D. Sloan misses 2-pt jump shot from 18 ft (block by C. Johnson),,91,86
431,4,1:43.0,Offensive rebound by T. Young,,91,86
432,4,1:41.0,T. Young misses 2-pt jump shot from 5 ft,,91,86
433,4,1:40.0,,Defensive rebound by R. Hood,91,86
434,4,1:31.0,,R. Hood misses 2-pt jump shot from 6 ft,91,86
435,4,1:30.0,Defensive rebound by B. Bogdanović,,91,86
436,4,1:26.0,Personal foul by C. Johnson (drawn by D. Sloan),,91,86
437,4,1:26.0,D. Sloan makes free throw 1 of 2,,92,86
438,4,1:26.0,M. Brown enters the game for B. Bogdanović,,92,86
439,4,1:26.0,D. Sloan misses free throw 2 of 2,,92,86
440,4,1:25.0,,Defensive rebound by G. Hayward,92,86
441,4,1:16.0,,G. Hayward misses 3-pt jump shot from 24 ft,92,86
442,4,1:15.0,,Offensive rebound by R. Gobert,92,86
443,4,1:07.0,,Personal block foul by T. Young (drawn by G. Hayward),92,86
444,4,1:00.0,,C. Johnson misses 2-pt jump shot from 3 ft,92,86
445,4,1:00.0,Defensive rebound by M. Brown,,92,86
446,4,0:54.0,Turnover by B. Lopez (lost ball; steal by G. Hayward),,92,86
447,4,0:47.0,,G. Hayward makes 3-pt jump shot from 24 ft,92,89
448,4,0:47.0,Brooklyn full timeout,,92,89
449,4,0:47.0,B. Bogdanović enters the game for M. Brown,,92,89
450,4,0:47.0,Brooklyn full timeout,,92,89
451,4,0:33.0,B. Lopez makes 2-pt dunk at rim,,94,89
452,4,0:33.0,,Utah full timeout,94,89
453,4,0:33.0,,D. Favors enters the game for T. Booker,94,89
454,4,0:33.0,,S. Mack enters the game for C. Johnson,94,89
455,4,0:33.0,M. Brown enters the game for B. Lopez,,94,89
456,4,0:31.0,,G. Hayward makes 2-pt dunk at rim (assist by R. Hood),94,91
457,4,0:23.0,Personal foul by S. Mack (drawn by M. Brown),,94,91
458,4,0:23.0,M. Brown makes free throw 1 of 2,,95,91
459,4,0:23.0,M. Brown makes free throw 2 of 2,,96,91
460,4,0:23.0,,Utah full timeout,96,91
461,4,0:16.0,,Shooting foul by M. Brown (drawn by R. Hood),96,91
462,4,0:16.0,,R. Hood makes free throw 1 of 3,96,92
463,4,0:16.0,,R. Hood makes free throw 2 of 3,96,93
464,4,0:16.0,B. Lopez enters the game for M. Brown,,96,93
465,4,0:16.0,,C. Johnson enters the game for G. Hayward,96,93
466,4,0:16.0,,T. Booker enters the game for D. Favors,96,93
467,4,0:16.0,,R. Hood makes free throw 3 of 3,96,94
468,4,0:16.0,Brooklyn full timeout,,96,94
469,4,0:13.0,Personal foul by C. Johnson (drawn by D. Sloan),,96,94
470,4,0:13.0,D. Sloan misses free throw 1 of 2,,96,94
471,4,0:13.0,Offensive rebound by Team,,96,94
472,4,0:13.0,,D. Favors enters the game for T. Booker,96,94
473,4,0:13.0,,J. Ingles enters the game for C. Johnson,96,94
474,4,0:13.0,D. Sloan makes free throw 2 of 2,,97,94
475,4,0:13.0,,Utah full timeout,97,94
476,4,0:13.0,M. Brown enters the game for B. Lopez,,97,94
477,4,0:13.0,,G. Hayward enters the game for R. Gobert,97,94
478,4,0:07.0,,G. Hayward makes 2-pt layup from 1 ft,97,96
479,4,0:06.0,Personal foul by D. Favors (drawn by W. Ellington),,97,96
480,4,0:06.0,W. Ellington misses free throw 1 of 2,,97,96
481,4,0:06.0,Offensive rebound by Team,,97,96
482,4,0:06.0,W. Ellington makes free throw 2 of 2,,98,96
483,4,0:01.0,,J. Ingles misses 3-pt jump shot from 24 ft,98,96
484,4,0:00.0,,Offensive rebound by Team,98,96
