,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
391,4,5:37.0,,K. Thompson makes 2-pt layup at rim (assist by D. Green),90,98
392,4,5:21.0,Turnover by D. Arthur (bad pass; steal by K. Thompson),,90,98
393,4,5:11.0,,Personal foul by J. Nelson (drawn by D. Green),90,98
394,4,5:11.0,G. Harris enters the game for J. Nelson,,90,98
395,4,5:11.0,K. Faried enters the game for D. Arthur,,90,98
396,4,5:11.0,,I. Clark enters the game for S. Livingston,90,98
397,4,4:56.0,,Turnover by Team (shot clock),90,98
398,4,4:47.0,K. Faried makes 2-pt layup from 2 ft (assist by R. Foye),,92,98
399,4,4:23.0,,A. Iguodala misses 2-pt jump shot from 16 ft,92,98
400,4,4:19.0,Defensive rebound by K. Faried,,92,98
401,4,4:15.0,W. Barton misses 3-pt jump shot from 26 ft,,92,98
402,4,4:14.0,,Defensive rebound by D. Green,92,98
403,4,4:05.0,,I. Clark makes 2-pt layup from 2 ft (assist by D. Green),92,100
404,4,4:03.0,Denver full timeout,,92,100
405,4,4:03.0,J. Nelson enters the game for R. Foye,,92,100
406,4,3:47.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Nelson),,95,100
407,4,3:31.0,,K. Thompson misses 3-pt jump shot from 24 ft,95,100
408,4,3:31.0,Defensive rebound by W. Barton,,95,100
409,4,3:22.0,K. Faried makes 2-pt layup from 1 ft (assist by J. Nelson),,97,100
410,4,3:22.0,Shooting foul by A. Bogut (drawn by K. Faried),,97,100
411,4,3:22.0,,S. Livingston enters the game for A. Bogut,97,100
412,4,3:22.0,K. Faried makes free throw 1 of 1,,98,100
413,4,3:07.0,,K. Thompson makes 2-pt jump shot from 6 ft (assist by A. Iguodala),98,102
414,4,2:42.0,W. Barton misses 2-pt jump shot from 7 ft,,98,102
415,4,2:42.0,,Defensive rebound by D. Green,98,102
416,4,2:25.0,,D. Green misses 3-pt jump shot from 25 ft,98,102
417,4,2:25.0,Defensive rebound by Team,,98,102
418,4,2:25.0,Official timeout,,98,102
419,4,2:05.0,J. Nelson misses 3-pt jump shot from 25 ft,,98,102
420,4,2:04.0,,Defensive rebound by A. Iguodala,98,102
421,4,1:47.0,,K. Thompson misses 2-pt jump shot from 18 ft,98,102
422,4,1:46.0,Defensive rebound by Team,,98,102
423,4,1:28.0,D. Gallinari misses 2-pt layup from 1 ft,,98,102
424,4,1:25.0,Offensive rebound by D. Gallinari,,98,102
425,4,1:25.0,D. Gallinari misses 2-pt layup at rim,,98,102
426,4,1:23.0,Offensive rebound by J. Nelson,,98,102
427,4,1:22.0,G. Harris misses 3-pt jump shot from 25 ft,,98,102
428,4,1:20.0,Offensive rebound by K. Faried,,98,102
429,4,1:15.0,W. Barton misses 2-pt jump shot from 15 ft,,98,102
430,4,1:15.0,Offensive rebound by Team,,98,102
431,4,1:13.0,,Loose ball foul by D. Green (drawn by K. Faried),98,102
432,4,1:00.0,W. Barton misses 2-pt jump shot from 6 ft (block by S. Livingston),,98,102
433,4,0:59.0,,Defensive rebound by D. Green,98,102
434,4,0:39.0,,Turnover by K. Thompson (lost ball; steal by W. Barton),98,102
435,4,0:35.0,W. Barton makes 2-pt dunk at rim (assist by K. Faried),,100,102
436,4,0:27.0,,Golden State full timeout,100,102
437,4,0:10.0,,A. Iguodala misses 2-pt jump shot from 16 ft,100,102
438,4,0:09.0,Defensive rebound by K. Faried,,100,102
439,4,0:02.0,W. Barton makes 2-pt jump shot from 9 ft,,102,102
440,4,0:01.0,,Golden State full timeout,102,102
441,1OT,4:40.0,D. Gallinari misses 2-pt jump shot from 15 ft,,102,102
442,1OT,4:39.0,,Defensive rebound by K. Thompson,102,102
443,1OT,4:29.0,,K. Thompson misses 3-pt jump shot from 22 ft,102,102
444,1OT,4:29.0,Defensive rebound by D. Gallinari,,102,102
445,1OT,4:18.0,W. Barton misses 2-pt jump shot from 16 ft,,102,102
446,1OT,4:18.0,Offensive rebound by K. Faried,,102,102
447,1OT,4:18.0,Personal foul by S. Livingston (drawn by K. Faried),,102,102
448,1OT,4:18.0,,M. Speights enters the game for S. Livingston,102,102
449,1OT,4:11.0,Shooting foul by D. Green (drawn by D. Gallinari),,102,102
450,1OT,4:11.0,D. Gallinari makes free throw 1 of 2,,103,102
451,1OT,4:11.0,D. Gallinari makes free throw 2 of 2,,104,102
452,1OT,3:52.0,,Personal foul by W. Barton (drawn by D. Green),104,102
453,1OT,3:50.0,,K. Thompson misses 2-pt jump shot from 17 ft,104,102
454,1OT,3:49.0,Defensive rebound by W. Barton,,104,102
455,1OT,3:28.0,D. Gallinari misses 3-pt jump shot from 27 ft,,104,102
456,1OT,3:28.0,,Defensive rebound by M. Speights,104,102
457,1OT,3:16.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),104,104
458,1OT,2:56.0,J. Nelson misses 3-pt jump shot from 25 ft,,104,104
459,1OT,2:56.0,,Defensive rebound by K. Thompson,104,104
460,1OT,2:35.0,,I. Clark makes 2-pt jump shot from 5 ft (assist by D. Green),104,106
461,1OT,2:21.0,W. Barton misses 2-pt jump shot from 9 ft,,104,106
462,1OT,2:20.0,Offensive rebound by K. Faried,,104,106
463,1OT,2:18.0,K. Faried makes 2-pt layup from 1 ft,,106,106
464,1OT,2:05.0,,Offensive foul by I. Clark (drawn by G. Harris),106,106
465,1OT,2:05.0,,Turnover by I. Clark (offensive foul),106,106
466,1OT,1:44.0,Personal foul by D. Green (drawn by D. Gallinari),,106,106
467,1OT,1:34.0,J. Nelson misses 2-pt jump shot from 19 ft,,106,106
468,1OT,1:34.0,,Defensive rebound by Team,106,106
469,1OT,1:34.0,Loose ball foul by K. Faried (drawn by A. Iguodala),,106,106
470,1OT,1:14.0,,D. Green misses 3-pt jump shot from 25 ft,106,106
471,1OT,1:12.0,Defensive rebound by D. Gallinari,,106,106
472,1OT,0:58.0,Offensive foul by W. Barton (drawn by M. Speights),,106,106
473,1OT,0:58.0,Turnover by W. Barton (offensive foul),,106,106
474,1OT,0:58.0,,Golden State full timeout,106,106
475,1OT,0:47.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by D. Green),106,108
476,1OT,0:33.0,K. Faried makes 2-pt jump shot from 7 ft (assist by J. Nelson),,108,108
477,1OT,0:16.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),108,110
478,1OT,0:16.0,D. Arthur enters the game for K. Faried,,108,110
479,1OT,0:16.0,,S. Livingston enters the game for I. Clark,108,110
480,1OT,0:07.0,W. Barton misses 2-pt jump shot from 11 ft,,108,110
481,1OT,0:07.0,,Defensive rebound by M. Speights,108,110
482,1OT,0:07.0,,Personal take foul by G. Harris (drawn by K. Thompson),108,110
483,1OT,0:07.0,,K. Thompson makes free throw 1 of 2,108,111
484,1OT,0:07.0,,K. Thompson misses free throw 2 of 2,108,111
485,1OT,0:06.0,Defensive rebound by D. Arthur,,108,111
486,1OT,0:06.0,Denver full timeout,,108,111
487,1OT,0:06.0,,I. Clark enters the game for M. Speights,108,111
488,1OT,0:01.0,W. Barton misses 3-pt jump shot from 26 ft,,108,111
489,1OT,0:00.0,Offensive rebound by Team,,108,111
