,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
397,4,6:05.0,L. James makes 3-pt jump shot from 25 ft (assist by K. Irving),,89,79
398,4,5:55.0,,Personal foul by T. Thompson (drawn by J. Okafor),89,79
399,4,5:55.0,,N. Noel enters the game for J. Grant,89,79
400,4,5:38.0,,J. Okafor misses 2-pt jump shot from 18 ft,89,79
401,4,5:36.0,Defensive rebound by L. James,,89,79
402,4,5:29.0,L. James misses 2-pt jump shot from 14 ft,,89,79
403,4,5:27.0,Offensive rebound by K. Love,,89,79
404,4,5:25.0,J. Smith misses 2-pt layup from 2 ft,,89,79
405,4,5:22.0,Offensive rebound by K. Love,,89,79
406,4,5:08.0,K. Irving misses 2-pt jump shot from 19 ft,,89,79
407,4,5:07.0,,Defensive rebound by N. Noel,89,79
408,4,5:07.0,,Personal foul by T. Thompson (drawn by N. Noel),89,79
409,4,4:47.0,,I. Smith misses 2-pt jump shot from 9 ft,89,79
410,4,4:42.0,Defensive rebound by K. Love,,89,79
411,4,4:26.0,T. Thompson misses 2-pt jump shot from 3 ft (block by R. Covington),,89,79
412,4,4:24.0,Offensive rebound by T. Thompson,,89,79
413,4,4:24.0,T. Thompson makes 2-pt layup from 1 ft,,91,79
414,4,4:05.0,,Turnover by I. Smith (bad pass; steal by K. Irving),91,79
415,4,4:02.0,L. James makes 2-pt dunk at rim (assist by K. Love),,93,79
416,4,4:02.0,,Philadelphia full timeout,93,79
417,4,3:42.0,,I. Smith misses 2-pt jump shot from 3 ft,93,79
418,4,3:41.0,Defensive rebound by K. Irving,,93,79
419,4,3:21.0,L. James makes 2-pt jump shot from 19 ft,,95,79
420,4,3:08.0,,Turnover by R. Covington (traveling),95,79
421,4,2:47.0,J. Smith misses 2-pt jump shot from 17 ft,,95,79
422,4,2:43.0,,Defensive rebound by R. Covington,95,79
423,4,2:34.0,,J. Okafor makes 2-pt layup at rim (assist by I. Smith),95,81
424,4,2:05.0,L. James misses 2-pt jump shot from 15 ft,,95,81
425,4,2:03.0,,Defensive rebound by N. Noel,95,81
426,4,1:58.0,,Shooting foul by K. Irving (drawn by I. Smith),95,81
427,4,1:58.0,,I. Smith makes free throw 1 of 2,95,82
428,4,1:58.0,M. Dellavedova enters the game for K. Irving,,95,82
429,4,1:58.0,,I. Smith makes free throw 2 of 2,95,83
430,4,1:39.0,J. Smith misses 3-pt jump shot from 23 ft,,95,83
431,4,1:37.0,,Defensive rebound by H. Thompson,95,83
432,4,1:33.0,,Turnover by N. Noel (lost ball),95,83
433,4,1:10.0,J. Smith misses 2-pt jump shot from 22 ft,,95,83
434,4,1:08.0,,Defensive rebound by I. Smith,95,83
435,4,1:01.0,,I. Smith misses 2-pt layup at rim,95,83
436,4,1:00.0,Defensive rebound by J. Smith,,95,83
437,4,0:46.0,L. James misses 3-pt jump shot from 25 ft,,95,83
438,4,0:45.0,,Defensive rebound by Team,95,83
439,4,0:45.0,J. Cunningham enters the game for L. James,,95,83
440,4,0:31.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),95,85
441,4,0:06.0,Turnover by Team (shot clock),,95,85
442,4,0:01.0,,I. Smith misses 2-pt jump shot from 21 ft,95,85
443,4,0:00.0,,Offensive rebound by Team,95,85
