,QUARTER,TIME_REMAINING,PHOENIX_ACTION,INDIANA_ACTION,PHOENIX_SCORE,INDIANA_SCORE
392,4,5:47.0,M. Morris misses 2-pt layup from 1 ft (block by C. Miles),,84,92
393,4,5:46.0,,Defensive rebound by C. Miles,84,92
394,4,5:41.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by C. Miles),84,95
395,4,5:40.0,Phoenix full timeout,,84,95
396,4,5:40.0,A. Goodwin enters the game for L. Brown,,84,95
397,4,5:40.0,D. Booker enters the game for M. Teletović,,84,95
398,4,5:40.0,,I. Mahinmi enters the game for J. Hill,84,95
399,4,5:26.0,D. Booker makes 2-pt jump shot from 17 ft (assist by T. Warren),,86,95
400,4,5:12.0,,P. George makes 2-pt dunk at rim (assist by M. Ellis),86,97
401,4,4:56.0,M. Morris misses 3-pt jump shot from 25 ft,,86,97
402,4,4:53.0,,Defensive rebound by C. Miles,86,97
403,4,4:37.0,,Turnover by M. Ellis (traveling),86,97
404,4,4:20.0,T. Warren misses 3-pt jump shot from 26 ft,,86,97
405,4,4:19.0,Offensive rebound by M. Morris,,86,97
406,4,4:16.0,A. Goodwin misses 3-pt jump shot from 26 ft,,86,97
407,4,4:15.0,,Defensive rebound by P. George,86,97
408,4,4:05.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by G. Hill),86,100
409,4,3:45.0,,Offensive charge foul by D. Booker (drawn by G. Hill),86,100
410,4,3:45.0,Turnover by D. Booker (offensive foul),,86,100
411,4,3:36.0,,Shooting foul by A. Goodwin (drawn by P. George),86,100
412,4,3:36.0,,P. George makes free throw 1 of 2,86,101
413,4,3:36.0,M. Teletović enters the game for M. Morris,,86,101
414,4,3:36.0,,P. George makes free throw 2 of 2,86,102
415,4,3:27.0,P. Tucker misses 2-pt layup from 1 ft,,86,102
416,4,3:26.0,Offensive rebound by M. Teletović,,86,102
417,4,3:26.0,M. Teletović misses 2-pt layup from 1 ft,,86,102
418,4,3:24.0,Offensive rebound by T. Warren,,86,102
419,4,3:22.0,T. Warren misses 2-pt jump shot from 5 ft,,86,102
420,4,3:22.0,Offensive rebound by Team,,86,102
421,4,3:22.0,,Loose ball foul by I. Mahinmi (drawn by P. Tucker),86,102
422,4,3:19.0,Shooting foul by I. Mahinmi (drawn by A. Goodwin),,86,102
423,4,3:19.0,A. Goodwin misses free throw 1 of 2,,86,102
424,4,3:19.0,Offensive rebound by Team,,86,102
425,4,3:19.0,,S. Hill enters the game for I. Mahinmi,86,102
426,4,3:19.0,A. Goodwin makes free throw 2 of 2,,87,102
427,4,3:00.0,,M. Ellis makes 2-pt layup at rim,87,104
428,4,2:49.0,Shooting foul by S. Hill (drawn by A. Goodwin),,87,104
429,4,2:49.0,,Indiana full timeout,87,104
430,4,2:49.0,A. Goodwin misses free throw 1 of 2,,87,104
431,4,2:49.0,Offensive rebound by Team,,87,104
432,4,2:49.0,A. Goodwin misses free throw 2 of 2,,87,104
433,4,2:49.0,,Defensive rebound by C. Miles,87,104
434,4,2:27.0,,G. Hill misses 3-pt jump shot from 23 ft,87,104
435,4,2:27.0,,Offensive rebound by Team,87,104
436,4,2:27.0,Loose ball foul by P. Tucker (drawn by S. Hill),,87,104
437,4,2:27.0,L. Brown enters the game for P. Tucker,,87,104
438,4,2:27.0,,S. Hill makes free throw 1 of 2,87,105
439,4,2:27.0,S. Weems enters the game for D. Booker,,87,105
440,4,2:27.0,,M. Turner enters the game for P. George,87,105
441,4,2:27.0,,J. Young enters the game for M. Ellis,87,105
442,4,2:27.0,,C. Budinger enters the game for G. Hill,87,105
443,4,2:27.0,,G. Robinson enters the game for C. Miles,87,105
444,4,2:27.0,,S. Hill makes free throw 2 of 2,87,106
445,4,2:10.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by A. Goodwin),,90,106
446,4,1:56.0,,M. Turner makes 2-pt hook shot from 13 ft,90,108
447,4,1:39.0,M. Teletović misses 3-pt jump shot from 25 ft,,90,108
448,4,1:38.0,,Defensive rebound by G. Robinson,90,108
449,4,1:24.0,,M. Turner makes 2-pt jump shot from 15 ft (assist by J. Young),90,110
450,4,1:15.0,Personal foul by J. Young,,90,110
451,4,1:15.0,L. Brown makes free throw 1 of 2,,91,110
452,4,1:15.0,L. Brown makes free throw 2 of 2,,92,110
453,4,1:05.0,,C. Budinger makes 2-pt dunk at rim (assist by J. Young),92,112
454,4,0:54.0,Turnover by L. Brown (lost ball; steal by J. Young),,92,112
455,4,0:48.0,,C. Budinger makes 2-pt layup at rim (assist by G. Robinson),92,114
456,4,0:43.0,S. Weems makes 2-pt jump shot from 19 ft (assist by T. Warren),,94,114
457,4,0:29.0,,J. Young makes 2-pt jump shot from 19 ft,94,116
458,4,0:18.0,Shooting foul by M. Turner (drawn by A. Goodwin),,94,116
459,4,0:18.0,A. Goodwin makes free throw 1 of 2,,95,116
460,4,0:18.0,A. Goodwin misses free throw 2 of 2,,95,116
461,4,0:18.0,Offensive rebound by T. Warren,,95,116
462,4,0:17.0,T. Warren makes 2-pt layup at rim,,97,116
