,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
383,4,5:18.0,Defensive rebound by Z. LaVine,,75,99
384,4,5:09.0,Turnover by S. Muhammad (bad pass; steal by C. Payne),,75,99
385,4,5:05.0,,K. Singler makes 2-pt dunk at rim (assist by C. Payne),75,101
386,4,5:02.0,Minnesota full timeout,,75,101
387,4,4:48.0,N. Bjelica makes 3-pt jump shot from 24 ft,,78,101
388,4,4:32.0,,Shooting foul by N. Bjelica (drawn by S. Adams),78,101
389,4,4:32.0,,S. Adams misses free throw 1 of 2,78,101
390,4,4:32.0,,Offensive rebound by Team,78,101
391,4,4:32.0,,M. McGary enters the game for S. Ibaka,78,101
392,4,4:32.0,,S. Adams misses free throw 2 of 2,78,101
393,4,4:32.0,Defensive rebound by K. Towns,,78,101
394,4,4:17.0,Personal foul by M. McGary (drawn by N. Bjelica),,78,101
395,4,4:17.0,N. Bjelica misses free throw 1 of 2,,78,101
396,4,4:17.0,Offensive rebound by Team,,78,101
397,4,4:17.0,,E. Freedom enters the game for S. Adams,78,101
398,4,4:17.0,N. Bjelica makes free throw 2 of 2,,79,101
399,4,4:08.0,,C. Payne makes 2-pt jump shot from 4 ft,79,103
400,4,4:08.0,,Shooting foul by Z. LaVine (drawn by C. Payne),79,103
401,4,4:08.0,,C. Payne makes free throw 1 of 1,79,104
402,4,3:51.0,K. Towns makes 2-pt jump shot from 17 ft,,81,104
403,4,3:32.0,,D. Waiters makes 2-pt jump shot from 17 ft,81,106
404,4,3:16.0,A. Wiggins misses 2-pt layup from 1 ft,,81,106
405,4,3:14.0,Offensive rebound by A. Wiggins,,81,106
406,4,3:14.0,A. Wiggins makes 2-pt layup from 1 ft,,83,106
407,4,2:55.0,,K. Singler misses 3-pt jump shot from 25 ft,83,106
408,4,2:55.0,,Offensive rebound by E. Freedom,83,106
409,4,2:53.0,,E. Freedom makes 2-pt layup at rim,83,108
410,4,2:36.0,N. Bjelica misses 3-pt jump shot from 25 ft,,83,108
411,4,2:35.0,Offensive rebound by K. Towns,,83,108
412,4,2:32.0,K. Towns makes 2-pt jump shot from 4 ft,,85,108
413,4,2:13.0,,K. Singler makes 2-pt layup from 1 ft (assist by C. Payne),85,110
414,4,2:11.0,Minnesota full timeout,,85,110
415,4,2:11.0,G. Dieng enters the game for K. Towns,,85,110
416,4,2:11.0,D. Rudež enters the game for A. Wiggins,,85,110
417,4,1:53.0,N. Bjelica misses 3-pt jump shot from 24 ft,,85,110
418,4,1:52.0,Offensive rebound by G. Dieng,,85,110
419,4,1:39.0,Z. LaVine makes 2-pt jump shot from 4 ft,,87,110
420,4,1:39.0,Shooting foul by M. McGary (drawn by Z. LaVine),,87,110
421,4,1:39.0,Z. LaVine makes free throw 1 of 1,,88,110
422,4,1:23.0,,C. Payne makes 2-pt jump shot from 6 ft,88,112
423,4,1:13.0,S. Muhammad makes 3-pt jump shot from 22 ft (assist by N. Bjelica),,91,112
424,4,0:51.0,,Shooting foul by S. Muhammad (drawn by D. Waiters),91,112
425,4,0:51.0,,D. Waiters makes free throw 1 of 2,91,113
426,4,0:51.0,,D. Waiters misses free throw 2 of 2,91,113
427,4,0:51.0,Defensive rebound by Team,,91,113
428,4,0:33.0,D. Rudež makes 2-pt dunk at rim (assist by G. Dieng),,93,113
429,4,0:20.0,,M. McGary misses 3-pt jump shot from 24 ft,93,113
430,4,0:19.0,Defensive rebound by S. Muhammad,,93,113
431,4,0:12.0,Turnover by N. Bjelica (bad pass; steal by D. Waiters),,93,113
