,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
392,4,6:11.0,J. Grant misses 2-pt jump shot from 2 ft (block by K. Lowry),,71,80
393,4,6:10.0,Offensive rebound by Team,,71,80
394,4,6:08.0,J. Grant misses 2-pt dunk at rim,,71,80
395,4,6:07.0,,Defensive rebound by D. DeRozan,71,80
396,4,5:51.0,,Turnover by D. DeRozan (bad pass),71,80
397,4,5:33.0,J. Okafor misses 2-pt layup at rim,,71,80
398,4,5:32.0,,Defensive rebound by K. Lowry,71,80
399,4,5:22.0,,D. DeRozan misses 2-pt layup from 2 ft (block by R. Covington),71,80
400,4,5:20.0,,Offensive rebound by D. DeRozan,71,80
401,4,5:16.0,,Shooting foul by J. Okafor (drawn by B. Biyombo),71,80
402,4,5:16.0,,B. Biyombo makes free throw 1 of 2,71,81
403,4,5:16.0,,B. Biyombo makes free throw 2 of 2,71,82
404,4,5:05.0,J. Okafor misses 2-pt jump shot from 4 ft (block by P. Patterson),,71,82
405,4,5:05.0,Offensive rebound by J. Okafor,,71,82
406,4,5:00.0,Shooting foul by B. Biyombo (drawn by N. Stauskas),,71,82
407,4,5:00.0,N. Stauskas misses free throw 1 of 2,,71,82
408,4,5:00.0,Offensive rebound by Team,,71,82
409,4,5:00.0,N. Stauskas makes free throw 2 of 2,,72,82
410,4,4:49.0,,C. Joseph misses 2-pt layup from 2 ft (block by N. Stauskas),72,82
411,4,4:49.0,,Offensive rebound by Team,72,82
412,4,4:42.0,,K. Lowry misses 2-pt hook shot from 6 ft,72,82
413,4,4:42.0,,Offensive rebound by B. Biyombo,72,82
414,4,4:41.0,,Shooting foul by N. Stauskas (drawn by B. Biyombo),72,82
415,4,4:41.0,,B. Biyombo misses free throw 1 of 2,72,82
416,4,4:41.0,,Offensive rebound by Team,72,82
417,4,4:41.0,K. Marshall enters the game for J. Grant,,72,82
418,4,4:41.0,,B. Biyombo misses free throw 2 of 2,72,82
419,4,4:40.0,Defensive rebound by R. Covington,,72,82
420,4,4:27.0,R. Covington misses 3-pt jump shot from 25 ft,,72,82
421,4,4:26.0,,Defensive rebound by D. DeRozan,72,82
422,4,4:07.0,,D. DeRozan makes 2-pt jump shot from 16 ft,72,84
423,4,3:48.0,J. Okafor makes 2-pt hook shot from 7 ft,,74,84
424,4,3:28.0,,D. DeRozan misses 2-pt jump shot from 7 ft,74,84
425,4,3:26.0,Defensive rebound by R. Covington,,74,84
426,4,3:14.0,J. Okafor misses 2-pt jump shot from 19 ft,,74,84
427,4,3:13.0,,Defensive rebound by K. Lowry,74,84
428,4,3:01.0,,Personal foul by R. Covington (drawn by D. DeRozan),74,84
429,4,3:01.0,,D. DeRozan makes free throw 1 of 2,74,85
430,4,3:01.0,,D. DeRozan makes free throw 2 of 2,74,86
431,4,2:46.0,Turnover by J. Okafor (bad pass; steal by P. Patterson),,74,86
432,4,2:25.0,,D. DeRozan makes 2-pt layup from 1 ft,74,88
433,4,2:25.0,Philadelphia full timeout,,74,88
434,4,2:14.0,R. Covington misses 3-pt jump shot from 24 ft,,74,88
435,4,2:12.0,,Defensive rebound by C. Joseph,74,88
436,4,1:51.0,,C. Joseph misses 2-pt jump shot from 18 ft,74,88
437,4,1:51.0,Defensive rebound by N. Stauskas,,74,88
438,4,1:41.0,N. Stauskas misses 3-pt jump shot from 25 ft,,74,88
439,4,1:40.0,,Defensive rebound by D. DeRozan,74,88
440,4,1:30.0,,Shooting foul by I. Canaan (drawn by D. DeRozan),74,88
441,4,1:30.0,,D. DeRozan makes free throw 1 of 2,74,89
442,4,1:30.0,R. Holmes enters the game for J. Okafor,,74,89
443,4,1:30.0,J. Grant enters the game for I. Canaan,,74,89
444,4,1:30.0,T. McConnell enters the game for K. Marshall,,74,89
445,4,1:30.0,,N. Powell enters the game for K. Lowry,74,89
446,4,1:30.0,,A. Bennett enters the game for P. Patterson,74,89
447,4,1:30.0,J. Sampson enters the game for R. Covington,,74,89
448,4,1:30.0,,D. DeRozan makes free throw 2 of 2,74,90
449,4,1:16.0,Turnover by T. McConnell (lost ball; steal by N. Powell),,74,90
450,4,1:13.0,,N. Powell makes 2-pt dunk at rim,74,92
451,4,1:13.0,Philadelphia full timeout,,74,92
452,4,1:13.0,,J. Johnson enters the game for B. Biyombo,74,92
453,4,1:13.0,,L. Nogueira enters the game for D. DeRozan,74,92
454,4,1:02.0,Shooting foul by A. Bennett (drawn by J. Grant),,74,92
455,4,1:02.0,J. Grant makes free throw 1 of 2,,75,92
456,4,1:02.0,J. Grant makes free throw 2 of 2,,76,92
457,4,0:50.0,,Shooting foul by J. Sampson (drawn by L. Nogueira),76,92
458,4,0:50.0,,L. Nogueira makes free throw 1 of 2,76,93
459,4,0:50.0,,L. Nogueira misses free throw 2 of 2,76,93
460,4,0:50.0,Defensive rebound by T. McConnell,,76,93
461,4,0:40.0,Turnover by J. Sampson (offensive goaltending),,76,93
462,4,0:26.0,,A. Bennett makes 3-pt jump shot from 23 ft (assist by N. Powell),76,96
463,4,0:10.0,Turnover by N. Stauskas (lost ball; steal by N. Powell),,76,96
