,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
389,4,8:18.0,,D. Lillard misses 2-pt jump shot from 13 ft,90,88
390,4,8:17.0,Defensive rebound by R. Gobert,,90,88
391,4,8:03.0,R. Hood misses 3-pt jump shot from 24 ft,,90,88
392,4,8:02.0,,Defensive rebound by G. Henderson,90,88
393,4,7:58.0,,Shooting foul by J. Ingles (drawn by G. Henderson),90,88
394,4,7:58.0,Official timeout,,90,88
395,4,7:58.0,,M. Plumlee enters the game for E. Davis,90,88
396,4,7:58.0,D. Favors enters the game for R. Gobert,,90,88
397,4,7:58.0,G. Hayward enters the game for J. Ingles,,90,88
398,4,7:58.0,,G. Henderson makes free throw 1 of 2,90,89
399,4,7:58.0,,G. Henderson makes free throw 2 of 2,90,90
400,4,7:35.0,T. Burke misses 2-pt jump shot from 20 ft,,90,90
401,4,7:34.0,,Defensive rebound by G. Henderson,90,90
402,4,7:30.0,,Turnover by G. Henderson (bad pass),90,90
403,4,7:21.0,D. Favors makes 2-pt dunk at rim (assist by R. Hood),,92,90
404,4,7:02.0,,C. McCollum misses 2-pt jump shot from 21 ft,92,90
405,4,7:01.0,,Offensive rebound by M. Harkless,92,90
406,4,7:00.0,,M. Harkless makes 2-pt layup from 1 ft,92,92
407,4,7:00.0,,Shooting foul by G. Hayward (drawn by M. Harkless),92,92
408,4,7:00.0,C. Johnson enters the game for R. Hood,,92,92
409,4,7:00.0,,M. Harkless makes free throw 1 of 1,92,93
410,4,6:48.0,Shooting foul by G. Henderson (drawn by G. Hayward),,92,93
411,4,6:48.0,G. Hayward misses free throw 1 of 2,,92,93
412,4,6:48.0,Offensive rebound by Team,,92,93
413,4,6:48.0,G. Hayward makes free throw 2 of 2,,93,93
414,4,6:31.0,,C. McCollum misses 2-pt jump shot from 4 ft,93,93
415,4,6:29.0,,Offensive rebound by M. Harkless,93,93
416,4,6:29.0,,M. Harkless makes 2-pt layup from 1 ft,93,95
417,4,6:13.0,Personal foul by G. Henderson (drawn by G. Hayward),,93,95
418,4,6:13.0,S. Mack enters the game for T. Burke,,93,95
419,4,6:05.0,G. Hayward makes 3-pt jump shot from 24 ft,,96,95
420,4,5:40.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by M. Plumlee),96,98
421,4,5:24.0,S. Mack misses 3-pt jump shot from 24 ft,,96,98
422,4,5:23.0,Offensive rebound by T. Booker,,96,98
423,4,5:19.0,T. Booker misses 2-pt layup from 2 ft,,96,98
424,4,5:16.0,Offensive rebound by D. Favors,,96,98
425,4,5:16.0,D. Favors makes 2-pt dunk at rim,,98,98
426,4,5:03.0,Violation by S. Mack (kicked ball),,98,98
427,4,5:03.0,,Portland full timeout,98,98
428,4,5:03.0,,A. Aminu enters the game for G. Henderson,98,98
429,4,5:03.0,R. Gobert enters the game for C. Johnson,,98,98
430,4,5:03.0,R. Hood enters the game for T. Booker,,98,98
431,4,4:54.0,,Shooting foul by G. Hayward (drawn by M. Plumlee),98,98
432,4,4:54.0,,M. Plumlee misses free throw 1 of 2,98,98
433,4,4:54.0,,Offensive rebound by Team,98,98
434,4,4:54.0,,M. Plumlee makes free throw 2 of 2,98,99
435,4,4:34.0,Shooting foul by M. Plumlee (drawn by R. Gobert),,98,99
436,4,4:34.0,,Technical foul by Team,98,99
437,4,4:34.0,G. Hayward makes technical free throw,,99,99
438,4,4:34.0,R. Gobert misses free throw 1 of 2,,99,99
439,4,4:34.0,Offensive rebound by Team,,99,99
440,4,4:34.0,R. Gobert misses free throw 2 of 2,,99,99
441,4,4:33.0,,Defensive rebound by Team,99,99
442,4,4:33.0,Loose ball foul by D. Favors (drawn by M. Plumlee),,99,99
443,4,4:33.0,,M. Plumlee makes free throw 1 of 2,99,100
444,4,4:33.0,,M. Plumlee makes free throw 2 of 2,99,101
445,4,4:16.0,R. Gobert misses 2-pt jump shot from 3 ft,,99,101
446,4,4:15.0,Offensive rebound by D. Favors,,99,101
447,4,4:14.0,D. Favors makes 2-pt dunk at rim,,101,101
448,4,4:05.0,,Shooting foul by S. Mack (drawn by D. Lillard),101,101
449,4,4:05.0,,D. Lillard makes free throw 1 of 2,101,102
450,4,4:05.0,,D. Lillard makes free throw 2 of 2,101,103
451,4,3:49.0,G. Hayward misses 2-pt jump shot from 20 ft,,101,103
452,4,3:49.0,,Defensive rebound by C. McCollum,101,103
453,4,3:26.0,,C. McCollum misses 2-pt jump shot from 6 ft,101,103
454,4,3:22.0,Defensive rebound by Team,,101,103
455,4,3:13.0,Turnover by G. Hayward (bad pass),,101,103
456,4,2:49.0,,M. Harkless misses 3-pt jump shot from 22 ft,101,103
457,4,2:46.0,,Offensive rebound by A. Aminu,101,103
458,4,2:46.0,,A. Aminu misses 2-pt layup from 1 ft,101,103
459,4,2:44.0,Defensive rebound by R. Gobert,,101,103
460,4,2:31.0,D. Favors misses 2-pt jump shot from 15 ft,,101,103
461,4,2:31.0,,Defensive rebound by M. Plumlee,101,103
462,4,2:17.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),101,105
463,4,2:17.0,Utah full timeout,,101,105
464,4,2:00.0,R. Hood makes 3-pt jump shot from 25 ft (assist by G. Hayward),,104,105
465,4,1:48.0,,D. Lillard misses 3-pt jump shot from 24 ft,104,105
466,4,1:47.0,Defensive rebound by S. Mack,,104,105
467,4,1:32.0,R. Hood makes 3-pt jump shot from 24 ft,,107,105
468,4,1:18.0,,C. McCollum makes 2-pt layup from 2 ft,107,107
469,4,1:04.0,R. Hood misses 2-pt jump shot from 15 ft,,107,107
470,4,1:03.0,,Defensive rebound by M. Plumlee,107,107
471,4,0:42.0,,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),107,109
472,4,0:30.0,G. Hayward makes 2-pt jump shot from 9 ft,,109,109
473,4,0:29.0,,Portland full timeout,109,109
474,4,0:23.0,,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),109,111
475,4,0:23.0,Utah full timeout,,109,111
476,4,0:23.0,,E. Davis enters the game for M. Harkless,109,111
477,4,0:17.0,D. Favors misses 2-pt jump shot from 5 ft,,109,111
478,4,0:15.0,,Defensive rebound by Team,109,111
479,4,0:15.0,C. Johnson enters the game for D. Favors,,109,111
480,4,0:15.0,T. Booker enters the game for S. Mack,,109,111
481,4,0:15.0,,Portland full timeout,109,111
482,4,0:15.0,,A. Crabbe enters the game for E. Davis,109,111
483,4,0:13.0,,Personal take foul by R. Hood (drawn by C. McCollum),109,111
484,4,0:13.0,,C. McCollum makes free throw 1 of 2,109,112
485,4,0:13.0,D. Favors enters the game for T. Booker,,109,112
486,4,0:13.0,,E. Davis enters the game for A. Crabbe,109,112
487,4,0:13.0,,C. McCollum makes free throw 2 of 2,109,113
488,4,0:13.0,Utah full timeout,,109,113
489,4,0:13.0,J. Ingles enters the game for R. Gobert,,109,113
490,4,0:13.0,S. Mack enters the game for C. Johnson,,109,113
491,4,0:13.0,,M. Harkless enters the game for E. Davis,109,113
492,4,0:10.0,D. Favors misses 2-pt jump shot from 12 ft,,109,113
493,4,0:06.0,Offensive rebound by D. Favors,,109,113
494,4,0:05.0,D. Favors makes 2-pt layup from 2 ft,,111,113
495,4,0:05.0,,Portland full timeout,111,113
496,4,0:05.0,R. Gobert enters the game for D. Favors,,111,113
497,4,0:05.0,C. Johnson enters the game for J. Ingles,,111,113
498,4,0:05.0,,A. Crabbe enters the game for M. Harkless,111,113
499,4,0:03.0,,Personal take foul by S. Mack (drawn by C. McCollum),111,113
500,4,0:03.0,,C. McCollum makes free throw 1 of 2,111,114
501,4,0:03.0,,E. Davis enters the game for A. Crabbe,111,114
502,4,0:03.0,D. Favors enters the game for C. Johnson,,111,114
503,4,0:03.0,,C. McCollum makes free throw 2 of 2,111,115
504,4,0:03.0,Utah full timeout,,111,115
505,4,0:03.0,,A. Crabbe enters the game for E. Davis,111,115
506,4,0:03.0,J. Ingles enters the game for R. Gobert,,111,115
507,4,0:00.0,R. Hood misses 3-pt jump shot from 27 ft,,111,115
508,4,0:00.0,Offensive rebound by Team,,111,115
