,QUARTER,TIME_REMAINING,MIAMI_ACTION,DENVER_ACTION,MIAMI_SCORE,DENVER_SCORE
384,4,3:47.0,,Offensive rebound by D. Arthur,93,91
385,4,3:46.0,Loose ball foul by J. Winslow (drawn by D. Arthur),,93,91
386,4,3:46.0,H. Whiteside enters the game for J. Winslow,,93,91
387,4,3:24.0,,D. Arthur misses 2-pt jump shot from 18 ft (block by C. Bosh),93,91
388,4,3:22.0,Defensive rebound by L. Deng,,93,91
389,4,3:12.0,T. Johnson makes 2-pt layup from 1 ft (assist by B. Udrih),,95,91
390,4,3:12.0,,Denver full timeout,95,91
391,4,3:03.0,,Turnover by D. Gallinari (bad pass),95,91
392,4,2:42.0,T. Johnson misses 2-pt jump shot from 21 ft,,95,91
393,4,2:41.0,,Defensive rebound by D. Arthur,95,91
394,4,2:32.0,,D. Arthur makes 2-pt jump shot from 20 ft (assist by J. Nelson),95,93
395,4,2:17.0,Personal foul by J. Nelson (drawn by T. Johnson),,95,93
396,4,2:17.0,Official timeout,,95,93
397,4,2:17.0,,W. Barton enters the game for K. Faried,95,93
398,4,2:12.0,Personal block foul by J. Nelson (drawn by B. Udrih),,95,93
399,4,1:57.0,B. Udrih misses 2-pt layup from 2 ft,,95,93
400,4,1:56.0,,Defensive rebound by W. Barton,95,93
401,4,1:46.0,,D. Arthur makes 2-pt jump shot from 20 ft (assist by W. Barton),95,95
402,4,1:28.0,Turnover by H. Whiteside (bad pass),,95,95
403,4,1:16.0,,D. Arthur misses 2-pt jump shot from 20 ft,95,95
404,4,1:14.0,Defensive rebound by C. Bosh,,95,95
405,4,0:56.0,C. Bosh makes 2-pt jump shot from 15 ft,,97,95
406,4,0:37.0,,W. Barton misses 3-pt jump shot from 26 ft,97,95
407,4,0:37.0,Defensive rebound by T. Johnson,,97,95
408,4,0:31.0,Miami full timeout,,97,95
409,4,0:18.0,C. Bosh misses 2-pt jump shot from 18 ft,,97,95
410,4,0:18.0,,Defensive rebound by J. Nelson,97,95
411,4,0:18.0,,Denver full timeout,97,95
412,4,0:09.0,,D. Gallinari misses 3-pt jump shot from 23 ft,97,95
413,4,0:08.0,Defensive rebound by H. Whiteside,,97,95
414,4,0:08.0,,Loose ball foul by W. Barton (drawn by H. Whiteside),97,95
415,4,0:08.0,J. Winslow enters the game for H. Whiteside,,97,95
416,4,0:07.0,Personal take foul by D. Gallinari (drawn by C. Bosh),,97,95
417,4,0:07.0,C. Bosh misses free throw 1 of 2,,97,95
418,4,0:07.0,Offensive rebound by Team,,97,95
419,4,0:07.0,C. Bosh makes free throw 2 of 2,,98,95
420,4,0:01.0,,J. Nelson misses 2-pt jump shot from 22 ft,98,95
421,4,0:00.0,,Offensive rebound by Team,98,95
